"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261053841/0/60/45/e6c610522ea591281e6710b70513097e/15/7f295fb1aa3f6e1483b862c3ec1d2d56/261053841.JPG","F1414802","Residential Attached","S","125 8288 207A STREET","Willoughby Heights","$308,000","155","2","2013","0.00","Apartment/Condo","Langley","029-009-359","V2Y 0L2",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261380379/0/60/45/242ab6568d98a443bcb45fddb1ace1a4/16/7a76717cee0dfc40cd8a066b2678cf3e/261380379.JPG","V1094372","Residential Attached","S","807 1155 SEYMOUR STREET","Downtown VW","$308,289","0","1","2005","0.00","Apartment/Condo","Vancouver West","026-197-286","V6B 3M7",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261226820/0/60/45/36a4b94026fb106aceaf919f9f49faf5/16/495878687eefe3d05c2335654405bc29/261226820.JPG","F1421625","Residential Attached","S","5 5858 142ND STREET","Sullivan Station","$309,980","78","3","2014","0.00","Townhouse","Surrey","900-572-389","V3X 0H2",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260724655/0/60/45/46dacab3b03a442a03d3ba6cbbcf87b4/16/7e49331e7b020ee8be543bb124ac1a04/260724655.JPG","F1401082","Land Only","S","7288 194 STREET","Clayton","$310,000","307",,,"4,272.84",,"Cloverdale","029-216-711","N0N 0N0","29.59","Allowed Access","House/Single Family"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261235850/0/60/45/1539d846838d7f6d1bb3e741038dfebb/16/fe096e4d3264e995c72cdef53b5f6fcb/261235850.JPG","V1083864","Residential Attached","S","205 592 W 16TH AVENUE","Cambie","$310,000","69","1","1988","0.00","Apartment/Condo","Vancouver West","011-260-319","V5Z 1S4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261362116/0/60/45/6694bb91413714bcc26e85c8e5c83e1d/16/6346ffdc5e1512b2243e840b91d90050/261362116.JPG","V1093169","Residential Attached","S","502 719 PRINCESS STREET","Uptown NW","$310,000","6","2","1996","0.00","Apartment/Condo","New Westminster","023-165-073","V3M 6T9",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321277/0/60/45/67deff73de6e12d5a3cf1baca9b3ee2a/16/a27152c4f6c007e1dbe8d3797e82d286/261321277.JPG","V1090437","Residential Attached","S","202 8611 ACKROYD ROAD","Brighouse","$310,000","35","2","1989","0.00","Apartment/Condo","Richmond","014-818-850","V6X 3P4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261303037/0/60/45/dd847cf587ee5549cf06049e070d2146/16/5fc24bcfea662599be78b6744266cd64/261303037.JPG","V1089084","Residential Attached","S","606 20680 118TH AVENUE","Southwest Maple Ridge","$310,000","40","3","1988","0.00","Townhouse","Maple Ridge","010-630-562","V2X 0K5",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261356191/0/60/45/4aab843474060040cd74fddda5848850/16/16117b1c412ed16963504be74d56ba3d/261356191.JPG","V1092723","Residential Attached","S","310 4200 MAYBERRY STREET","Central Park BS","$310,000","8","2","1977","0.00","Apartment/Condo","Burnaby South","001-407-589","V5H 4A7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261109305/0/60/45/b480df6e4f986f976c93599cdfb98a47/15/902a6cea0e450d7f5bbd0ed84add07f9/261109305.JPG","F1417059","Residential Attached","S","178 18701 66TH AVENUE","Cloverdale BC","$310,000","136","3","2006","0.00","Townhouse","Cloverdale","026-487-322","V3S 4P3",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261370038/0/60/45/f0f19684c743f8451b3c13a0953eaafc/16/a55830d3065461925c5569540060acfa/261370038.JPG","V1093668","Residential Attached","S","995 W 20TH AVENUE","Cambie","$310,000","5","1","2004","0.00","Townhouse","Vancouver West","025-990-900","V5Z 1Y4",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261370059/0/60/45/258326a047c78fffd8dd04478a6bf3c3/13/1ae08b6664cf2eef886f681323066488/261370059.JPG","N240975","Residential Detached","S","10219 110TH AVENUE","Fort St. John - City NW","$311,500","1","3","9999","0.00","House/Single Family","Fort St. John (Zone 60)","005-673-755","V1J 2T3","60.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261064180/0/60/45/176e122844534c1e1d26e6ccb9b835f8/15/6f194c4eaf811c21e24b341c8cbbefff/261064180.JPG","F1415216","Residential Attached","S","111 9310 KING GEORGE BOULEVARD","Bear Creek Green Timbers","$312,000","146","3","1993","0.00","Townhouse","Surrey","018-408-923","V3V 5W3",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261376837/0/60/45/c9288335f001a6097ce11ee59230022a/16/c88689db215e13dbff65f8b006d11800/261376837.JPG","F1427062","Residential Attached","S","7 18181 68TH AVENUE","Cloverdale BC","$312,000","0","3","2000","0.00","Townhouse","Cloverdale","025-131-796","V3S 9J1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261367036/0/60/45/c114eeaf7d600c8f4daa7a14874c732a/16/a60c5b1388e7afb01c3398dd2ee65909/261367036.JPG","V1093440","Residential Attached","S","1607 668 CITADEL PARADE","Downtown VW","$313,000","6","0","2007","0.00","Apartment/Condo","Vancouver West","027-174-212","V6B 1W6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261242320/0/60/45/fcb7212da7ae1b86242e05696cfc876d/15/1887371627ff61fd04425f3ec970beb9/261242320.JPG","F1422276","Residential Attached","S","99 8737 212TH STREET","Walnut Grove","$313,000","67","3","1989","0.00","Townhouse","Langley","015-382-010","V1M 2C8","0.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261180469/0/60/45/91015ed7dbe6c23b5bb50bf5b1251a2e/16/68bf5d92a5d394ecb4e410d48c6adf9b/261180469.JPG","V1079633","Residential Attached","S","208 4815 ELDORADO MEWS","Collingwood VE","$313,000","101","1","2013","0.00","Apartment/Condo","Vancouver East","029-022-355","V5R 0B2",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261319313/0/60/45/bc5866cfb9f0adc1f53adc092b5fb6fc/14/6b7c0b42290bddb226a3c5089d4a226a/261319313.JPG","H1404163","Residential Detached","S","6958 LOUGHEED HIGHWAY","Agassiz","$314,922","35","3","2014","6,232.00","House/Single Family","Agassiz","029-084-661","V0M 1A1","50.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261255949/0/60/45/6d55782f5990f424e4faf77e882d0f19/16/eb7d1ceb9dcec60cb599a35daf445158/261255949.JPG","V1085466","Residential Attached","S","1918 GOLETA DRIVE","Montecito","$315,000","56","2","1975","0.00","Townhouse","Burnaby North","001-129-431","V5A 1P6",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261281007/0/60/45/00f306d7e7417434cdb306bd74970b3b/15/8c2ec8a3a1b5d9f5aeb59407a2a5034e/261281007.JPG","F1423759","Residential Attached","S","169 8328 207A STREET","Willoughby Heights","$315,000","52","2","2012","0.00","Apartment/Condo","Langley","028-906-608","V2Y 0K5","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261264062/0/60/45/e664336386215da217a3f8adf6c93879/16/9dbe754ab8779bb6e475eaa9ff60bb46/261264062.JPG","V1086038","Residential Attached","S","16 2450 HAWTHORNE AVENUE","Central Pt Coquitlam","$315,000","57","4","1992","0.00","Townhouse","Port Coquitlam","016-620-232","V3C 6B3",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261248449/0/60/45/1de3761083b286143940f67df4e5d529/16/ce96a68a9683c7c0ef3d2525741704ae/261248449.JPG","F1422555","Land Only","S","7266 194TH STREET","Clayton","$315,000","80",,,"4,382.00",,"Cloverdale","029-216-699","N0N 0N0","29.53","Allowed Access","House/Single Family"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261257930/0/60/45/65c06f7c8c9e5033b6458f674a172d76/16/27db38905aa5c202fc7c68e6479ea36f/261257930.JPG","V1085565","Residential Attached","S","404 160 E 13TH STREET","Central Lonsdale","$315,000","54","1","1999","0.00","Apartment/Condo","North Vancouver","024-497-711","V7L 4W8",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261193405/0/60/45/f75667d631a4a88226c1ab1897d8b42e/16/b01fba8b17518a60a462285d54eded5d/261193405.JPG","V1080582","Residential Detached","S","731 MAPLEWOOD LANE","Gibsons & Area","$315,000","90","4","1981","8,150.00","House/Single Family","Sunshine Coast","002-508-176","V0N 1V8","62.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350258/0/60/45/f6499e2662b6833256e3cb952e1a2dd6/16/8a4b5e72eef21b538f2b88484e92c7a5/261350258.JPG","V1092403","Residential Detached","S","6 19538 BISHOPS REACH ROAD","South Meadows","$315,500","13","2","2009","0.00","Townhouse","Pitt Meadows","027-995-909","V3Y 0C2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261220912/0/60/45/3c0cd1e87beb64368b0c35f425437359/15/011cea5830ed6d3ed6099c5b05a8457d/261220912.JPG","F1421371","Residential Attached","S","4 19479 65TH AVENUE","Clayton","$316,250","75","3","2009","0.00","Townhouse","Cloverdale","027-876-195","V4N 5X6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261369314/0/60/45/32adeaaa5465e5ae2c3bafb33e79da12/15/49a848754dd19ed60ac61e748de92b27/261369314.JPG","F1426796","Residential Attached","S","18 5355 201A STREET","Langley City","$316,500","1","4","2004","0.00","Townhouse","Langley","025-923-544","V3A 9L7",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260924094/0/60/45/e21dda65a7e2f7b4fab72720d2dcfb0b/16/21f300887a6b160a12cb75f2ed65bd9f/260924094.JPG","F1409719","Land Only","S","34120 RICHARDS AVENUE","Mission BC","$317,000","208",,,"0.00",,"Mission","027-527-263","V2V 7E3","45.98","Road Access","House/Single Family"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261342627/0/60/45/759b67e0bfab741f136671c8e4970b28/16/874b29239074320a970fec825a2da668/261342627.JPG","V1091788","Residential Attached","S","410 345 LONSDALE AVENUE","Lower Lonsdale","$318,000","21","1","1999","0.00","Apartment/Condo","North Vancouver","024-324-931","V7M 3M9",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261262562/0/60/45/f62251adefa0077dc138dc5a0841bff1/16/3b2e0f63b395e9322243b1c0f9a5c925/261262562.JPG","V1085930","Residential Detached","S","12084 232ND STREET","East Central","$318,000","63","4","1945","31,688.00","House/Single Family","Maple Ridge","018-072-429","V2X 6T3","233.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325706/0/60/45/ebf8b559974dabda09c6f80868d193ba/14/509e5f5a1e3fe35c30c051acf57601d0/261325706.JPG","H1404185","Residential Detached","S","63950 EDWARDS DRIVE","Hope Silver Creek","$318,500","21","5","2002","9,365.00","House/Single Family","Hope","023-279-494","V0X 1L2","75.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261272627/0/60/45/62359c9a093c8f121a6184f964e1f47c/15/84531206eb8647766febeb6a39cf60ff/261272627.JPG","V1086686","Residential Attached","S","2802 928 RICHARDS STREET","Yaletown","$319,000","58","1","2000","0.00","Apartment/Condo","Vancouver West","024-771-261","V6B 6P6",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261272329/0/60/45/5c04dc60f9c1527d8a1bfe50feca9e64/16/2a09874ebd3f68d97b012b29b903d604/261272329.JPG","V1086643","Residential Attached","S","301 2835 HEMLOCK STREET","Fairview VW","$319,000","50","2","1948","0.00","Apartment/Condo","Vancouver West","010-808-086","V6H 2V8",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261222054/0/60/45/ded2465a9a46789a6ad60055d550ca0c/16/cfa1499f758f13d810f42425d5ec916e/261222054.JPG","V1082632","Residential Attached","S","1104 814 ROYAL AVENUE","Downtown NW","$320,000","76","2","2007","0.00","Apartment/Condo","New Westminster","027-166-228","V3M 1J9",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325177/0/60/45/610ba17cce2842fcc9cbf07b319e542f/16/7fcd2336e33d14acfc13dbc7ea8ea07f/261325177.JPG","V1090686","Residential Attached","S","110 750 PRAIRIE AVENUE","Riverwood","$320,000","22","2","1990","0.00","Townhouse","Port Coquitlam","015-186-105","V3B 1R8",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261315307/0/60/45/fbfc639ffa1ce3904cd4784ee1417657/16/72b09ff43b2b350f2850b91a5cc7d6a5/261315307.JPG","V1089992","Residential Attached","S","103 2851 HEATHER STREET","Fairview VW","$320,000","30","0","2008","0.00","Apartment/Condo","Vancouver West","027-308-987","V5Z 0A2",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363117/0/60/45/147f249831b89fe98f31e1bd40fd6fa4/16/d6759d64b92c65db02e7a900dc4c7587/261363117.JPG","V1093215","Residential Attached","S","71 620 QUEENS AVENUE","Uptown NW","$320,000","9","2","1999","0.00","Townhouse","New Westminster","024-532-088","V3M 1L2",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321918/0/60/45/d1fda495ef8fbc2e8e52c08281d9ff27/13/64e2668fcf46f6389a34152eea68cf21/261321918.JPG","N240480","Residential Detached","S","2807 E VICTORIA STREET","Vanderhoof - Town","$320,000","30","5","1997","13,652.00","House/Single Family","Vanderhoof And Area (Zone 56)","008-261-539","V0J 3A0","55.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261332487/0/60/45/3a9a154934ef256375f63d754da01579/16/107da3c6ff8a70b04c416d523724ab82/261332487.JPG","V1091214","Residential Detached","S","4865 BOWSPRIT DRIVE","Pender Harbour Egmont","$320,000","27","3","1989","7,800.00","House/Single Family","Sunshine Coast","005-206-324","V0N 2H1","115.28",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261288422/0/60/45/0e01604472e035be34502d5bede861be/16/482bfd26f1d95771ffe75b99bed0dd3d/261288422.JPG","V1087862","Residential Attached","S","102 1720 BARCLAY STREET","West End VW","$320,000","47","2","1970","0.00","Apartment/Condo","Vancouver West","800-089-299","V6G 1K4","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261342265/0/60/45/d5c3250ceccc45325604cbbf6e9e0f0a/16/f5d2cea16617ca321a4d439ba815cf62/261342265.JPG","V1091758","Residential Attached","S","308 3440 W BROADWAY","Kitsilano","$321,000","22","1","1994","0.00","Apartment/Condo","Vancouver West","019-041-101","V6R 4R2",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260970593/0/60/45/6ab87d9c8fa29f939098283cb20071be/16/6f5c634355c4b4538d840afa182ab7bd/260970593.JPG","V1063549","Residential Attached","S","5 8100 ALPINE WAY","Alpine Meadows","$322,000","189","2","1974","0.00","Townhouse","Whistler","003-444-953","V0N 1B8",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261340085/0/60/45/0d60c8777cb72271dc778167b9e3dd3a/15/f07da53898ae9767f8f1b399f2ef35e6/261340085.JPG","F1425826","Residential Attached","S","43 5550 LANGLEY BYPASS HIGHWAY","Langley City","$322,000","24","2","1988","0.00","Townhouse","Langley","012-191-451","V3A 7Z3","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261373121/0/60/45/6347c97f516049693008fef94665d09b/16/db697b76a045345bdbeb0fe1491031b5/261373121.JPG","V1093882","Residential Attached","S","302 1816 HARO STREET","West End VW","$323,000","1","1","1976","0.00","Apartment/Condo","Vancouver West","003-670-473","V6G 2Y7",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261167353/0/60/45/39d61e39bf42c9e72bbfb0c645fb1f01/16/ba1f68ff21ecd44f553c7eeeb82a1a7c/261167353.JPG","V1078659","Residential Detached","S","756 GERUSSI LANE","Gibsons & Area","$323,193","101","3","2012","0.00","House/Single Family","Sunshine Coast","029-029-261","V0N 1V7",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261243577/0/60/45/338d3a32a5054fe6021aa58d5d93ad75/16/7b85c8ed8eec3dc5aae2ea51d47374fb/261243577.JPG","V1084501","Residential Attached","S","105 2990 PRINCESS CRESCENT","Canyon Springs","$324,000","70","2","1994","0.00","Apartment/Condo","Coquitlam","018-593-011","V3B 7R3",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261299997/0/60/45/c1127157561f572816741cf88b3d16da/16/8539ef62d5268fff687093a1453b34ff/261299997.JPG","V1088922","Residential Attached","S","23 270 CASEY STREET","Maillardville","$325,000","37","2","1994","0.00","Townhouse","Coquitlam","018-726-305","V3K 6Y4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261257024/0/60/45/e63d9343a16849aeb658fb62f9da973a/15/9439ebb3c8526d5cd76d81d6b1e1016b/261257024.JPG","F1422873","Residential Attached","S","87 6299 144TH STREET","Sullivan Station","$325,000","61","3","2010","0.00","Townhouse","Surrey","028-355-342","V3X 1A2",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261370536/0/60/45/ae45e75b0a398bbf5c07cf78f64e22b4/16/2c2fc5929f475a66b50023c08b3df498/261370536.JPG","V1093697","Residential Attached","S","1106 6611 SOUTHOAKS CRESCENT","Highgate","$325,000","5","2","2000","0.00","Apartment/Condo","Burnaby South","024-616-231","V5E 4L5",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261187132/0/60/45/4e43648e3abb560ce3790d9a10562f00/16/2785180465359be5cfc9f425275a57d5/261187132.JPG","V1080198","Residential Attached","S","1302 9188 HEMLOCK DRIVE","McLennan North","$325,000","95","1","2005","0.00","Apartment/Condo","Richmond","026-572-087","V6Y 4J7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261094054/0/60/45/c7c5ac57157d86cc565a3e80aafe315c/15/2d57258cd186ffcd93fa4dc5a53bfabe/261094054.JPG","F1416425","Residential Attached","S","22 3902 LATIMER STREET","Abbotsford East","$325,000","139","4","1995","0.00","Townhouse","Abbotsford","018-869-661","V2S 7L5","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261374697/0/60/45/e07daf4a57a6aa1e949868780699036c/16/1da5b57b32aff3fed37a512f54f2ee69/261374697.JPG","V1094045","Residential Attached","S","1106 2041 BELLWOOD AVENUE","Brentwood Park","$325,000","5","2","1984","0.00","Apartment/Condo","Burnaby North","002-210-517","V5B 4V5","0.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261289421/0/60/45/35107f0850433ed738ba5b5220d874ad/13/81aac9be01983c430a67a103fc0da5ee/261289421.JPG","N240197","Residential Attached","S","3 3215 KENNEY STREET","Terrace - City","$325,000","50","2","2004","0.00","Townhouse","Terrace (Zone 88)","026-116-812","V8G 3E9",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261370899/0/60/45/2554ca0614ade539d026672292d552ea/16/e207c265e056af89beb69fc8bb160868/261370899.JPG","V1093855","Residential Attached","S","2102 2975 ATLANTIC AVENUE","North Coquitlam","$325,000","5","1","2014","0.00","Apartment/Condo","Coquitlam","029-407-001","V3B 0C5",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347196/0/60/45/b2816ae3b51681b852ccf16e7916e495/15/8cebb3cedd7271aacd785594059f5af3/261347196.JPG","F1426073","Residential Attached","S","159 6671 121ST STREET","West Newton","$326,000","18","3","2009","0.00","Townhouse","Surrey","028-513-983","V3W 1T9","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260923972/0/60/45/3786075642ff3d32b0a2784cb609adee/15/689b938b9848ce8470b69bd45f80c6ed/260923972.JPG","F1409718","Residential Attached","S","18 19752 55A AVENUE","Langley City","$326,899","215","3","2014","0.00","Townhouse","Langley","900-570-859","V3A 3X2",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261361451/0/60/45/c1bc30057819378d04d1fd46478dc121/16/2c4ea75115b8bf619d82410f8418dc1e/261361451.JPG","V1093113","Residential Attached","S","703 1045 QUAYSIDE DRIVE","Quay","$327,000","6","2","1988","0.00","Apartment/Condo","New Westminster","008-432-643","V3M 6C9",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260952565/0/60/45/b315d5111e7077955f392fd07c3be25f/16/35c6f315c78a8057d3934b583aaf7f64/260952565.JPG","V1062136","Residential Attached","S","104 8300 BENNETT ROAD","Brighouse South","$327,500","196","2","1990","0.00","Apartment/Condo","Richmond","015-830-853","V6Y 1N5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325764/0/60/45/1641746c558bca498871d7ba3cbb21c6/16/23fca8164248fb058228305d21fbac8f/261325764.JPG","V1090928","Residential Attached","S","101 701 W VICTORIA PARK","Central Lonsdale","$327,500","21","1","1980","0.00","Apartment/Condo","North Vancouver","005-818-354","V7M 2L2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261196234/0/60/45/4677890f6ac475b19ffda48c69d13334/16/549f6a959fab76a0c6f7dac584da2a76/261196234.JPG","V1080839","Residential Attached","S","142 100 LAVAL STREET","Maillardville","$329,000","88","2","1989","0.00","Townhouse","Coquitlam","015-060-969","V3K 6N2",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261082946/0/60/45/5b03726ddffbde3f0d8da348615c74bb/16/df836c8709f67804e1276e9385d88818/261082946.JPG","V1072390","Residential Attached","S","105 6588 ELGIN AVENUE","Forest Glen BS","$330,000","147","1","2010","0.00","Apartment/Condo","Burnaby South","028-300-572","V5H 3S6",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260799488/0/60/45/fb5db8ad7c55eb9d69fc52e043c84c3f/16/809caaa334cebcf963c48d278096e6f6/260799488.JPG","V1049027","Residential Attached","S","202 1315 56TH STREET","Cliff Drive","$330,000","265","2","2007","0.00","Apartment/Condo","Tsawwassen","027-103-170","V4L 2A6",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261373228/0/60/45/5f9080082ae0d16bf977553e5ac9a3de/16/46e9eca9177f34ff72f01db986978a7f/261373228.JPG","V1093890","Residential Attached","S","1004 789 DRAKE STREET","Downtown VW","$331,500","3","1","1991","0.00","Apartment/Condo","Vancouver West","016-260-163","V6Z 2N7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328801/0/60/45/b223935cf86e5ae883c1779114e8487f/15/13c281f6335054908f32155336d8b9fa/261328801.JPG","F1425486","Residential Attached","S","427 8288 207A STREET","Willoughby Heights","$332,000","29","2","2013","0.00","Apartment/Condo","Langley","029-010-039","V2Y 0L2","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261286818/0/60/45/f9232173272217e8de49582847ab4c00/16/5970257946638a2e709e0a253a5d1b73/261286818.JPG","V1087779","Residential Attached","S","1103 612 FIFTH AVENUE","Uptown NW","$334,000","42","2","1991","0.00","Apartment/Condo","New Westminster","015-635-198","V3M 1X5",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261369228/0/60/45/2d522d34c59d5bf098d13e7401987e3d/16/e2c88c7e0e6b53d41452c1464f87f9c3/261369228.JPG","V1093598","Residential Attached","S","404 1990 DUNBAR STREET","Kitsilano","$335,000","5","1","1999","0.00","Apartment/Condo","Vancouver West","024-511-803","V6R 3M3",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261269618/0/60/45/1e0fb07e8f227d860ae0e3a7bcc9e616/16/6b48712c413ba65a757c03355e4432a0/261269618.JPG","V1086409","Residential Attached","S","316 2250 COMMERCIAL DRIVE","Grandview VE","$335,000","70","1","2014","0.00","Apartment/Condo","Vancouver East","029-322-766","V5N 5P9",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261145954/0/60/45/5a7bf349193a2b6ae328b30e102fe71b/15/a55bc2458c9df0d3e4f40f1bb832cb5e/261145954.JPG","F1418446","Residential Attached","S","26 19752 55A AVENUE","Langley City","$335,135","112","3","2014","0.00","Townhouse","Langley","029-305-560","V3A 3X2",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334079/0/60/45/7981b266debedbbe778d17f4428c8693/15/f5ca7970a52fbae049b3931e25dcd2e8/261334079.JPG","V1091287","Residential Attached","S","1602 1500 HOWE STREET","Yaletown","$336,000","27","1","1990","0.00","Apartment/Condo","Vancouver West","013-447-611","V6Z 2N1",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261244144/0/60/45/ba3486329214bbea72dbc08a7f880e88/16/e1bd4a7e1337cb2583ee814ba9aba4ee/261244144.JPG","V1084530","Residential Attached","S","603 120 W 16TH STREET","Central Lonsdale","$336,500","65","1","2002","0.00","Apartment/Condo","North Vancouver","025-413-074","V7M 3N6",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263810/0/60/45/ba623b25eee83c618dd1cc6ea6c52f67/15/332c378dc61dd2e137333ab61a089678/261263810.JPG","F1423140","Residential Detached","S","2327 CLARKE DRIVE","Central Abbotsford","$337,000","57","3","1958","7,140.00","House/Single Family","Abbotsford","002-338-181","V2S 3V4","70.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261172945/0/60/45/34c5d1efed3be0a7e8014d9f568967a4/15/7359432de6149ff005945ea8c12fe517/261172945.JPG","F1419411","Residential Detached","S","33271 KING ROAD","Poplar","$337,000","106","2","9999","9,600.00","House/Single Family","Abbotsford","002-754-746","V2S 7Z9","80.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261039853/0/60/45/fb6635a5b810787fe19415221e86faff/14/d82e476c56bb24fc9c2f615ec70d8c42/261039853.JPG","H1402402","Residential Detached","S","6390 SELKIRK STREET","Sardis West Vedder Rd","$337,500","156","3","1994","6,930.00","House/Single Family","Sardis","018-388-035","V2R 2L7","66.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261289339/0/60/45/09a4a8137e0c8c6f013d50933de9cb65/16/eeffa40fea630956c12f938a7dae9612/261289339.JPG","V1087945","Residential Attached","S","306 1050 BROUGHTON STREET","West End VW","$340,000","42","1","1984","0.00","Apartment/Condo","Vancouver West","006-434-878","V6G 2A6",,,
