"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262129617/0/120/90/69e48f3192d4c4792793f5a0507d0554/16/46e0018370d7966958e7326ba58e34fe/262129617.JPG","R2107990","Residential Attached","S","413 1040 E BROADWAY","Mount Pleasant VE","$375,000","1985","APTU","1",,,,,,"31",,,,"Vancouver East",,,"0","1",,,,"Vancouver","Residential Attached",,,,,"Attached",,"12/30/2016",,"DANIEL YANG","Concrete Perimeter","1","$836.68",,,,,"9/12/2016",,,"1",,"006-449-719",,"V5T 4N7",,"BC","Welcome to this bright,south facing one bedroom, top floor condo in Mariner Mews. The B-Line rapid transit bus to UBC stops outside & the Skytrain station is just 3 blocks away. This updated & well maintained condo is located on the quiet, south  side of the building with a generous living room and the added feature of a patio area beside. Very private and secure.New painting with laminated wooden flooring. It comes with a parking stall and a storage locker. The building is in great shape with new Building Envelope and exterior stucco (2008), roof (2008), piping (2014) and newly serviced elevator. Sorry dogs are not allowed but you can have 2 cats. Great investment opportunity as rentals are allowed. First showing Sunday 2-4pm September 18","First showing Sunday 2-4pm September 18th","Greater Vancouver","For Sale",,,,"$200.50",,,,,"9/19/2016","$375,000","$581.40","1.01","9/30/2016","1","1","STRATA"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262132742/0/120/90/9142c64c49cb9f01d554c8839a605bfb/15/574700c38553a854bf4386ffcd7809d6/262132742.JPG","R2111115","Residential Attached","S","304 8328 207A STREET","Willoughby Heights","$375,000","2012","APTU","1",,,,,,"4",,"604-530-0231",,"Langley",,,"0","2",,,,"Langley","Residential Attached",,"YORKSON CREEK",,,"Attached",,"1/22/2017",,"Paul Klann","Concrete Perimeter","2","$2,532.46",,,,,"9/22/2016",,,"1",,"028-906-241",,"V2Y 0K5",,"BC","YORKSON CREEK! 3rd Floor NE CORNER UNIT with 2 Bedroom, 2 Full Baths and Den. LARGE WRAP AROUND BALCONY! QUIET Location away from street noise. Immaculately maintained. Stay cozy in the Winter and enjoy cool AIR CONDITIONING in your Master Bedroom in the Summer. Master also boasts a large Soaker Tub and Double Sinks. Includes a GRANITE KITCHEN with UNDERMOUNT Sink, Large Island and STAINLESS Appliances. SOLID CORE Doors. Extensive use of LAMINATE Flooring with HEATED BATHROOM FLOORS! BONUS of 2 PARKING STALLS with an EXTRA LARGE STORAGE UNIT behind one of your parking spots. Pets & Rentals allowed. Walking distance to shops, Carvolth Exchange Bus Loop & easy access to Hwy 1. Call Today!!","Square footage of 924 based on original marketing material. Strata plan says 901. All measurements are approximate and must be verified if important. BUILDING A. Parking Spots on P1 #3 and #54. Locker behind parking spot #54.","Fraser Valley","For Sale",,,,"$190.00",,,"171",,"9/25/2016","$375,000","$405.84","0.99","10/5/2016","2","2","MF"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126933/0/120/90/0d83dd84df376dac181ba36348172a29/16/fcfb7935ee0a6cf0421bbb274bc6a6a6/262126933.JPG","R2105306","Residential Attached","S","1202 9188 HEMLOCK DRIVE","McLennan North","$375,000","2005","APTU","1",,,,,,"11",,"778-881-9771",,"Richmond",,,"0","1",,,,"Richmond","Residential Attached",,,,,"Attached",,"2/28/2017",,"EVE","Concrete Slab","1","$1,189.08",,,,,"8/30/2016",,,"1",,"026-572-010",,"V6Y 4J7",,"BC","Great high-rise concrete building near Hampton Park in the heart of Richmond by Cressey. Excellent layout with spacious bedroom and living room; a gym room with professional exercise equipment, an indoor swimming pool with a steam room, a sauna room and a hot tub. Walking distance to the park, Canada Line, also close by the new Walmart complex. A must see! Showings on Sundays only!","Measurements approximate. Buyer or Buyer's Agent to verify if important. Seller is currently in China, please allow time to accept offer. Currently rented $1337.70 per month.","Greater Vancouver","For Sale",,,,"$249.42",,,,,"9/19/2016","$375,000","$576.92","1.05","9/29/2016","1","1","ZHR1"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262129451/0/120/90/9cf30ea9fe04053a5b2c2539d5e61ad1/14/0df573ab1e358e861d227719495ff6d5/262129451.JPG","R2107824","Residential Attached","S","107C 45595 TAMIHI WAY","Vedder S Watson-Promontory","$375,000","2008","APTU","1",,,,,,"8",,"604-845-5375",,"Sardis",,,"0","2",,,,"Chilliwack","Residential Attached",,"Hartford Park",,,"Attached",,"12/12/2016",,"Kristie","Concrete Perimeter","2","$2,336.72",,,,,"9/12/2016",,,"1",,"027-599-868",,"V2R 0G3",,"BC","This beautiful ground floor corner unit can be found in coveted Garrison Crossing! This large 1400 sq. ft bright unit will make you feel proud of where you live with it's bright & airy, multi-windowed space complete with 2 bedrooms & a Den. Relax with your friends on your personal patio or gaze out through your large windows from inside the warmth of the indoors. This suite was originally the show suite & is full of daylight with an ideal location as it's close to shopping, restaurants & for the motivated... a gym! This unit has two parking spots (underground) and a visitor parking spot as well! Not to mention the beautiful Granite countertops in the kitchen! Contact NOW for a look at your new home!!","All meas. approx.","Chilliwack","For Sale",,,,"$322.00",,,"116",,"9/26/2016","$375,000","$256.32","0.99","9/28/2016","2","2","CD10"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2098360","Residential Attached","S","54 11255 132 STREET","Bridgeview","$377,500","2008","TWNHS","1",,,,,,"8",,"604-780-9830",,"North Surrey",,,"0","3",,,,"Surrey","Residential Attached",,,,,"Attached",,"10/31/2016",,"Jeff Chadha - JC Homes","Concrete Perimeter","2","$1,833.76",,,,,"8/2/2016",,,"3",,"027-498-727",,"V3R 4R3",,"BC","3 Bedrooms, 3 Bathrooms.","******Sold Firm *******","Fraser Valley","For Sale",,,,"$200.00",,,,,"9/22/2016","$377,500","$326.84","0.99","10/6/2016","3","3","RM1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262123007/0/120/90/f29823d764c1b212aa721f6d64b1aed7/16/313a36499657edb66e7d5160de1fc985/262123007.JPG","R2101380","Residential Attached","S","109 9270 SALISH COURT","Sullivan Heights","$378,000","1978","APTU","1",,,,,,"38",,"778-862-9787","2010","Burnaby North",,,"0","2",,,,"Burnaby","Residential Attached",,"THE TIMBERS",,,"Attached",,"12/31/2016",,"Gary","Concrete Slab","1","$890.99",,,,,"8/16/2016",,,"1",,"001-210-998",,"V3J 7C4",,"BC","Almost 1100 sq ft of Tranquil Living Space in an WELL MAINTAINED apartment that is at the HEART of the Lougheed area.  Lougheed Mall Shopping (450m), School Catchments:  Cameron Elementary (350m), Burnaby Mountain Secondary (1.1km), SFU (10 min drive).  This family friendly 2BR/2Bath ground lvl North facing unit comes w large 85 sq ft patio is perfect for barbeques and early morning coffees.  UPDATES INCL:  NEW Roof (2011), NEW  Elevators (2015), NEW Repiping (2016) will be paid for by sellers.  Efficient Hot Water baseboard heat and hot water incl in strata fee.  PRICED TO SELL FAST!  1st Open House Sat/Sun Aug 20/21 11am-1pm","Floor Plan Measurements done by ishot.ca, strata plan says 1064 sq ft, buyer to verify if important.  Pkg:  34, Locker:  21. Offers (if any) emailed to info@garywongrealty.com by 3pm, Aug 22.  Strata docs:  http://tinyurl.com/j8a3lwe","Greater Vancouver","For Sale",,,,"$420.75",,,"42",,"9/22/2016","$378,000","$344.26","1.05","9/30/2016","2","2","CD"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262114694/0/120/90/2ca5176083c016cf0ff2125c2d4bb442/16/a165e90562286ed4dbbbb0573d3ba4e0/262114694.JPG","R2093067","Residential Attached","S","901 2200 DOUGLAS ROAD","Brentwood Park","$379,500","2012","APTU","1",,,,,,"4",,"778-858-0115",,"Burnaby North",,,"0","1",,,,"Burnaby","Residential Attached",,"AFFINITY",,,"Attached",,"12/31/2016",,"JERRY - NO TOUCHBASE","Concrete Perimeter","1","$1,785.46",,,,,"7/19/2016",,,"1",,"028-742-451",,"V5C 0G8",,"BC","AFFINITY by Bosa - This one bedroom unit features stainless steel appliances, beautiful countertops and backsplash, gas range and a spacious bathroom. The kitchen has space for four barstools and the large balcony is perfect for outdoor entertaining and barbeques. Very functional floor plan with no waste space. Close to Brentwood Town Centre, Save-On-Foods, Highways and Trails. Easy walk to Skytrain which is a quick 20 minute ride to Downtown Vancouver. Building has a FITNESS GYM and bike room. 1 underground parking, 1 storage locker. Call for your private showing.","All measurements are approximate, buyer to verify if important. Please contact Jerry at 778-858-0115 for showings.","Greater Vancouver","For Sale",,,,"$167.77",,,"291",,"9/24/2016","$379,500","$706.70","0.98","9/26/2016","1","1","RM5"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262134390/0/120/90/ac1deb7fa046e05b3b5b8ae0235f63d2/16/0cf402fd48ff28f990018569ff9c1a3e/262134390.JPG","R2112763","Residential Attached","S","331 15138 34 AVENUE","Morgan Creek","$379,900","2018","APTU","1",,,,,,"0",,"604-541-8092",,"South Surrey White Rock",,,"0","2",,,,"Surrey","Residential Attached",,"PRESCOTT COMMONS",,,"Attached",,"12/30/2016",,"Judy Rohatyn","Concrete Perimeter","2","$0.00",,,,,"9/23/2016",,,"1",,"900-581-012",,"V3Z 0N7",,"BC","Prescott Commons by Polygon - the final collection of contemporary East Coast-style apartment residences at the landmark master planned community of Harvard Gardens in South Surrey. This courtyard facing 2 bedroom, 2 bath home features over over height 9 ft. ceilings, engineered stone countertops, laminate flooring, and stainless steel appliances including gas range. Residents also benefit from exclusive membership to the Rowing Club with its 9,000 sq ft of resort-style amenities.","Non-Registered Strata Property-Contact L.R. Open 12-6pm daily except Fridays. Please call 604-541-8092 or email prescottcommons@polyhomes.com for more information. Limited time opening promotion.","Fraser Valley","For Sale",,"4",,"$282.81",,,"248",,"9/25/2016","$379,900","$466.71","1.00","10/4/2016","2","2","CD"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131235/0/120/90/1eefbfb0519d0d4f85c9005903c02607/16/7240a9303b97d96ac5450c7ccac77b91/262131235.JPG","R2109608","Residential Attached","S","805 9266 UNIVERSITY CRESCENT","Simon Fraser Univer.","$380,000","2006","APTU","1",,,,,,"10",,"604-728-3749",,"Burnaby North",,,"0","2",,,,"Burnaby","Residential Attached",,"AURORA",,,"Attached",,"1/31/2017",,"Irene Wong / Mike Mulligan","Concrete Perimeter","2","$1,942.68",,,,,"9/15/2016",,,"1",,"026-780-755",,"V5A 4Z1",,"BC","Aurora by Polygon at SFU, 103 unit concrete high-rise surrounded by lush forested walking, hiking & mtn bike trails. Includes gym, caretaker, bike storage, strata owned unit & visitor prkg. Middle unit with NW & SW corridor views of mtns & greenspace with open concept kitchen, eating bar, granite counters, stainless appliances, in-suite laundry, walk-in closet, ensuite bath with soaker tub + balcony & 1 prkg. 5 min walk to SFU campus, transit, cafes, banks, grocery & shops. Offers lots of possibilities: Great location for student housing, nice layout for young couple or excellent rental investment. Month to month tenant would like to stay, 24 hours notice to show.","Month to month tenancy @1,600/month not including utilities, they would like to stay. Tenant has young child, showings may need some flexibility depending on time of day. Floor area from strata plan, room measurements from floor plan. See Virtual Tour Link for full photo tour.","Greater Vancouver","For Sale",,"11",,"$304.81",,,,,"9/22/2016","$380,000","$452.38","1.01","9/30/2016","2","2","CD-RM5"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131765/0/120/90/b09f9c87ef7c7c2b50e9e2959687c25b/15/ead286f44df5b4d315fc8c0f26b32663/262131765.JPG","R2110138","Residential Attached","S","54 2989 TRAFALGAR STREET","Central Abbotsford","$380,000","1985","TWNHS","1",,,,,,"31",,"604-859-2341",,"Abbotsford",,,"1","2",,,,"Abbotsford","Residential Attached",,"Summer Wynd Estates",,,"Attached",,"3/30/2017",,"Gary Dirksen","Concrete Perimeter","3","$2,187.48",,,,,"9/16/2016",,,"2",,"002-033-640",,"V2S 7X9",,"BC","Summer Wynd Meadows view to the east: morning sun to start the day!  Rancher-style with a walkout basement to level private backyard.  Attractive kitchen with eating area.  Cozy gas fireplace in Living/Dining room.  Laundry on main floor.  Big Rec Room, Guest Bedroom and full bathroom in basement.  Quiet Living here; 55 yrs+, no rentals, 1 indoor cat okay.  Clubhouse has large room for social gatherings, also hot tub.  Single carport + 2nd parking spot at front door.  Quality Built by Karlan Builders.","Listing Realtor not available Sundays.  Please make Sunday/Monday appointments by 5:00pm Saturday, otherwise calls returned Monday after 8:00am.","Fraser Valley","For Sale",,"2",,"$258.37",,,"1",,"9/23/2016","$380,000","$165.79","1.00","9/27/2016","3","3","TWNHSE"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131649/0/120/90/b99528bb1d6578b14ec6a32b3da8fcca/16/d2fb244cf71d731321e72bfb7c476022/262131649.JPG","R2110022","Residential Attached","S","410 2988 SILVER SPRINGS BOULEVARD","Westwood Plateau","$380,000","2004","APTU","1",,,,,,"12",,"604-838-1333",,"Coquitlam",,,"0","2",,,,"Coquitlam","Residential Attached",,"TRILLIUM",,,"Attached",,"1/31/2017",,"OR TOUCHBASE SHELLEY","Concrete Perimeter","2","$1,841.81",,,,,"9/19/2016",,,"1",,"025-774-450",,"V3E 3R6",,"BC","Gorgeous 2 bedroom, 2 bath condo in great location. Located beside Lafarge Lake, you will be able to walk to the new skytrain and enjoy all the area has to offer. This home features an  open layout and it shows beautifully. New laminate flooring in living room area, cozy kitchen with gas range. Situated across from the well equipped Cascade Club amenity building and pool. Spacious master bedroom and walk-in closet and oversized soaker tub. Parks, Douglas College, shopping, and transit are all at your doorstep. One parking and oversized storage locker included.  Open house Saturday, Sept 24th 2-4pm.","Measurements taken from strata plan. Buyer to verify. Quick possession available.  Offers to be received via email no later than 4pm Sunday sept 25. Presenting at 5pm. Seller out of town.","Greater Vancouver","For Sale",,"5",,"$248.64",,,,,"9/25/2016","$380,000","$451.84","1.00","10/3/2016","2","2","MF"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262129100/0/120/90/0c596c767b915a9c66c9c6ee729b0968/16/11ce34eed54a80078273733b27a5db1a/262129100.JPG","R2107473","Residential Attached","S","12 10892 152 STREET","Bolivar Heights","$380,000","1975","TWNHS","1","0",,,,,"41",,"604-377-5474","2015","North Surrey",,,"0","3",,,,"Surrey","Residential Attached",,"WOODBRIDGE",,,"Attached",,"12/31/2016",,"Jennifer (text ok)","Concrete Perimeter","1","$1,487.00",,,,,"9/8/2016",,,"3",,"001-085-484",,"V3R 4H4",,"BC","Beautiful, bright, and fully updated spacious 3bdr, 3 bath, end unit (over 1600 sq/ft) in Surrey's rapidly developing Guildford. One of the most well managed strata in the area w. $120,000 contributed yearly to the CRF. Brand new kitchen features large stainless Fisher & Paykel fridge, dishwasher & high quality walnut laminate. Full renovations also made to spa like bath, 2 piece master ensuite and powder on the main. Large finished basement can be used for a multitude of purposes. South facing, fully fenced yard; family oriented complex w/playground and indoor pool. Catchment is Riverdale Elem. (French). Sneak Peek Sept 16, 5:30-7, Open Houses: Sept 17 & 18, 1-3pm. Walk to Guildford mall, grocery, transit and services.","Easy to show. Professionally measured by Pixilink. No rentals allowed. Offers, if any, to be considered 5pm Tuesday Sept. 20, as per Schedule A. Seller is related to licensed realtor. All docs here:  https://www.dropbox.com/sh/oi3ph05sm3g5k8s/AADWyF-XPCuDl9ia2drH5tHMa?dl=0","Fraser Valley","For Sale",,,,"$297.00",,,"91",,"9/20/2016","$380,000","$229.47","1.09","9/22/2016","3","3","RM-30"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262129573/0/120/90/c907c1540bdfbd8e4de271ab116a28b1/16/b628a06077eba324f0e36c1d64b47b6f/262129573.JPG","R2107946","Residential Attached","S","29 11950 232ND STREET","Cottonwood MR","$380,000","1999","TWNHS","1",,,,,,"17",,"778-558-9948",,"Maple Ridge",,,"0","3",,,,"Maple Ridge","Residential Attached",,"Golden Ears Vista",,,"Attached",,"3/12/2017",,"Francis Piche","Concrete Perimeter","2","$2,031.50",,,,,"9/12/2016",,,"2",,"018-788-335",,"V2X 6T1",,"BC","Welcome to your centrally located 3-bed, 3-bath Townhouse! Walking distance to Golden Ears Elementary school & Thomas Haney Secondary school & less than 1km away from the mall and community centre. Enjoy the highly sought after family friendly complex steps away from the park & main transit line that connects to the West Coast Express. Freshly painted TH w/ great potential to make it your dream home. Your new home has a large master bedroom including your own en-suite and walk-in closet, kitchen w/ dining area and nice entertainment space combining dining, living room + F/P. Features include: central vacuum connection ready, approx 3 yr old roof & 1 yr old fence, single garage + extra driveway parking for 2nd vehicle + visitors parking. Come fall in love!",,"Greater Vancouver","For Sale",,,,"$226.51",,,"30",,"9/19/2016","$380,000","$256.58","1.09","9/28/2016","3","3","APT"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262130734/0/120/90/bdf3921a3294741bdc41b3f316502e51/15/3bf383ae3e1f07846b1cf6783e3ea189/262130734.JPG","R2109107","Residential Attached","S","85 19250 65TH AVENUE","Clayton","$380,000","2006","TWNHS","1","10",,,,,"10",,"604-513-2300",,"Cloverdale",,,"0","2",,,,"Surrey","Residential Attached",,"Sunberry Court",,,"Attached",,"12/31/2016",,"TOUCHBASE","Concrete Perimeter","2","$1,830.81",,,,,"9/15/2016",,,"3",,"026-456-702",,"V4N 5R7",,"BC","Welcome to the quiet town house community of Sunberry Court in the heart of CLAYTON. This 2 bed 2 bath unit with over 1100 SQFT of living space features a great open concept kitchen with quartz counter tops and stainless steel appliances. There is a perfect formal Dining area and living room of the kitchen. This unit has a excellent outdoor living spaces with two balconies off the main floor and an excellent FENCED BACK YARD off the bottom level. Double tandem garage with extra storage space. CLose to the visitor parking.  Steps to transit! Only a short walk to WILLOWBROOK MALL! SOLD FIRM...call or text for sold price.","REALTORS USE TOUCHBASE FOR ALL SHOWINGS. SOLD $380K","Fraser Valley","For Sale",,,,"$167.00",,,,,"9/20/2016","$380,000","$334.51","1.06","9/30/2016","2","2","MF"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127755/0/120/90/6627c65397926e2f39a1a7602094675d/16/bc9b1f2cef45638638cee0ccabab58c2/262127755.JPG","R2106128","Residential Attached","S","908 6888 COONEY ROAD","Brighouse","$381,000","2013","APTU","1",,,,,,"3",,"778-789-1111",,"Richmond",,,"0","1",,,,"Richmond","Residential Attached",,"Emerald",,,"Attached",,"2/28/2017",,"Text ot TB","Concrete Perimeter","1","$1,356.42",,,,,"9/6/2016",,,"1",,"028-941-039",,"V6Y 0E1",,"BC","EMERALD! In the heart of Richmond. 1 bedroom + Den, balcony, concrete built. Open floor plan, spacious 596 sqft with Air Condition, fabulous large gym & exercise room! It includes gourmet kitchen with gas stove, stainless steel appliances, granite countertop, in suite laundry, 1 parking, 1 locker, pet friendly & no restrictions on rentals. Great investment to rent out, or to move in! Minutes to shops, restaurants, library, and 5 min walk to Richmond - Brighouse Skytrain Station, 8 min walk to Yaletown Skytrain. Walk score 90!","All measures are approximate, buyer to verify, if important. Easy to show. Parking # 209, Locker # 116","Greater Vancouver","For Sale",,,,"$207.70",,,"227",,"9/19/2016","$381,000","$639.26","0.96","10/4/2016","1","1","ZHRS"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127408/0/120/90/96e9a5e01d74047d560aceacc1462c67/14/c2eeea259301d8c62c21b6b4dae78907/262127408.JPG","R2105781","Residential Attached","S","48 5965 JINKERSON ROAD","Promontory","$381,900","2006","TWNHS","1",,,,,,"10",,"604-855-8060",,"Sardis",,,"0","5",,,,"Chilliwack","Residential Attached",,"EAGLE VIEW RIDGE",,,"Attached",,"12/6/2016",,"Sarah or Michele","Concrete Perimeter","2","$1,991.31",,,,,"9/6/2016",,,"3",,"026-628-210",,"V2R 5Z7",,"BC","Room for the whole family! Beautiful 4 bdrm/3 bath (can be 5 bdrms)  END UNIT located in a PRIME LOCATION backing Jinkerson Park! Spacious main floor w/ open concept kitchen w/ eating bar, garburator & large pantry. Central A/C, built in vac, sec. system, gas bbq outlet on the COVERED patio, sound system on the main (incl patio) & a fenced yard w/ cedars for the kids & pets. Main living room feat. a stone-faced gas f/p & the family room (which is wired for surround sound) could be used as the 5th bedroom as it has an ensuite and walk in closet! 3 bdrms up incl. master suite w/ 4 piece ensuite & walk in closet. Extra long driveway (can fit a truck!) & DBL GARAGE w/ storage. Low $230 strata. No age restriction, large pets welcome, no rentals.","All meas. approx. pls verify if important, prior to subject removal. Built in speakers included.","Chilliwack","For Sale",,,,"$230.00",,,,,"9/21/2016","$381,900","$218.73","1.09","9/22/2016","3","5","R5"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128538/0/120/90/a84d76154ccf3a7810b952c666675982/16/1cc5d83cb2e799b2bdc3b130b05a12b6/262128538.JPG","R2106911","Residential Attached","S","2001 5380 OBEN STREET","Collingwood VE","$382,000","2006","APTU","1",,,,,,"10",,"604-781-2128","2016","Vancouver East",,,"0","1",,,,"Vancouver","Residential Attached",,"URBA",,,"Attached",,"3/9/2017",,"RICHIE","Concrete Block","1","$956.03",,,,,"9/8/2016",,,"1",,"026-588-544",,"V5R 6H7",,"BC","One bedroom plus balcony in desirable URBA building by BOSA. Comes with 1 parking & locker. Amenities include gym, lounge, caretaker & secured floor access. Superb location in Collingwood Village steps from parks, tennis courts, Joyce Skytrain, schools, restaurants, Central Park, Crystal Mall, Metrotown, and 15 mins to Downtown. Well-kept & clean unit. Showing by appointment only, first showing Wednesday Sep 14th 11:30-12:30, then Thursday Sep 15th 5-6pm. Open 2-4 Sunday Sep 17th.","all measurements approx. Buyers to verify. Showing by appointment only, first showing Wednesday Sep 14th 11:30-12:30, then Thursday Sep 15th 5-6pm. Open 2-4 Sunday Sep 18th.","Greater Vancouver","For Sale",,,,"$191.00",,,,,"9/20/2016","$382,000","$664.35","1.04","10/6/2016","1","1","CD-1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125736/0/120/90/71dfc10d7247037e67b7a23213df1580/16/dc13bfffe6644ddabee229f8f23924e7/262125736.JPG","R2104109","Residential Attached","S","212 557 E CORDOVA STREET","Hastings","$382,000","2015","APTU","1","100",,,,,"1",,"604-961-4733",,"Vancouver East",,,"0","1",,,,"Vancouver","Residential Attached",,"CORDOVAN",,,"Attached",,"11/30/2016",,"CALL OR TEXT IRA","Concrete Perimeter","1","$818.96",,,,,"8/29/2016",,,"1",,"029-507-855",,"V6A 1L8",,"BC","Private quiet END UNIT in near-new CORDOVAN by BOFFO, chic & urban loft-style home in stylish contemporary 29 unit boutique complex steps to Gastown & the Railtown design-hub. Enter through a secure & architectural private upper courtyard, your serene, end location allows semi-private spot for patio furniture. Enter and experience a sophisticated space w/9ft ceilings & super efficient layout that feels far larger than the posted sf. Immaculate with upgraded engineered flooring throughout, entertain and impress in large south facing, living-dining, enjoy a large flex space & retreat to a quiet master bedroom off the courtyard. Finishes to impress. Built by one of Vancouver's most coveted developers.","Measurements source: Strata Plan buyer to verify if deemed important. NO Touchable please. Photo, info, floorplans, ellisoncollins.ca/190 Docs : http://ow.ly/j3J6303PG6f  deanellison8@gmail.com  Send your clients if you are busy. Agency is always respected.","Greater Vancouver","For Sale",,"4",,"$149.69",,,"29",,"9/19/2016","$382,000","$674.91","1.02","9/23/2016","1","1","DEOD"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128223/0/120/90/8d08e2a877a5c257737de362971b7f6b/15/69e458be1e0b6e6312f1b3c9c555ffcb/262128223.JPG","R2106596","Residential Attached","S","50 7238 189 STREET","Clayton","$382,500","2009","TWNHS","1",,,,,,"7",,"604-533-3939",,"Cloverdale",,,"0","2",,,,"Surrey","Residential Attached",,"Tate by Mosaic",,,"Attached",,"12/31/2016",,"Gary Sidhu","Concrete Perimeter","1","$1,659.67",,,,,"9/6/2016",,,"3",,"027-813-363",,"V4N 5Y8",,"BC","Tate by Mosaic Homes. Bright & spacious 2 bedroom with den. New laminate floors & paint. Main floor features family room, dining area with a slider to patio. 2 parking spots with one covered and ample parking on street. Centrally located walking distance to shopping, transit, schools. Rentals & pets allowed. Open house Sat & Sun 2-4pm. Appointments available. Call now won't last!!","All meas. approx. buyer to verify. Pet allowed (2 breed rest.). Rentals ok.","Fraser Valley","For Sale",,"3",,"$165.42",,,"97",,"9/24/2016","$382,500","$328.61","0.99","10/14/2016","2","2","MF"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262127776/0/120/90/1d563439a9faae90971c1f63fcf3d47d/15/099e0c11258ba9b2fe23e2fd950eeb76/262127776.JPG","R2106149","Residential Attached","S","104 8328 207A STREET","Willoughby Heights","$383,000","2012","APTU","1",,,,,,"4",,"778-878-0177",,"Langley",,,"0","2",,,,"Langley","Residential Attached",,"YORKSON CREEK",,,"Attached",,"12/31/2016",,"Harley","Concrete Perimeter","2","$2,441.17",,,,,"9/5/2016",,,"1",,"028-905-920",,"V2Y 0K5",,"BC","STEP OUTSIDE and enjoy your own yard space without all of the work. This charming and well appointed 2 Bedroom, 2 Bath plus Den GROUND FLOOR, CORNER unit is sure to impress. Solid wood kitchen cabinets, beautiful granite, s/s appliances and a convenient breakfast bar create an upscale and spacious kitchen area. Unit 104 is further accented with a generous and open living and dining room concept that provides access to a sprawling and covered wrap around patio complete with a yard space perfect for the kids and pets. Close to shopping, parks, all levels of schools and Hwy 1 access. Call today for your private tour and ask about our WE TRADE HOMES program. OPEN HOUSE Sat/Sun, Sept 17/18 from 2-4pm.","SOLD FIRM. All measurements approx. and to be verified. Unit is tenanted for $1650/month. 24 hours notice required. Pets 1 dog and/or 1 cat. Parking stalls 210/215. Storage Locker at parking stall 210. OPEN HOUSE Sat/Sun Sept 17/18 from 2-4pm.","Fraser Valley","For Sale",,,,"$190.00",,,,,"9/19/2016","$383,000","$414.50","0.98","9/28/2016","2","2","CD-75"
