"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1018785","Residential Attached","S","411 7138 COLLIER STREET","Highgate","2005","Apartment/Condo","8","Burnaby South","Burnaby","12/31/2013","Jerry Liu No Touchbase","1","$1,827.00","7/19/2013","026-403-803",,"$188.16","8/27/2013","$285,000","$469.52","0.95","1","1","APT","$299,000","39","607","$469.52","0.95","Apartment/Condo","1",,"604-992-8662","3.255% ON 1ST $100,000 & 1.1625% ON BAL","HIGHGATE",,"1",,,,"1","V5E 0A2",,,"BC",,,,
"F1320343","Residential Detached","S","2601 MCMILLAN ROAD","Abbotsford East","1974","House/Single Family","39","Abbotsford","Abbotsford","12/31/2013","MAKO","1","$3,079.00","8/29/2013","007-480-288",,,"8/30/2013","$285,000","$125.55","0.86","2","3","RS2","$329,700","1","2,270","$125.55","0.86","House/Single Family","1",,"604-852-2234","S-3.22% 1ST 100K/1.15% BAL",,"62","1","121.00",,,"3","V3G 1C4",,,"BC",,,,
"V1016088","Residential Attached","S","1907 888 CARNARVON STREET","Downtown NW","2009","Apartment/Condo","4","New Westminster","New Westminster","12/31/2013","COLLETTE","1","$1,729.00","7/2/2013","028-085-167",,"$181.28","8/28/2013","$285,000","$452.38","0.95","1","1","MFD","$299,900","57","630","$452.38","0.95","Apartment/Condo","1",,"604-583-2000","3.22% ON $100,000/1.15% ON THE BAL","MARINUS AT PLAZA 88",,"1","0.00",,,"1","V3M 0C6",,,"BC",,,,
"F1319920","Residential Attached","S","1209 13688 100TH AVENUE","Whalley","2011","Apartment/Condo","2","North Surrey","Surrey","2/28/2014","Michael Robson","2","$1,565.00","8/21/2013","028-698-193","36","$257.03","9/3/2013","$285,000","$337.68","0.97","2","2","APT","$295,000","13","844","$337.68","0.97","Apartment/Condo","1",,"604-671-7256","S-3.255% 1ST 100K/1.1625% BAL","ONE PARK PLACE",,"0",,,,"1","V3T 0G5",,"OUT OF PROVINCE OWNER","BC",,,,
"F1314217","Residential Attached","S","79 1450 MCCALLUM ROAD","Poplar","1984","Townhouse","29","Abbotsford","Abbotsford","9/29/2013","AL","2","$2,333.00","6/3/2013","015-058-212","1","$233.00","8/31/2013","$285,000","$163.32","0.95","2","2","STRATA","$299,900","89","1,745","$163.32","0.89","Townhouse","1",,"604-240-5474","S-3.255% 1ST 100K/1.1625% BAL","Crown Point",,"1",,,,"2","V2S 8A3",,,"BC",,,,
"V1013925","Residential Attached","S","2203 3737 BARTLETT COURT","Sullivan Heights","1976","Apartment/Condo","37","Burnaby North","Burnaby","12/19/2013","David Valente","1","$1,982.00","6/19/2013","000-589-179",,"$493.84","8/31/2013","$285,500","$247.19","0.99","2","2","CD-RMS","$288,888","73","1,155","$247.19","0.95","Apartment/Condo","1",,"604-984-9711","3.22 ON THE 1ST $100K & 1.15% ON THE BALANCE","TIMBERLEA",,"0",,,,,"V3J 7E3",,,"BC",,,,
"N230111","Residential Detached","S","3479 CLEARWOOD CRESCENT","Mount Alder","1991","House/Single Family","22","PG City North (Zone 73)","Prince George","12/30/2013","SUMMER","3","$3,138.00","8/12/2013","006-044-387",,,"8/29/2013","$287,000","$136.54","0.98","3","4","RS2","$292,900","17","2,102","$136.54","0.96","House/Single Family","1",,"250-649-6789","3% ON 1ST $100,000/1.5% ON BALANCE",,,"1","0.00",,,"6","V2K 4R1",,,"BC",,,,
"V1024188","Residential Attached","S","302 1405 W 12TH AVENUE","Fairview VW","1992","Apartment/Condo","21","Vancouver West","Vancouver","11/22/2013","GARY or LANA SHEPHERD","1","$1,529.00","8/22/2013","017-971-047",,"$310.00","8/29/2013","$288,000","$413.79","1.03","1","1","RM-3","$279,900","7","696","$413.79","1.03","Apartment/Condo","1",,"604-583-2000","3.22% TO $100,000/1.15% OVER $100,000**","WARRENTON",,"1",,,,"1","V6H 1M6",,"SELLER NEVER LIVED THERE","BC",,,,
"V1022596","Residential Attached","S","305 608 BELMONT STREET","Uptown NW","2013","Apartment/Condo","0","New Westminster","New Westminster","12/15/2013","MADONNA","1","$0.00","8/12/2013","028-711-963","24","$200.37","9/4/2013","$289,900","$441.92","1.00","1","1","RES","$289,900","23","656","$441.92","1.00","Apartment/Condo","1",,"604-831-6071","3.255%-1ST $100K/1.1625% BAL PLUS $2,000 BONUS","VICEROY",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"F1306129","Residential Attached","S","312 15270 17TH AVENUE","King George Corridor","1986","Apartment/Condo","27","South Surrey White Rock","Surrey","10/16/2013","CAROLINE","2","$1,625.00","3/8/2013","002-139-642","3","$342.71","8/30/2013","$290,000","$219.03","0.92","2","2","MF","$314,900","175","1,324","$219.03","0.88","Apartment/Condo","1",,"604-551-0909","S-3.22% 1ST 100K/1.15% BAL","THE CAMBRIDGE",,"1",,,,"1","V4A 1T9",,"OWNER IS DECEASED","BC",,,,
"F1320248","Residential Attached","S","92 15233 34TH AVENUE","Morgan Creek","2003","Townhouse","10","South Surrey White Rock","Surrey","2/25/2014","Connie or Touchbase","1","$1,873.00","8/26/2013","025-636-740","3","$200.51","8/27/2013","$290,000","$233.87","0.97","1","2","CD","$299,900","1","1,240","$233.87","0.97","Townhouse","1",,"604-538-8888","S-3.22% 1ST 100K/1.15% BAL","Sundance",,"1",,,,"2","V3S 2T7",,,"BC",,,,
"V1022300","Residential Attached","S","407 580 TWELFTH STREET","Uptown NW","2000","Apartment/Condo","13","New Westminster","New Westminster","7/31/2014","TOM CHUNG","2","$1,839.00","8/12/2013","024-784-958",,"$341.46","9/5/2013","$290,000","$279.65","0.97","2","2","APT","$299,000","24","1,037","$279.65","0.97","Apartment/Condo","1",,"604-657-1888","3% OF FIRST $100,000 BAL 1.1%",,,"1",,,,"1","V3M 4H9",,,"BC",,,,
"H1203347","Residential Attached","S","44 45290 SOOWAHLIE CRESCENT","Vedder S Watson-Promontory","2012","Townhouse","0","Sardis","Sardis","8/1/2014","WENDY OR KRISTEN","2","$0.00","8/10/2012","026-003-725",,"$146.96","8/28/2013","$290,000","$145.58","0.97","3","3","CD10","$299,900","383","1,992","$145.58","0.97","Townhouse","1",,"604-858-7179","3% 1ST 100K/1.5% BAL L 1/2 BF","PARK GATE TOWNHOMES",,"1",,,,"3","V2R 0S6",,"NEW CONSTRUCTION","BC",,,,
"H1302228","Residential Detached","S","46311 RIVERSIDE DRIVE","Chilliwack N Yale-Well","1988","House/Single Family","25","Chilliwack","Chilliwack","11/30/2013","MIKE","2","$2,352.00","5/27/2013","007-448-121",,,"9/2/2013","$290,000","$188.31","0.97","2","3","R1A","$299,900","98","1,540","$188.31","0.93","House/Single Family","1",,"604-858-7179","3.25% 1ST 100K/1.25% BAL L 1/2 BF",,,"1","70.00",,,"4","V2P 3L2",,,"BC",,,,
"V1022462","Residential Attached","S","509 6651 MINORU BOULEVARD","Brighouse","1975","Apartment/Condo","38","Richmond","Richmond","10/31/2013","DIANA DICKEY","1","$897.00","8/14/2013","001-199-269",,"$279.01","8/28/2013","$290,000","$329.92","0.97","1","1","001","$299,900","14","879","$329.92","0.97","Apartment/Condo","1",,"604-618-7060","3.255% ON 1ST $100,000 & 1.1625% ON THE REMAINDER","PARK TOWERS",,"0",,,,"1","V6Y 1Z2",,,"BC",,,,
"F1317469","Residential Attached","S","157 3160 TOWNLINE ROAD","Abbotsford West","1994","Townhouse","19","Abbotsford","Abbotsford","12/16/2013","MIKE RYCHTOWSKI","3","$2,234.00","7/16/2013","018-737-862","2","$223.57","8/31/2013","$291,000","$157.30","0.98","3","4","STRATA","$297,500","46","1,850","$157.30","0.98","Townhouse","1",,"604-798-4413","S-3% 1ST 100K/1.25% BAL","Southpoint Ridge",,"1",,,,"2","V2T 5P4",,"UPON ACCEPTED OFFER","BC",,,,
"F1314741","Residential Attached","S","88 20176 68TH AVENUE","Willoughby Heights","2003","Townhouse","10","Langley","Langley","9/30/2013","DEANNA TALL","2","$2,363.00","6/13/2013","025-556-321",,"$249.60","8/29/2013","$291,500","$235.84","0.97","2","2","CD-52","$299,888","77","1,236","$235.84","0.97","Townhouse","1",,"604-908-3222","S-3.22% 1ST 100K/1.15% BAL","STEEPLECHASE",,"1",,,,"3","V2Y 2X7",,"ON ACCEPTED OFFER","BC",,,,
"V1008551","Residential Attached","S","338 4573 CHATEAU BOULEVARD","Benchlands","1988","Apartment/Condo","25","Whistler","Whistler","9/1/2013","LYNNE /TRACEY","1","$2,445.00","5/13/2013","012-031-682",,"$500.00","8/30/2013","$292,500","$434.62","0.96","1","1","LUC","$304,900","109","673","$434.62","0.89","Apartment/Condo","1",,"604-905-2817","3% ON THE 1ST $100,000 / 1.5% ON THE BALANCE","GLACIER LODGE",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"H1301491","Residential Detached","S","1522 MACKAY CRESCENT","Agassiz","2012","House/Single Family","1","Agassiz","Agassiz","10/31/2013","TAYLOR OR ALLAN","2","$1,045.00","4/10/2013","027-225-631",,,"8/30/2013","$292,775","$150.68","0.92","3","3","CD1","$318,900","142","1,943","$150.68","0.92","House/Single Family","1",,"604-796-3000","3% 1ST 100K/1.25% BAL L 1/2 BF",,"80","1","33.80",,,,"V0M 1A3",,"NEW CONSTRUCTION","BC",,,,
"H1302669","Residential Detached","S","5587 CAYMAN DRIVE","Sardis East Vedder Rd","2013","House/Single Family","0","Sardis","Sardis","12/31/2013","KATHY OR MARK","2","$0.00","7/1/2013","700-008-184",,,"9/5/2013","$292,900","$176.55","0.88","3","2","RSV3","$332,900","66","1,659","$176.55","0.88","House/Single Family","1",,"778-242-3694","$3000 L1/2BF","ENGLEWOOD VILLAGE",".092 AC","1","40.00",,,"4","V2R 0P7",,"NEW HOME WARRANTY","BC",,,,
"V1016985","Residential Attached","S","44 11176 GILKER HILL ROAD","Cottonwood MR","2013","Townhouse","0","Maple Ridge","Maple Ridge","11/15/2013","DON HART","2",,"7/8/2013","029-013-615",,"$178.14","9/5/2013","$293,000","$209.89","0.98","2","3","RM1","$299,900","59","1,396","$209.89","0.98","Townhouse","1",,"778-988-4278","3.22% ON 1ST $100,000/1.16% ON BAL","KANAKA CREEK",,"0",,,,"2","V2W 0G5",,"DEVELOPER DISCLOSURE STATEMENT","BC",,,,
"V1015183","Residential Attached","S","303 9232 UNIVERSITY CRESCENT","Simon Fraser Univer.","2006","Apartment/Condo","7","Burnaby North","Burnaby","9/26/2013","Dan","1","$1,923.00","6/26/2013","026-698-749",,"$272.44","9/1/2013","$293,000","$361.28","0.98","1","2","STRATA","$299,900","67","811","$361.28","0.93","Apartment/Condo","1",,"604-765-0737","3.25% ON 1ST 100K / 1.1% ON BAL","NOVO 2",,"0",,,,,"V5A 0A3",,,"BC",,,,
"F1311984","Residential Attached","S","40 15155 62A AVENUE","Sullivan Station","2006","Townhouse","7","Surrey","Surrey","10/30/2013","Bryan","2","$1,914.00","5/14/2013","026-858-908",,"$234.88","8/28/2013","$293,500","$222.35","0.98","2","3","MF","$299,900","106","1,320","$222.35","0.92","Townhouse","1",,"604-328-0753","S-3.22% 1ST 100K/1.15% BAL","Oaklands",,"1",,,,"2","V3S 8A6",,,"BC",,,,
"F1311138","Residential Attached","S","6 7348 192A STREET","Clayton","2010","Townhouse","3","Cloverdale","Surrey","9/15/2013","Carol or Touchbase","2","$1,669.00","5/8/2013","028-154-991",,"$177.55","8/29/2013","$294,000","$248.73","0.98","2","2","RM-30","$299,850","113","1,182","$248.73","0.95","Townhouse","1",,"604-619-1352","S-3.22% 1ST 100K/1.15% BAL","Knoll","0","0","0.00",,,"2","V4N 6J2",,,"BC",,,,
"V1024094","Residential Attached","S","1201 9603 MANCHESTER DRIVE","Cariboo","1994","Apartment/Condo","19","Burnaby North","Burnaby","12/31/2013","DELLA","2","$1,847.00","8/25/2013","018-487-904","26","$220.64","8/27/2013","$295,000","$341.44","1.00","2","2","APT","$295,000","2","864","$341.44","1.00","Apartment/Condo","1",,"604-889-3811","3.255% 1ST 100K/1.1625% ON BAL",,,"1",,,,"1","V3N 4Y7",,,"BC",,,,
"N229265","Residential Detached","S","10408 111TH AVENUE","Fort St. John - City NW","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","2/10/2014","JOHN","0","$2,676.00","7/2/2013","012-351-377",,,"8/30/2013","$295,000","$161.73","0.93","1","3","R1","$318,000","59","1,824","$161.73","0.93","House/Single Family","1",,"250-793-4934","3% ON THE 1ST $100,000 AND 1.5% ON THE BALANCE","UPPER FINCH","150","0","60.00",,,"5","V1J 2V6",,,"BC",,,,
"F1318752","Residential Attached","S","5373 198A STREET","Langley City","1978","1/2 Duplex","35","Langley","Langley","10/7/2013","Douglas Mitten","1","$2,428.00","8/6/2013","001-531-689","2","$0.00","9/3/2013","$295,000","$203.31","0.93","2","3","RS1","$318,800","28","1,451","$203.31","0.93","1/2 Duplex","1",,"604-533-3231","S-3.22% 1ST 100K/1.15% BAL","LANGLEY CITY","IRREG.","1","49.00",,,"2","V3A 7B6",,"ABSENTEE OWNER","BC",,,,
"F1305953","Residential Attached","S","5 9045 WALNUT GROVE DRIVE","Walnut Grove","1991","Townhouse","22","Langley","Langley","10/15/2013","Yvonne OR TOUCHBASE","2","$2,404.00","3/12/2013","014-567-385",,"$266.98","8/30/2013","$295,000","$207.75","0.98","3","3","RES","$299,900","171","1,420","$207.75","0.94","Townhouse","1",,"604-619-4465","S-3.22% 1ST 100K/1.15% BAL","BRIDLEWOODS",,"1",,,,"2","V1M 2E1",,,"BC",,,,
"V1016124","Residential Attached","S","416 1212 MAIN STREET","Downtown SQ","2011","Apartment/Condo","2","Squamish","Squamish","11/3/2013","Darren McCartney","3","$2,059.00","7/3/2013","028-647-831",,"$325.00","8/29/2013","$295,000","$215.96","0.96","3","3","CD34","$309,000","57","1,366","$215.96","0.96","Apartment/Condo","1",,"604-892-4875","1.5%","Aqua@Coastal Village",,"1",,,,"2","V8B 0S4",,,"BC",,,,
"V1023371","Residential Attached","S","305 1790 W 11TH AVENUE","Fairview VW","1975","Apartment/Condo","38","Vancouver West","Vancouver","12/31/2013","CAROLE LIEBERMAN","1","$1,031.00","8/19/2013","003-454-231","3","$194.21","8/30/2013","$295,500","$497.47","1.02","1","1","RM-3","$289,000","11","594","$497.47","1.02","Apartment/Condo","1",,"604-263-1144","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","LANDMARK REGENCY",,"0",,,,"1","V6J 2C3",,,"BC",,,,
"V1022385","Residential Attached","S","69 1235 LASALLE PLACE","Canyon Springs","1988","Townhouse","25","Coquitlam","Coquitlam","2/12/2014","HELEN","1","$2,099.00","8/12/2013","012-732-508","2","$284.04","8/27/2013","$296,000","$241.44","0.99","2","2","RM1","$299,900","15","1,226","$241.44","0.99","Townhouse","1",,"604-939-6666","3.255% ON 1ST $100,000 PLUS 1.1625% ON BALANCE","CREEKSIDE",,"1",,,,"1","V3B 6T4",,,"BC",,,,
"F1312915","Residential Attached","S","82 19932 70TH AVENUE","Willoughby Heights","2005","Townhouse","8","Langley","Langley","10/15/2013","KAREN OR TOUCHBASE","2","$2,605.00","5/28/2013","026-321-726","3","$200.00","8/27/2013","$296,500","$207.05","0.99","3","3","MF","$299,900","91","1,432","$207.05","0.89","Townhouse","1",,"604-539-9878","S-$3000*","Summerwood",,"1",,,,"2","V2Y 3C6",,,"BC",,,,
"F1310334","Residential Detached","S","7951 GRAND STREET","Mission BC","1989","House/Single Family","24","Mission","Mission","10/31/2013","604-854-4781","2","$3,440.00","5/1/2013","011-790-717",,,"9/6/2013","$297,000","$150.30","0.96","2","4","RES","$309,900","128","1,976","$150.30","0.86","House/Single Family","1",,,"S-3% 1ST 100K/1.15% BAL",,"100","1","60.00",,,"5","V2V 3T8",,"Owner never occupied","BC",,,,
"F1313849","Residential Attached","S","43 6651 203RD STREET","Willoughby Heights","2003","Townhouse","10","Langley","Langley","9/30/2013","Diane","2","$2,543.00","6/5/2013","025-781-235",,"$153.16","8/30/2013","$298,000","$212.86","0.97","3","3","CD","$307,500","86","1,400","$212.86","0.96","Townhouse","1",,"604-866-5944","S-4.22% 1ST 100K/1.15% BAL","Sunscape",,"1",,,,"2","V2Y 2Z2",,,"BC",,,,
"V1022198","Residential Attached","S","103 2915 NORMAN AVENUE","Ranch Park","1979","Townhouse","34","Coquitlam","Coquitlam","8/11/2014","Spencer","2","$1,835.00","8/12/2013","001-472-968","3","$190.00","9/1/2013","$298,000","$197.61","0.98","2","7","RT2","$305,000","20","1,508","$197.61","0.98","Townhouse","1",,"604-353-6421","3.255% ON 1ST $100,000/1% ON BAL","Parkwood",,"0",,,,"1","V3C 4H8",,"with offer","BC",,,,
"N228352","Residential Detached","S","8 CHARLES STREET","Kitimat","1976","House/Single Family","37","Kitimat (Zone 89)","Kitimat","9/8/2013","SHANNON DOS SANTOS","1","$2,302.00","6/8/2013","009-049-789",,,"8/29/2013","$298,000","$114.62","0.93","2","5","R1A","$319,000","82","2,600","$114.62","0.85","House/Single Family","0",,"250-639-7005","3% ON 1ST $100,000/1.5% ON BALANCE",,,"2","0.00",,,"3","V8C 2J3",,,"BC",,,,
"V1023894","Residential Attached","S","327 8880 JONES ROAD","Brighouse South","1996","Apartment/Condo","17","Richmond","Richmond","12/31/2014","PAUL CHANG","2","$1,330.00","8/23/2013","018-202-187","4","$292.44","9/3/2013","$298,000","$321.12","0.95","2","2","MULTI","$315,000","11","928","$321.12","0.95","Apartment/Condo","1",,"778-889-5306","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BAL.",,,"1",,,,,"V6Y 3Z1",,,"BC",,,,
"V970595","Residential Detached","S","534 HILLTOP PLACE","Bowen Island","1975","Recreational","37","Bowen Island","Bowen Island","11/30/2013","DEE ELLIOTT","0","$1,681.00","8/31/2012","005-868-084",,,"9/5/2013","$299,000","$482.26","0.88","1","0","SR","$339,000","370","620","$482.26","0.88","Recreational","1",,"604-612-7798","3.2% ON THE FIRST $100,000/1.15% ON THE BAL",,,"1","0.00",,,,"V0N 1G0",,,"BC",,,,
"F1318613","Residential Attached","S","104 16031 82ND AVENUE","Fleetwood Tynehead","1992","Townhouse","21","Surrey","Surrey","1/31/2014","DAVID","2","$1,712.00","7/30/2013","017-861-667","2","$224.85","9/3/2013","$299,000","$227.55","1.00","2","2","MR 15","$299,900","35","1,314","$227.55","1.00","Townhouse","1",,"604-590-2444","S-3.22% 1ST 100K/1.15% BAL","Springfield",,"1",,,,"2","V3S 2L6",,,"BC",,,,
"V1024318","Residential Attached","S","405 12565 190A STREET","Mid Meadows","2013","Apartment/Condo","0","Pitt Meadows","Pitt Meadows","12/31/2013","JEREMY","2",,"8/26/2013","800-079-347",,"$192.00","8/27/2013","$299,900","$322.47","1.00","2","2","RM-5","$299,900","1","930","$322.47","1.00","Apartment/Condo","1",,,"2.3% ON 1ST $100,000/1.15% ON BAL","CEDAR DOWNS",,"1",,,,"2","V3Y 0E1",,"NEW CONSTRUCTION","BC",,,,
"N230427","Residential Detached","S","3799 FOREST AVENUE","Pinecone","1979","House/Single Family","34","PG City West (Zone 71)","Prince George","11/26/2013","Gary Shannon","2","$3,449.00","8/25/2013","008-511-829",,,"8/28/2013","$300,000","$113.72","0.98","4","4","RS2","$304,900","3","2,638","$113.72","0.98","House/Single Family","1",,"250-649-6699","3.2 1ST 100000 / 1.2% ON BALANCE",,,"1",,,,"5","V2N 3Y7",,,"BC",,,,
"V1021888","Residential Attached","S","404 9300 PARKSVILLE DRIVE","Boyd Park","1978","Apartment/Condo","35","Richmond","Richmond","12/1/2013","JOANNA MCCRACKEN","1","$1,112.00","8/8/2013","001-579-053","7","$347.88","9/3/2013","$300,000","$284.90","0.98","2","3","RES","$305,000","26","1,053","$284.90","0.98","Apartment/Condo","1",,"604-273-2828","3.255% ON 1ST $100,000 / 1.1625% ON BAL","MASTERS GREEN",,"0",,,,"1","V7E 4N9",,,"BC",,,,
"V1023808","Residential Attached","S","341 4800 SPEARHEAD DRIVE","Benchlands","1994","Apartment/Condo","19","Whistler","Whistler","8/31/2014","David Wiebe","1","$2,388.00","8/22/2013","019-175-931",,"$455.00","9/6/2013","$300,000","$515.46","1.00","1","1","LUC","$299,000","15","582","$515.46","1.00","Apartment/Condo","1",,"604-966-8874","3% ON THE 1ST $100K, AND 1.5% OF THE BALANCE","Aspens",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"V1024783","Residential Attached","S","2706 1188 PINETREE WAY","North Coquitlam","2016","Apartment/Condo","0","Coquitlam","Coquitlam","11/30/2013","SALES TEAM","1",,"8/29/2013","800-079-442","42","$203.56","9/3/2013","$300,400","$471.59","1.00","1","1","MFD","$300,400","5","637","$471.59","1.00","Apartment/Condo","1",,"604-472-9555","2%","TREE BY CRESSEY",,"0",,,,"1","V3B 0A3",,,"BC",,,,
"H1301758","Residential Detached","S","1536 CANTERBURY DRIVE","Agassiz","1991","House/Single Family","22","Agassiz","Agassiz","9/30/2013","Garry or Rita","2","$1,883.00","5/1/2013","016-146-026",,,"9/4/2013","$301,000","$198.55","0.97","2","3","RS1","$309,000","126","1,516","$198.55","0.97","House/Single Family","1",,"604-793-3404","3% 1ST 100K/1.25% BAL L 1/2 BF",,"100","1","64.00",,,"6","V0M 1A3",,,"BC",,,,
"F1311177","Residential Attached","S","79 19932 70TH AVENUE","Willoughby Heights","2005","Townhouse","8","Langley","Langley","10/30/2013","HARISH","2","$2,611.00","5/7/2013","026-435-691",,"$212.00","9/5/2013","$302,000","$210.31","0.98","3","3","MF","$307,900","121","1,436","$210.31","0.92","Townhouse","1",,"604-537-5181","S-3.15% 1ST 100K/1.16% BAL","Summerwood",,"1",,,,,"V2Y 3C6",,,"BC",,,,
"N230120","Residential Detached","S","4722 MCCONNELL AVENUE","Terrace - City","1988","House/Single Family","25","Terrace (Zone 88)","Terrace","11/30/2013","JOHN/SHEILA","3","$3,039.00","8/12/2013","006-164-587",,,"9/6/2013","$302,500","$130.28","0.96","3","4","R1","$315,000","25","2,322","$130.28","0.96","House/Single Family","1",,"250-638-1400","3% ON THE $100,000, 1.5% ON THE BALANCE",,"131.00","1","61.00",,,"6","V8G 2G8",,,"BC",,,,
"V1023332","Residential Attached","S","1206 2060 BELLWOOD AVENUE","Brentwood Park","1982","Apartment/Condo","31","Burnaby North","Burnaby","12/31/2013","ANDREW LASKO - TEXT/T-BASE OK","1","$1,808.00","8/20/2013","001-331-167",,"$258.38","8/29/2013","$304,500","$279.61","0.99","1","2","APT","$309,000","9","1,089","$279.61","0.99","Apartment/Condo","1",,"778-988-5443","3.225% 1ST 100K/1.1625% ONBAL","VANTAGE POINT II",,"0",,,,"1","V5B 4V2",,"Aug 20, 2013","BC",,,,
"N229369","Residential Detached","S","3587 ROSE AVENUE","Thornhill","2000","House/Single Family","13","Terrace (Zone 88)","Terrace","10/31/2013","JOHN/SHEILA","3","$3,727.00","7/13/2013","024-101-524",,,"9/6/2013","$305,000","$136.53","1.02","4","4","R1","$299,900","55","2,234","$136.53","1.02","House/Single Family","1",,"250-638-1400","3% ON 1ST $100,000, 1.5% ON THE BALANCE",,"0","2","0.00",,,"4","V8G 5T7",,,"BC",,,,
"V1018000","Residential Attached","S","115 BROOKSIDE DRIVE","Port Moody Centre","1975","Townhouse","38","Port Moody","Port Moody","10/15/2013","RICHARD GETTY","1","$1,816.00","7/15/2013","001-168-461",,"$297.20","8/29/2013","$305,000","$208.19","0.98","2","3","MFD","$309,900","45","1,465","$208.19","0.95","Townhouse","1",,"604-931-5551","3.255% ON THE 1ST $100K & 1.1625% ON BAL.","BROOKSIDE ESTATES",,"1",,,,,"V3H 3H5",,,"BC",,,,
"V1022916","Residential Attached","S","302 3768 HASTINGS STREET","Willingdon Heights","1998","Apartment/Condo","15","Burnaby North","Burnaby","2/14/2014","GEOFF OR MICK","2","$1,966.00","8/14/2013","024-217-301",,"$282.95","8/30/2013","$305,000","$343.86","0.97","2","2","APT","$314,900","16","887","$343.86","0.97","Apartment/Condo","1",,"604-526-2888","3.255% ON 1ST 100K/ 1.1625% ON BAL.","THE HEIGHTS",,"1",,,,"1","V5C 2H5",,,"BC",,,,
"V1016713","Residential Attached","S","114 2336 WHYTE AVENUE","Central Pt Coquitlam","2008","Apartment/Condo","5","Port Coquitlam","Port Coquitlam","9/6/2013","INNEKE JONAS","2","$1,857.00","7/4/2013","027-435-831",,"$258.02","8/28/2013","$305,000","$300.20","0.98","2","2","APT","$310,000","55","1,016","$300.20","0.98","Apartment/Condo","1",,"778-378-7074","3.2% 1ST 100K/1.15% ON BAL","CENTREPOINTE",,"1",,,,,"V3C 0A7",,,"BC",,,,
"V1025796","Residential Attached","S","201 6388 MARLBOROUGH AVENUE","Forest Glen BS","1992","Apartment/Condo","21","Burnaby South","Burnaby","12/31/2013","Jessica Liu","2","$1,947.00","9/6/2013","017-759-081","4","$269.31","9/6/2013","$306,600","$326.17","0.96","2","2","RES","$318,000","0","940","$326.17","0.96","Apartment/Condo","1",,"604-928-0601","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","Marlborough Place",,"0",,,,"1","V5H 4P4",,"Sold as it is","BC",,,,
"V1013638","Residential Attached","S","52 22865 TELOSKY AVENUE","East Central","2010","Townhouse","3","Maple Ridge","Maple Ridge","12/15/2013","CASS OR JEFF","2","$2,296.00","6/15/2013","028-198-093","3","$150.00","8/30/2013","$309,000","$202.23","0.98","3","3","RM4","$314,900","76","1,528","$202.23","0.97","Townhouse","1",,"604-467-5000","3.255% ON 1ST $100,000/1.1625% ON BAL","WINDSONG",,"1",,,,"2","V2X 8Z9",,,"BC",,,,
"V997131","Residential Attached","S","407 3050 DAYANEE SPRINGS BOULEVARD","Westwood Plateau","2010","Apartment/Condo","3","Coquitlam","Coquitlam","9/20/2013","Gary Lim","2","$2,157.00","3/20/2013","028-423-992",,"$240.16","9/1/2013","$309,000","$357.23","0.97","2","2","RM6","$319,800","165","865","$357.23","0.97","Apartment/Condo","1",,"778-869-3882","3.255%-1ST $100K/1.1625% BAL","BRIDGES",,"1",,,,"2","V3E 0A2",,,"BC",,,,
"V1022516","Residential Attached","S","305 38 SEVENTH AVENUE","GlenBrooke North","2003","Apartment/Condo","10","New Westminster","New Westminster","7/31/2014","Ray Seah","1","$1,957.00","8/13/2013","025-671-928",,"$296.98","8/30/2013","$310,000","$351.08","0.95","1","2","APT","$324,900","17","883","$351.08","0.95","Apartment/Condo","1",,"778-288-4646","3.2%-1ST $100K/1.15% BAL","ROYCROFT",,"1",,,,,"V3L 5W2",,,"BC",,,,
"F1320357","Residential Detached","S","7655 WOODCOCK CRESCENT","Mission BC","1977","House/Single Family","36","Mission","Mission","11/27/2013","LEN VISSER","2","$3,183.00","8/27/2013","006-410-502",,,"9/1/2013","$310,000","$166.67","0.97","2","3","R558","$319,500","5","1,860","$166.67","0.97","House/Single Family","1",,"604-853-3374","S-3.22% 1ST 100K/1.15% BAL",,"243.00","2","20.00",,,,"V2V 4J8",,,"BC",,,,
