"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"F1306119","Residential Detached","S","69 15875 20TH AVENUE","King George Corridor","2002","Manufactured with Land","11","South Surrey White Rock","Surrey","12/31/2013","Scott Franklin","1","$1,334.00","3/11/2013","001-642-260",,"$80.00","10/21/2013","$175,000","$189.39","0.88","1","2","MHR","$199,900","224","924","$189.39","0.65","Manufactured with Land","1",,"604-454-7126","S-3.22% 1ST 100K/1.15% BAL","SEARIDGE BAYS",,"0",,,"$0.00","1","V4A 2B1",,"UPON OFFER","BC",,,,
"N229254","Residential Detached","S","221 DOUGLAS STREET","Central","9999","House/Single Family","999","PG City Central (Zone 72)","Prince George","10/25/2013","HOLLY BARONE","1","$1,837.00","7/10/2013","008-170-461",,,"10/18/2013","$175,000","$102.10","0.95","1","3","RS2","$184,750","100","1,714","$102.10","0.88","House/Single Family","1",,"250-960-8000","3% ON FIRST $100,000 & 1% ON REMAINDER",,,"0","0.00",,,,"V2M 2L9",,,"BC",,,,
"N231130","Residential Detached","S","4431 BAUCH AVENUE","Heritage","9999","House/Single Family","999","PG City West (Zone 71)","Prince George","12/31/2013","Brittt","2","$2,648.00","9/23/2013","008-949-531",,,"10/16/2013","$175,000","$84.79","0.88","2","4","RS2","$199,900","23","2,064","$84.79","0.88","House/Single Family","2",,"250-570-7147","3% ON 1ST $100,000/1% ON REMAINING BALANCE",,,"2","0.00",,,"4","V2M 5X3",,,"BC",,,,
"V1006826","Residential Attached","S","107 5411 ARCADIA ROAD","Brighouse","1982","Apartment/Condo","31","Richmond","Richmond","5/31/2014","KELVIN","1","$855.00","5/10/2013","000-783-668","3","$203.67","10/18/2013","$175,000","$233.33","0.93","1","1","RAM1","$189,000","161","750","$233.33","0.90","Apartment/Condo","1",,,"3.2% ON 1ST $100,000/1.16% ON BAL.","The Steeplechase",,"0",,,,,"V6X 2H1",,"OWNER NEVER LIVED IN","BC",,,,
"H1303745","Residential Attached","S","408 45645 KNIGHT ROAD","Sardis West Vedder Rd","2006","Apartment/Condo","7","Sardis","Sardis","3/23/2014","JIM DYCK","2","$1,440.00","9/23/2013","026-660-849","4","$221.95","10/16/2013","$177,500","$165.89","0.99","2","2","R4","$179,900","23","1,070","$165.89","0.99","Apartment/Condo","1",,"604-859-2341","3.25% 1ST 100K/1.25% BAL L1/2BF","COTTON RIDGE PROPERTIES",,"1",,,,"1","V2R 0B1",,,"BC",,,,
"F1318228","Residential Detached","S","18 23155 96TH AVENUE","Fort Langley","1972","Manufactured with Land","41","Langley","Langley","3/31/2014","TOUCHBASE","1","$884.00","7/29/2013","900-568-207",,"$0.00","10/26/2013","$179,000","$210.59","0.97","1","1","MH-1","$184,900","89","850","$210.59","0.97","Manufactured with Land","1",,"000-000-0000","S-3.22% 1ST 100K/1.15% BAL","Lombardy Mobile Home Park","60","0","40.00",,"$0.00","2","V1M 2S6",,"time of offer","BC",,,,
"F1322332","Residential Attached","S","111 32085 GEORGE FERGUSON WAY","Abbotsford West","1997","Apartment/Condo","16","Abbotsford","Abbotsford","4/4/2014","Janet","2","$1,404.00","10/4/2013","023-184-663","4","$238.00","10/17/2013","$179,900","$179.90","0.97","2","2","RML","$184,900","13","1,000","$179.90","0.97","Apartment/Condo","1",,"604-855-2609","S-3.22% 1ST 100K/1.15% BAL","Arbour Court",,"1","0.00",,,"2","V2T 2K7",,,"BC",,,,
"V1033327","Residential Attached","S","5207 12655 190A STREET","Mid Meadows","2014","Apartment/Condo","0","Pitt Meadows","Pitt Meadows","12/31/2014","JEREMY","1",,"10/21/2013","800-081-020","4","$197.00","10/21/2013","$179,900","$288.30","1.00","1","1","RM5","$179,900","0","624","$288.30","1.00","Apartment/Condo","1",,"778-846-3200","2.3% ON 1ST $100,000/1.15% ON BAL","CEDAR DOWNS",,"1",,,,,"V0V 0V0",,"NEW CONSTRUCTION","BC",,,,
"V1033351","Residential Attached","S","5209 12655 190A STREET","Mid Meadows","2014","Apartment/Condo","0","Pitt Meadows","Pitt Meadows","12/31/2014","JEREMY","1",,"10/21/2013","800-081-022","4","$197.00","10/22/2013","$179,900","$288.30","1.00","1","1","RM5","$179,900","1","624","$288.30","1.00","Apartment/Condo","1",,"778-846-3200","2.3% ON 1ST $100,000/1.15% ON BAL","CEDAR DOWNS",,"1",,,,,"V0V 0V0",,"NEW CONSTRUCTION","BC",,,,
"F1309743","Residential Attached","S","302 12130 80 AVENUE","West Newton","1995","Apartment/Condo","18","Surrey","Surrey","11/30/2013","SADHANA OR HAM","1","$1,148.00","4/24/2013","018-870-813","4","$242.00","10/23/2013","$180,000","$174.25","0.95","1","2","MF","$189,900","182","1,033","$174.25","0.95","Apartment/Condo","1",,"604-762-6125","S-3.22% 1ST 100K/1% BAL","LaCosta Green","0","1",,,,"2","V3W 0V2",,"UPON ACCEPTED OFFER","BC",,,,
"F1317439","Residential Detached","S","32891 5TH AVENUE","Mission BC","9999","House/Single Family","999","Mission","Mission","7/15/2014","Duane Meeks","1","$3,027.00","7/15/2013","011-603-631",,,"10/17/2013","$180,000","$128.57","0.95","1","3","RS-1","$189,000","94","1,400","$128.57","0.82","House/Single Family","1",,"604-820-0555","S-3.22% 1ST 100K/1.15% BAL",,"140","0","60.00",,,"4","V2V 1T8",,"ABSENTEE OWNER","BC",,,,
"V1028646","Residential Attached","S","307 135 W 21ST STREET","Central Lonsdale","1971","Apartment/Condo","42","North Vancouver","North Vancouver","12/31/2013","SHYAM","1","$954.00","9/20/2013","005-593-545",,"$261.00","10/18/2013","$180,900","$296.56","0.96","1","1","MF","$189,000","28","610","$296.56","1.01","Apartment/Condo","1",,"604-318-9474","3.2% 1ST 100K/1.15% ON BAL",,,"0",,,,,"V7M 1Z2",,,"BC",,,,
"V1027574","Residential Attached","S","908 555 DELESTRE AVENUE","Coquitlam West","2008","Apartment/Condo","5","Coquitlam","Coquitlam","1/31/2014","Voytek or T/B","1","$1,300.00","9/16/2013","027-394-638",,"$109.00","10/22/2013","$181,000","$425.88","0.97","1","0","MF","$186,900","36","425","$425.88","0.97","Apartment/Condo","1",,"604-734-5225","2.5% ON 1ST $100,000/1.15% ON BAL","CORA",,"0",,,,"1","V3K 0A9",,,"BC",,,,
"F1323185","Residential Attached","S","1104 10620 150TH STREET","Guildford","1979","Townhouse","34","North Surrey","Surrey","1/31/2014","Kathy Peltz","1","$1,025.00","10/5/2013","001-842-927",,"$260.17","10/18/2013","$182,000","$177.22","0.96","2","2","CD","$189,900","13","1,027","$177.22","0.96","Townhouse","1",,"604-619-9859","S-3.22% 1ST 100K/1.15% BAL","Lincoln's Gate",,"1",,,,"1","V3R 7S1",,,"BC",,,,
"N227857","Multifamily","S","1927-1933 E 6TH AVENUE","Prince Rupert - City","1960","Duplex","53","Prince Rupert (Zone 52)","Prince Rupert","1/31/2014","MIKE","2","$2,314.00","5/23/2013","004-639-227",,,"10/25/2013","$185,000","$79.64","0.93","3","6","R2","$199,000","155","2,323","$79.64","0.93","Duplex","2",,"250-600-6620","3% ON THE 1ST $100,000 & 1.5% ON THE REMAINDER",,"100.00","0","76.00",,,"6","V8J 1Y8",,,"BC",,,,
"F1308956","Residential Attached","S","371 20170 FRASER HIGHWAY","Langley City","2009","Apartment/Condo","4","Langley","Langley","4/13/2014","SHELLEY","1","$1,161.00","4/14/2013","028-021-738","3","$160.10","10/21/2013","$185,000","$291.34","0.98","1","1","RMF","$189,800","190","635","$291.34","0.94","Apartment/Condo","1",,"604-828-1689","S-3.255% 1ST 100K/1.1625% BAL","Paddington Stn",,"1",,,,"1","V3A 0B5",,,"BC",,,,
"F1321476","Residential Attached","S","201 3170 GLADWIN ROAD","Central Abbotsford","1992","Apartment/Condo","21","Abbotsford","Abbotsford","12/11/2013","BROOKE OR RANDY","2","$1,490.00","9/11/2013","016-975-227",,"$308.58","10/22/2013","$185,000","$159.62","0.98","2","2","RMF","$189,700","41","1,159","$159.62","0.98","Apartment/Condo","1",,"604-850-5040","S-3.22% 1ST 100K/1.15% BAL","REGENCY PARK",,"0",,,,,"V2T 5T1",,,"BC",,,,
"N228008","Residential Detached","S","1397 GORSE STREET","Millar Addition","1942","House/Single Family","71","PG City Central (Zone 72)","Prince George","11/4/2013","DONNA (9-3:30) OR MARK","1","$2,457.00","5/31/2013","012-596-850",,,"10/17/2013","$185,500","$121.88","0.98","2","3","RS2","$189,900","139","1,522","$121.88","0.83","House/Single Family","1",,"250-649-6275","3% ON 1ST $100,000/1% ON BALANCE","MILLAR ADDITION","110","0","60.00",,,"4","V2L 1G2",,,"BC",,,,
"N231364","Residential Attached","S","106 3233 MCGILL CRESCENT","Upper College","1995","Townhouse","18","PG City South (Zone 74)","Prince George","12/31/2013","OR TEXT REBECCA","2","$2,214.00","9/26/2013","023-128-321","2","$179.00","10/26/2013","$188,000","$95.24","0.96","3","3","URM1","$195,900","30","1,974","$95.24","0.96","Townhouse","1",,"250-961-4508","3% ON 1ST $100,000/ 1% ON THE REMAINDER","UPPER COLLEGE",,"0","0.00",,,"2","V2N 2T4",,,"BC",,,,
"V1017072","Residential Attached","S","106 410 AGNES STREET","Downtown NW","1976","Apartment/Condo","37","New Westminster","New Westminster","11/9/2013","TOD","0","$1,445.00","7/9/2013","001-318-942",,"$343.43","10/17/2013","$188,000","$186.69","0.94","2","2","RES","$199,900","100","1,007","$186.69","0.82","Apartment/Condo","1",,"604-583-7653","3.22% 1ST 100K/1.15% BAL","MARSEILLE PLAZA",,"1",,,,,"V3L 1G1",,"ESTATE SALE","BC",,,,
"F1321504","Residential Attached","S","110 13915 72 STREET","East Newton","1983","Townhouse","30","Surrey","Surrey","12/31/2013","Robert Lacey","1","$1,142.00","9/20/2013","002-191-946",,"$175.00","10/18/2013","$188,000","$181.12","0.97","2","2","MF","$194,900","28","1,038","$181.12","0.94","Townhouse","1",,"604-230-2740","S-3.22% 1ST 100K/1.15% BAL","Newton Park 1",,"0","0.00",,,"1","V3W 2P6",,,"BC",,,,
"H1303473","Residential Attached","S","101 45389 CHEHALIS DRIVE","Vedder S Watson-Promontory","2013","Apartment/Condo","0","Sardis","Sardis","9/6/2014","Wendy Tyson","1","$0.00","9/6/2013","029-102-057","4","$169.68","10/18/2013","$189,000","$236.25","1.00","1","2","CD10","$189,900","42","800","$236.25","1.00","Apartment/Condo","1",,"604-858-7179","3% 1ST 100K/1.5% BAL L 1/2 BF","RADIUS",,"0","0.00",,,"1","V2R 0T9",,"No- New Construction","BC",,,,
"V1029901","Residential Attached","S","801 1148 HEFFLEY CRESCENT","North Coquitlam","1999","Apartment/Condo","14","Coquitlam","Coquitlam","12/30/2013","MICHAEL JORDAN","1","$1,208.00","9/30/2013","024-282-057",,"$183.21","10/26/2013","$189,000","$305.83","0.95","1","1","APT","$199,800","26","618","$305.83","0.95","Apartment/Condo","1",,"604-808-3882","3.22% OF 1ST $100,000 + 1.1625% OF THE BALANCE",,,"1",,,,"1","V3B 8A6",,,"BC",,,,
"V1010725","Residential Attached","S","202 12075 EDGE STREET","West Central","2013","Apartment/Condo","0","Maple Ridge","Maple Ridge","12/31/2013","JEFF OR CASS","1",,"6/1/2013","800-077-148","4","$0.00","10/17/2013","$189,900","$297.18","1.00","1","1","RM2","$189,900","138","639","$297.18","1.00","Apartment/Condo","1",,"604-467-5000","3.255% ON 1ST $100,000/1.1625% ON BAL","EDGE ON EDGE",,"0",,,,"1","V2X 6G6",,"NEW 2-5-10 WARRANTY","BC",,,,
"H1302296","Land Only","S","42198 CORONA AVENUE","Yarrow",,,,"Yarrow","Yarrow","6/6/2014","GARY MARSHALL",,"$0.00","6/6/2013","029-000-980",,,"10/19/2013","$190,000","$19.59","0.89",,,"RIA,C2","$214,000","135",,"$19.59","0.89","House/Single Family",,"Allowed Access","604-858-7179","3.5% 1ST 100K/1.25% BAL L1/2BF",,".223 AC",,"44.00","No",,,"V2R 5E3",,,"BC","Septic",,"At Lot Line","Community"
"V1027314","Residential Attached","S","001 2468 E BROADWAY","Renfrew VE","1994","Apartment/Condo","19","Vancouver East","Vancouver","12/27/2013","Kathy","2","$807.00","9/12/2013","019-001-762",,"$358.50","10/25/2013","$190,000","$189.05","0.96","2","2","CD-1","$199,000","43","1,005","$189.05","0.87","Apartment/Condo","1",,"604-808-3614","3.255-100/1.1625","Gardenia Village",,"0",,,,"1","V5M 4T9",,,"BC",,,,
"N229672","Residential Detached","S","40665 FRANK ROAD","Quesnel - Rural North","1982","House with Acreage","31","Quesnel (Zone 28)","Quesnel","11/15/2013","LISA","0","$1,184.00","7/24/2013","015-077-527",,,"10/21/2013","$190,000","$82.61","1.19","1","2","HIXON","$159,900","89","2,300","$82.61","1.06","House with Acreage","1",,"250-992-2207","3.22% ON 1ST $100,000/ 1.5% ON REMAINING",,,"1","0.00",,,,"V0K 1S1",,,"BC",,,,
"F1318296","Residential Attached","S","206 9981 WHALLEY BOULEVARD","Whalley","2011","Apartment/Condo","2","North Surrey","Surrey","12/29/2013","Alberto Iu","1","$1,123.00","7/29/2013","028-700-651",,"$177.94","10/19/2013","$190,000","$329.29","0.95","1","1","CDZ","$199,900","82","577","$329.29","0.95","Apartment/Condo","1",,"604-686-1000","S-3.255% 1ST 100K/1.1625% BAL","PARK PLACE 2",,"0",,,,"1","V3T 0G6",,,"BC",,,,
"V995056","Residential Detached","S","6 12139 SUNSHINE COAST HIGHWAY","Pender Harbour Egmont","1975","House/Single Family","38","Sunshine Coast","No City Value","1/31/2014","Bill Hunsche/Teresa Sladey","1","$987.00","3/6/2013","003-778-045",,"$125.00","10/19/2013","$190,000","$148.32","0.97","2","2","R2","$195,000","227","1,281","$148.32","0.87","House/Single Family","1",,"604-883-9525","3.22% ON 1ST $100,000/1.1625% ON BAL","Vista Villas","20.5","2","61.00",,,"2","V0N 2H1",,,"BC",,,,
"F1315567","Residential Attached","S","338 22020 49TH AVENUE","Murrayville","1998","Apartment/Condo","15","Langley","Langley","12/31/2013","Andrea Mcarthur","1","$1,892.00","6/25/2013","024-054-755","3","$233.04","10/17/2013","$191,000","$243.31","0.99","1","1","RM4","$193,900","114","785","$243.31","0.96","Apartment/Condo","1",,"604-250-6654","S-3.22% 1ST 100K/1.15% BAL","Murray Green",,"1",,,,"1","V3A 3R9",,,"BC",,,,
"V1030056","Residential Attached","S","223 2033 TRIUMPH STREET","Hastings","1975","Apartment/Condo","38","Vancouver East","Vancouver","12/31/2013","GERRY","1","$798.00","10/1/2013","003-777-600","3","$284.72","10/22/2013","$191,000","$282.96","0.96","1","1","RM-3A","$199,900","21","675","$282.96","0.96","Apartment/Condo","1",,"604-250-5535","3.255% ON 1ST $100,000 & 1.1625% ON THE BALANCE","McKenzie House",,"0",,,,"1","V5L 4X3",,,"BC",,,,
"V1019588","Residential Detached","S","514 SHAWANABE ROAD","Gambier Island","9999","Other","999","Sunshine Coast","Gambier Island","7/31/2014","Ede Anaka","1","$508.00","7/22/2013","008-054-428",,,"10/18/2013","$192,000","$410.26","0.96","1","1","SR1","$199,900","88","468","$410.26","0.96","Other","1",,"604-865-0020","3.225% ON THE FIRST 100,000/1.16% ON THE BALANCE",,"238","3","190.00",,,,"V0N 1V0",,,"BC",,,,
"N231353","Residential Detached","S","612 HODGSON ROAD","Esler/Dog Creek","1979","Manufactured with Land","34","Williams Lake (Zone 27)","Williams Lake","12/28/2013","PAULINE COLGATE","3","$1,643.00","9/28/2013","008-455-511",,,"10/24/2013","$192,500","$133.68","0.96","3","4","R2","$199,900","26","1,440","$133.68","0.96","Manufactured with Land","1",,"250-302-1785","2.5% ON 1ST $100,000 AND 1% ON THE REMAINDER",,,"1","0.00",,"$0.00",,"V2G 3P9",,,"BC",,,,
"V1031224","Residential Attached","S","118 1185 PACIFIC STREET","North Coquitlam","1997","Apartment/Condo","16","Coquitlam","Coquitlam","12/8/2013","CARRIE YU","1","$1,331.00","10/5/2013","023-820-942",,"$143.22","10/21/2013","$193,000","$293.31","0.97","1","1","S[Y","$199,800","16","658","$293.31","0.97","Apartment/Condo","1",,"604-537-3999","4.22% 1ST $100,000/1.1625% BAL","CENTREVILLE",,"1",,,,"1","V3B 7Z2",,,"BC",,,,
"F1318144","Residential Attached","S","202 14881 103A AVENUE","Guildford","1990","Apartment/Condo","23","North Surrey","Surrey","11/26/2013","RENA","2","$902.00","7/26/2013","016-336-666",,"$280.00","10/21/2013","$194,500","$214.68","1.01","2","2","MF","$191,900","87","906","$214.68","1.01","Apartment/Condo","1",,"604-830-0405","S-3.255% 1ST 100K/1.125% BAL","SUNWEST ESTATES",,"1",,,,"1","V3R 0M5",,,"BC",,,,
"N218405","Residential Detached","S","7701 LITTLE 24 HIGHWAY","Bridge Lake/Sheridan Lake","9999","House with Acreage","999","100 Mile House (Zone 10)","Bridge Lake","4/30/2014","KALUS","2","$1,274.00","5/9/2012","002-668-343",,,"10/19/2013","$195,000","$100.00","0.85","2","3","RR1","$230,000","528","1,950","$100.00","0.72","House with Acreage","1",,"250-593-0131","3.4% ON THE 1ST $100,000/1.4% ON THE BALANCE",,,"0",,,,,"V0K 1X2",,,"BC",,,,
"N230129","Residential Detached","S","3578 WILLOWDALE DRIVE","Birchwood","1967","House/Single Family","46","PG City North (Zone 73)","Prince George","2/1/2014","ALANA","2","$1,989.00","8/1/2013","011-576-740",,,"10/16/2013","$195,000","$98.68","0.98","2","3","RS1","$199,300","76","1,976","$98.68","0.98","House/Single Family","1",,"250-961-8529","$1 (ONE DOLLAR)",,,"0","0.00",,,"3","V2K 1X5",,,"BC",,,,
"V1029541","Residential Attached","S","19 5760 HASTINGS STREET","Capitol Hill BN","1965","Apartment/Condo","48","Burnaby North","Burnaby","3/24/2014","TITUS","1","$0.00","9/24/2013","800-080-231","3","$421.00","10/17/2013","$195,500","$191.10","0.91","1","3","RM1","$215,000","23","1,023","$191.10","0.85","Apartment/Condo","1",,"604-779-6196","3.2% OF 1ST 100,000/1.15% OF BAL","KENSINGTON GARDEN",,"0",,,,"1","V5B 1R6",,,"BC",,,,
"F1320674","Residential Attached","S","411 2575 WARE STREET","Central Abbotsford","1994","Apartment/Condo","19","Abbotsford","Abbotsford","7/30/2014","CURT DERKSEN","2","$1,490.00","9/4/2013","018-841-104","4","$267.19","10/16/2013","$197,000","$183.60","0.99","2","2","RML","$199,900","42","1,073","$183.60","0.99","Apartment/Condo","1",,"778-908-8610","S-3.22% 1ST 100K/1.15% BAL","The Maples",,"1",,,,,"V2S 3E2",,"AVAILABLE UPON ACCEPTED OFFER","BC",,,,
"V1028177","Residential Attached","S","203 22233 RIVER ROAD","West Central","1998","Apartment/Condo","15","Maple Ridge","Maple Ridge","12/20/2013","HARRIS JOHNSON TEAM","2","$1,931.00","9/16/2013","024-192-759",,"$294.00","10/16/2013","$197,500","$173.25","0.99","2","2","RM2","$199,900","30","1,140","$173.25","0.94","Apartment/Condo","1",,"604-942-0606","3.255% ON THE FIRST $100,000/1.1625% OF THE BAL","RIVER GARDENS",,"1",,,,"1","V2X 3N7",,"FORECLOSURE - AS IS WHERE IS","BC",,,,
"V1020548","Residential Attached","S","302 5711 MERMAID STREET","Sechelt District","1995","Apartment/Condo","18","Sunshine Coast","Sechelt","12/31/2013","TERRY, PAM OR RICK","2","$2,106.00","7/31/2013","019-165-650","3","$173.65","10/19/2013","$198,500","$207.85","0.95","2","2","C2","$209,000","80","955","$207.85","0.95","Apartment/Condo","1",,"604-885-4313","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"1",,,,,"V0N 3A3",,,"BC",,,,
"F1314901","Residential Attached","S","108 20861 83 AVENUE","Willoughby Heights","2013","Apartment/Condo","0","Langley","Langley","12/30/2013","Solon","1",,"6/15/2013","900-567-718","4","$122.04","10/19/2013","$198,500","$295.39","1.00","1","1","CD74","$198,500","126","672","$295.39","1.00","Apartment/Condo","1",,"604-882-8857","S-2.55% 1ST 100K/1.15% BAL","Athenry Gate",,"0",,,,"1","V2Y 2C4",,"Disclosure Statement","BC",,,,
"F1306402","Residential Attached","S","207 20861 83 AVENUE","Willoughby Heights","2013","Apartment/Condo","0","Langley","Langley","12/30/2013","Solon Bucholtz","1","$0.00","3/14/2013","900-566-294","4","$122.04","10/19/2013","$199,900","$297.47","1.00","1","1","CD-74","$199,900","219","672","$297.47","1.00","Apartment/Condo","1",,"604-882-8857","S-2.55% 1ST 100K/1.15% BAL","Athenry Gate",,"1",,,,"1","V2Y 2C4",,"DISCLOSURE STATEMENT","BC",,,,
"F1319466","Residential Attached","S","223 5655 210A STREET","Salmon River","2013","Apartment/Condo","0","Langley","Langley","12/19/2013","Brittany Reimer","1","$0.00","8/16/2013","029-085-861","4","$185.16","10/19/2013","$199,900","$277.25","1.00","1","1","CD","$199,900","64","721","$277.25","1.00","Apartment/Condo","1",,"778-908-8045","S-3%*","CORNERSTONE NORTH",,"1","0.00",,,"1","V3A 0G4",,"New Construction","BC",,,,
"N230979","Residential Detached","S","10232 99TH STREET","Taylor","1991","Manufactured","22","Fort St. John (Zone 60)","Taylor","12/16/2013","HOME PROS","1","$1,338.00","9/16/2013","011-139-561",,,"10/17/2013","$200,000","$158.73","0.98","1","2","R4","$205,000","31","1,260","$158.73","0.94","Manufactured","1",,"250-785-6601","2.5% ON THE 1ST $100,000 & 1.5% ON THE REMAINDER",,"150","1","50.00",,"$0.00","3","V0C 2K0",,,"BC",,,,
"N231274","Residential Detached","S","1595 WILLOW STREET","Telkwa","1975","House/Single Family","38","Smithers And Area (Zone 54)","Telkwa","1/31/2014","DONNA","1","$2,261.00","9/30/2013","007-877-161",,,"10/24/2013","$200,000","$106.61","0.88","1","3","R1","$228,000","24","1,876","$106.61","0.85","House/Single Family","1",,"250-847-3787","3% ON THE 1ST $100,000 AND 1.5% ON BALANCE",,,"0","0.00",,,,"V0J 2X0",,,"BC",,,,
"N228302","Residential Detached","S","5718 EDWARD ROAD","North Kelly","9999","House with Acreage","999","PG City North (Zone 73)","Prince George","10/31/2013","KEVEN","2","$3,573.00","6/9/2013","024-703-087",,,"10/18/2013","$200,000","$86.36","0.93","2","5","AR2","$214,900","131","2,316","$86.36","0.91","House with Acreage","2",,"250-613-6370","3% ON THE 1ST $100,000 AND 1% ON THE REMAINDER",,,"0","0.00",,,,"V2K 5V2",,,"BC",,,,
"H1303425","Residential Detached","S","46072 ROBERTSON AVENUE","Chilliwack E Young-Yale","9999","House/Single Family","999","Chilliwack","Chilliwack","2/28/2014","Cory","1","$1,504.00","9/3/2013","001-062-018",,,"10/21/2013","$200,000","$201.41","0.95","1","2","R1A","$209,900","48","993","$201.41","0.95","House/Single Family","1",,"604-792-0077","3% 1ST 100K/1.25% BAL L 1/2 BF",,"116","0","50.00",,,"7","V2P 1K6",,,"BC",,,,
"V1032042","Residential Attached","S","301 1219 HARWOOD STREET","West End VW","1966","Apartment/Condo","47","Vancouver West","Vancouver","1/13/2014","call/text JILL KING","1","$0.00","10/13/2013","800-080-075","12","$349.11","10/25/2013","$200,000","$370.37","0.96","1","1","RM5A","$208,000","12","540","$370.37","0.96","Apartment/Condo","1",,"604-258-8698","3.255% 1ST 100K/1.1625% ON BAL","THE CHELSEA",,"0","0.00",,,,"V6E 1S5",,,"BC",,,,
"N231413","Multifamily","S","4174-4178 1ST AVENUE","Highland Park","9999","Duplex","999","PG City West (Zone 71)","Prince George","1/31/2014","ANDY","1","$2,225.00","10/2/2013","011-645-121",,,"10/21/2013","$200,000","$121.21","0.96","2","3","RT1","$209,000","19","1,650","$121.21","0.96","Duplex","1",,"250-565-1170","2%",,,"0","0.00",,,,"V2M 1C4",,,"BC",,,,
"V1031593","Residential Attached","S","401 5645 BARKER AVENUE","Central Park BS","1977","Apartment/Condo","36","Burnaby South","Burnaby","4/7/2014","KEN","1","$1,497.00","10/7/2013","001-365-339","19","$247.35","10/17/2013","$200,000","$296.30","0.91","1","1","MF","$219,000","10","675","$296.30","0.91","Apartment/Condo","1",,"604-803-7024","3.22% 1ST $100,000/1.15% ON THE BAL","CENTRAL PARK PLACE",,"0",,,,"1","V5H 3Z5",,"OWNER DOES NOT LIVE THERE","BC",,,,
"V1011654","Residential Attached","S","106 5411 ARCADIA ROAD","Brighouse","1982","Apartment/Condo","31","Richmond","Richmond","10/31/2013","Text Chris NoTOUCHBASE","1","$839.00","6/5/2013","000-783-684",,"$198.01","10/18/2013","$201,500","$268.67","0.93","1","1","APT","$215,900","135","750","$268.67","0.90","Apartment/Condo","1",,"604-780-9396","3.255% ON 1ST $100,000 / 1.625% ON BAL","BRIGHOUSE",,"0","0.00",,,"1","V6X 2H1",,,"BC",,,,
"F1314710","Residential Attached","S","206 16065 83RD AVENUE","Fleetwood Tynehead","1993","Apartment/Condo","20","Surrey","Surrey","1/12/2014","JERRY RATTAN","2","$1,226.00","6/11/2013","019-125-356","4","$233.76","10/25/2013","$202,000","$179.24","0.96","2","2","MULTIF","$209,900","136","1,127","$179.24","0.86","Apartment/Condo","1",,"604-916-0877","S-3% 1ST 100K/0.75% BAL","FAIRFIELD HOUSE",,"1",,,,,"V4N 0N2",,"COURT ORDERED SALE","BC",,,,
"V1000939","Residential Attached","S","207 5711 MERMAID STREET","Sechelt District","1994","Apartment/Condo","19","Sunshine Coast","Sechelt","10/31/2013","JOHN MCKENZIE","2","$2,047.00","4/8/2013","019-165-528","3","$181.54","10/21/2013","$202,500","$191.04","0.92","2","2","C2","$220,000","196","1,060","$191.04","0.92","Apartment/Condo","1",,"604-740-1304","3.255% 1ST $100,000 / 1.1625% BAL","MERMAID PLACE",,"1",,,,"1","V0N 3A3",,,"BC",,,,
"N230792","Residential Detached","S","4216 NESS AVENUE","Lakewood","1973","House/Single Family","40","PG City West (Zone 71)","Prince George","12/7/2013","TEXT OR CALL","2","$2,353.00","9/7/2013","005-335-744",,,"10/18/2013","$204,000","$94.44","0.96","3","4","RS2","$212,800","41","2,160","$94.44","0.96","House/Single Family","1",,"250-612-1709","3% ON 1ST $100,000/1.2% ON BALANCE","LAKEWOOD",,"0","0.00",,,,"V2M 5B2",,,"BC",,,,
"V1033850","Residential Attached","S","5216 12655 190A STREET","Mid Meadows","2014","Apartment/Condo","0","Pitt Meadows","Pitt Meadows","12/31/2014","JEREMY","1",,"10/25/2013","800-081-168","4","$197.00","10/26/2013","$204,900","$328.37","1.00","1","1","RM-5","$204,900","1","624","$328.37","1.00","Apartment/Condo","1",,"778-846-3200","2.3% ON 1ST $100,000/1.15% ON BAL","CEDAR DOWNS",,"1",,,,,"V0V 0V0",,"NEW CONSTRUCTION","BC",,,,
"F1312847","Residential Attached","S","402 20443 53RD AVENUE","Langley City","1994","Apartment/Condo","19","Langley","Langley","10/31/2013","DALE OR DARREN","2","$189.00","5/24/2013","018-956-548","4","$319.00","10/20/2013","$205,000","$170.41","0.95","2","2","MF","$215,900","149","1,203","$170.41","0.90","Apartment/Condo","1",,"604-575-5262","S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,"2","V3A 7A6",,,"BC",,,,
