"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"N231345","Residential Detached","S","2131 S LAKESIDE DRIVE","Lakeside Rural","9999","House/Single Family","999","Williams Lake (Zone 27)","Williams Lake","3/28/2014","TANYA RANKIN","2","$1,706.00","9/30/2013","008-166-161",,,"10/9/2013","$266,500","$129.37","0.97","2","3","R2","$276,000","9","2,060","$129.37","0.97","House/Single Family","1",,"250-392-0371","3% ON 1ST $100,000/ 1.2% ON BALANCE",,,"1","0.00",,,,"V2G 5G4",,,"BC",,,,
"V1019105","Residential Attached","S","52 1235 LASALLE PLACE","Canyon Springs","1988","Townhouse","25","Coquitlam","Coquitlam","11/22/2013","FRANCIS & HAWTHORNE TEAM","1","$1,995.00","7/22/2013","011-825-651",,"$279.92","10/7/2013","$267,500","$225.17","0.92","2","2","RM1","$289,800","77","1,188","$225.17","0.92","Townhouse","1",,"604-936-7653","3.255% ON THE FIRST $100,000 / 1.1625% ON THE BAL","CREEKSIDE PLACE",,"1",,,,"1","V3B 6T4",,,"BC",,,,
"F1322563","Residential Attached","S","D105 8929 202 STREET","Walnut Grove","2009","Apartment/Condo","4","Langley","Langley","12/31/2013","Kari,Cyndi or Touchbase","2","$2,103.00","9/27/2013","027-801-918","4","$240.00","10/16/2013","$267,500","$338.18","0.95","2","2","CD 23","$282,850","19","791","$338.18","0.95","Apartment/Condo","1",,"604-574-0161","S-3.225% 1ST 100K/1.115% BAL","The Grove",,"1","0.00",,,"2","V1M 0B4",,,"BC",,,,
"V994240","Residential Attached","S","303 5768 MARINE WAY","Sechelt District","1992","Apartment/Condo","21","Sunshine Coast","Sechelt","11/30/2013","JOHN MCKENZIE","2","$2,300.00","3/4/2013","017-947-243","3","$239.00","10/17/2013","$269,000","$186.81","1.00","2","2","R-4","$269,000","227","1,440","$186.81","1.00","Apartment/Condo","1",,"604-740-1304","3.255% ON 1ST $100,000/1.1625% ON BAL","CYPRESS RIDGE",,"1",,,,"1","V0N 3A6",,,"BC",,,,
"N230344","Residential Attached","S","10816 102ND STREET","Fort St. John - City NW","1978","Townhouse","35","Fort St. John (Zone 60)","Fort St. John","11/20/2013","STACEY","1","$2,127.00","8/21/2013","004-853-261",,"$245.00","10/17/2013","$270,000","$176.01","0.99","2","3","RM1","$272,900","57","1,534","$176.01","0.97","Townhouse","1",,,"3% ON 1ST $100,000 AND 1.5% ON THE BALANCE","CEDAR VILLAGE",,"0",,,,"4","V1J 4X7",,,"BC",,,,
"H1303877","Residential Detached","S","9266 ARMITAGE STREET","Chilliwack E Young-Yale","9999","House/Single Family","999","Chilliwack","Chilliwack","2/4/2014","Deborah or Gary","2","$2,058.00","10/4/2013","003-059-316",,,"10/15/2013","$270,000","$136.64","0.99","2","4","R1","$271,500","11","1,976","$136.64","1.02","House/Single Family","2",,"604-799-6065","3% 1ST 100K/1.15% BAL L 1/2 BF",,"108","0","70.00",,,"3","V2P 5Y4",,"Seller never lived there","BC",,,,
"N228331","Residential Detached","S","6466 MERCER ROAD","100 Mile House - Rural","1991","House/Single Family","22","100 Mile House (Zone 10)","100 Mile House","11/30/2013","MICHELLE/GISELA","2","$2,433.00","6/10/2013","006-928-331",,,"10/16/2013","$270,000","$93.75","1.00","3","4","R1","$269,900","128","2,880","$93.75","0.84","House/Single Family","1",,"250-644-1100","3.5% ON 1ST $100,000/1.25% ON BALANCE",,,"2",,,,"4","V0K 2E3",,,"BC",,,,
"V1029433","Residential Attached","S","314 2970 PRINCESS CRESCENT","Canyon Springs","1994","Apartment/Condo","19","Coquitlam","Coquitlam","3/24/2014","SHERI","2","$1,709.00","9/24/2013","019-072-945",,"$340.12","10/10/2013","$270,000","$247.03","0.97","2","2","MF","$279,900","16","1,093","$247.03","0.97","Apartment/Condo","1",,"604-530-0231","3.22% ON THE FIRST $100,000/1.15% ON BAL","THE MONTCLAIRE",,"1",,,,"1","V3B 7R5",,,"BC",,,,
"F1321149","Residential Attached","S","30 6450 199TH STREET","Willoughby Heights","2003","Townhouse","10","Langley","Langley","1/31/2014","Jason Kim","2","$2,335.00","9/4/2013","025-408-101","3","$166.87","10/14/2013","$271,000","$205.30","0.97","3","3","CD1","$279,900","40","1,320","$205.30","0.97","Townhouse","1",,"604-377-0554","S-3.22% 1ST 100K/1.15% BAL","Logans Landing",,"1",,,,"2","V2Y 2X1",,"upon acceptance of the offer","BC",,,,
"V1024539","Residential Attached","S","77 12099 237TH STREET","East Central","1994","Townhouse","19","Maple Ridge","Maple Ridge","1/31/2014","TOMMYT","2","$2,596.00","8/27/2013","018-654-258","2","$237.00","10/12/2013","$271,000","$194.68","0.98","2","3","RM 1","$277,900","46","1,392","$194.68","0.98","Townhouse","1",,"604-418-4902","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BAL","GABROILA",,"1",,,,"2","V4R 2C3",,,"BC",,,,
"V1027020","Residential Attached","S","311 1529 W 6TH AVENUE","False Creek","1999","Apartment/Condo","14","Vancouver West","Vancouver","11/11/2013","JENNIFER","1","$1,152.00","9/11/2013","023-715-464","5","$157.30","10/14/2013","$272,000","$600.44","0.99","1","0","C-3A","$275,000","33","453","$600.44","0.99","Apartment/Condo","1",,"604-224-5277","3.255% ON 1ST $100,000/1.1625% ON BALANCE","SOUTH GRANVILLE LOFTS",,"0",,,,"1","V6J 1R1",,,"BC",,,,
"H1303853","Residential Detached","S","45630 HERRON AVENUE","Chilliwack N Yale-Well","9999","House/Single Family","999","Chilliwack","Chilliwack","4/1/2014","JENNIE SCHANICK","1","$1,701.00","10/1/2013","008-352-640",,,"10/9/2013","$272,000","$239.23","0.97","1","3","R1-A","$279,900","8","1,137","$239.23","0.97","House/Single Family","1",,"604-217-8555","3% 1ST 100K/1% BAL L1/2BF",,"115","0","55.00",,,"3","V2P 3G9",,"AVAILABLE UPON REQUEST","BC",,,,
"V1032203","Residential Attached","S","102 10160 RYAN ROAD","South Arm","1976","Apartment/Condo","37","Richmond","Richmond","1/31/2014","RANDY","1","$1,081.00","10/11/2013","001-389-378","4","$371.00","10/13/2013","$272,500","$262.52","0.99","2","2","STRATA","$275,800","2","1,038","$262.52","0.99","Apartment/Condo","1",,"604-290-2650","3.255% ON 1ST 100K/1.1625% ON BAL","STORNOWAY",,"1",,,,"1","V7A 4P9",,,"BC",,,,
"N231652","Residential Detached","S","8411 95TH AVENUE","Fort St. John - City SE","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","1/16/2014","JODI","1","$2,116.00","10/16/2013","013-234-307",,,"10/16/2013","$273,000","$160.59","0.98","1","4","R2","$279,000","0","1,700","$160.59","0.98","House/Single Family","1",,"250-263-4983","3.5% ON 1ST $100,000/1.25% ON REMAINDER",,"150","0","49.00",,,,"V1J 2H3",,,"BC",,,,
"V1031116","Residential Attached","S","1808 2016 FULLERTON AVENUE","Pemberton NV","1973","Apartment/Condo","40","North Vancouver","North Vancouver","12/31/2013","Farzin","1","$1,146.00","10/7/2013","004-158-261",,"$272.31","10/15/2013","$273,500","$415.65","0.98","1","1","RH2","$278,000","8","658","$415.65","0.98","Apartment/Condo","1",,"604-715-6795","3.5% ON FIRST 100K AND 1.15% ON BAL","Lilooette Woodcroft",,"0",,,,"1","V7P 3E6",,,"BC",,,,
"F1321944","Residential Attached","S","2 6588 188TH STREET","Cloverdale BC","2004","Townhouse","9","Cloverdale","Surrey","12/31/2013","Andrea or Rob","2","$1,698.00","9/17/2013","026-072-190",,"$177.05","10/12/2013","$274,000","$186.90","0.97","2","2","RM15","$281,500","25","1,466","$186.90","0.97","Townhouse","1",,"604-808-0885","S-3.22% 1ST 100K/1.15% BAL","Hillcrest Place",,"1",,,,"2","V3S 1Z6",,,"BC",,,,
"V1032764","Residential Attached","S","5206 12655 190A STREET","Mid Meadows","2014","Apartment/Condo","0","Pitt Meadows","Pitt Meadows","12/31/2014","JEREMY","2",,"10/17/2013","800-080-881","4","$197.00","10/17/2013","$274,900","$292.14","1.00","2","2","RM-5","$274,900","0","941","$292.14","1.00","Apartment/Condo","1",,"604-467-5000","2.3% ON 1ST $100,000/1.15% ON BAL",,,"1",,,,,"V0V 0V0",,"NEW CONSTRUCTION","BC",,,,
"F1319154","Residential Attached","S","303 5430 201 STREET","Langley City","2006","Apartment/Condo","7","Langley","Langley","8/14/2014","Nicol D.","2","$1,781.00","8/14/2013","026-856-361","4","$252.00","10/12/2013","$274,900","$238.01","1.00","2","2","RM 3","$274,900","59","1,155","$238.01","1.00","Apartment/Condo","1",,"604-313-5002","S-3.22% 1ST 100K/1.15% BAL","The Sonnet",,"1","0.00",,,"2","V3A 0A2",,,"BC",,,,
"V1025229","Residential Attached","S","111 6833 VILLAGE GREEN GROVE","Highgate","2000","Apartment/Condo","13","Burnaby South","Burnaby","3/31/2014","TOUCHBASE/THEO GANNON","1","$1,759.00","9/3/2013","024-733-474","4","$221.62","10/8/2013","$274,900","$406.06","1.00","1","1","STRATA","$274,900","35","677","$406.06","0.92","Apartment/Condo","1",,"604-562-8887","3.22% ON 1ST $100,000 & 1.15% ON BALANCE","CARMEL",,"1",,,,"1","V5E 4M1",,,"BC",,,,
"V1029927","Residential Attached","S","432 5600 ANDREWS ROAD","Steveston South","1999","Apartment/Condo","14","Richmond","Richmond","12/31/2013","CARLA ZIVOT","1","$1,134.00","9/30/2013","024-323-632",,"$196.64","10/14/2013","$275,000","$450.82","0.99","1","1","ZLR5","$277,900","14","610","$450.82","0.99","Apartment/Condo","1",,"604-649-5063","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","LAGOONS",,"1",,,,"1","V7E 6N1",,,"BC",,,,
"V1024767","Residential Attached","S","305 4815 ELDORADO MEWS","Collingwood VE","2013","Apartment/Condo","0","Vancouver East","Vancouver","10/31/2013","GORDON HO","1","$913.00","8/29/2013","029-022-428","21","$238.50","10/11/2013","$275,000","$500.91","0.98","1","1","STRATA","$279,900","43","549","$500.91","0.95","Apartment/Condo","1",,"604-657-5255","3.1% ON THE 1ST $100,000 & 1.1% ON THE BALANCE","2300 KINGSWAY",,"0",,,,"1","V5R 0B2",,,"BC",,,,
"V1029011","Residential Attached","S","1006 2968 GLEN DRIVE","North Coquitlam","2012","Apartment/Condo","1","Coquitlam","Coquitlam","12/31/2013","KAY CHOW","1","$1,781.00","9/20/2013","028-869-664",,"$176.02","10/7/2013","$275,000","$442.83","0.98","1","1","C4","$279,900","17","621","$442.83","0.98","Apartment/Condo","1",,"604-723-0902","3.22%-1ST $100K/1.15% BAL","GRAND CENTRAL 2",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"F1311375","Residential Attached","S","415 15850 26TH AVENUE","Grandview Surrey","2010","Apartment/Condo","3","South Surrey White Rock","Surrey","11/1/2013","Sandra or Ian","2","$1,346.00","5/8/2013","028-262-026",,"$322.92","10/7/2013","$275,570","$332.81","0.90","2","2","CRF","$304,900","152","828","$332.81","0.90","Apartment/Condo","1",,"604-582-1336","S-5% 1ST 100K/3% BAL","Morgan Crossing - The Summit Hou",,"1",,,,"2","V3S 2N6",,"New construction","BC",,,,
"F1311378","Residential Attached","S","414 15850 26TH AVENUE","Grandview Surrey","2010","Apartment/Condo","3","South Surrey White Rock","Surrey","11/1/2013","Sandra or Ian","2","$1,346.00","5/8/2013","028-262-018",,"$333.84","10/8/2013","$275,570","$321.93","0.90","2","2","CRF","$304,900","153","856","$321.93","0.90","Apartment/Condo","1",,"604-582-1336","S-5% 1ST 100K/3% BAL","Morgan Crossing - The Summit House",,"1",,,,"2","V3S 2N6",,"New construction","BC",,,,
"F1322499","Residential Attached","S","50 2989 TRAFALGAR STREET","Central Abbotsford","1986","Townhouse","27","Abbotsford","Abbotsford","3/22/2014","Elena Schneider","3","$2,206.00","9/22/2013","002-693-461",,"$234.88","10/17/2013","$276,000","$120.79","0.97","3","3","RM60","$284,700","25","2,285","$120.79","0.97","Townhouse","1",,"604-832-5374","S-3.22% 1ST 100K/1.16% BAL","SUMMER WYND MEADOWS",,"1",,,,"2","V2S 7X9",,,"BC",,,,
"F1322596","Residential Attached","S","89 8775 161ST STREET","Fleetwood Tynehead","2002","Townhouse","11","Surrey","Surrey","12/31/2013","Michael Wilson","2","$1,748.00","9/24/2013","024-944-904",,"$198.00","10/15/2013","$276,000","$247.76","0.99","2","2","RM30","$278,900","21","1,114","$247.76","0.99","Townhouse","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*",,,"1",,,,"2","V4N 5G3",,,"BC",,,,
"H1303889","Residential Attached","S","27 5960 COWICHAN STREET","Vedder S Watson-Promontory","2009","Townhouse","4","Sardis","Sardis","3/4/2014","STEVE","2","$2,012.00","10/4/2013","027-969-754",,"$165.00","10/16/2013","$276,250","$150.14","0.99","2","3","CD-10","$279,900","12","1,840","$150.14","0.99","Townhouse","1",,"604-792-0077","3% 1ST 100K/1.25% BAL L 1/2 BF","GARRISON CROSSING",,"1",,,,"2","V2R 0L6",,,"BC",,,,
"F1311380","Residential Attached","S","413 15850 26TH AVENUE","Grandview Surrey","2010","Apartment/Condo","3","South Surrey White Rock","Surrey","11/1/2013","Sandra or Ian","2","$1,346.00","5/8/2013","028-262-000",,"$322.92","10/13/2013","$277,471","$335.11","0.91","2","2","CRF","$304,900","158","828","$335.11","0.91","Apartment/Condo","1",,"604-582-1336","S-5% 1ST 100K/3% BAL","Morgan Crossing The Summit House",,"1",,,,"2","V3S 2N6",,"New construction","BC",,,,
"V1026483","Residential Attached","S","201 7117 ANTRIM AVENUE","Metrotown","1997","Apartment/Condo","16","Burnaby South","Burnaby","12/15/2013","TOUCHBASE","1","$1,690.00","9/10/2013","023-613-289",,"$193.22","10/8/2013","$278,500","$397.86","0.96","1","1","APT","$289,900","28","700","$397.86","0.96","Apartment/Condo","1",,"604-415-9800","3.22% ON 1ST 100K / 1.16% ON BAL","Antrim Oaks",,"1",,,,"1","V5J 5K1",,,"BC",,,,
"V1009971","Residential Attached","S","48 2422 HAWTHORNE AVENUE","Central Pt Coquitlam","1996","Townhouse","17","Port Coquitlam","Port Coquitlam","5/31/2014","Todd Jackson","2","$1,719.00","5/27/2013","023-240-393",,"$291.09","10/8/2013","$279,000","$209.77","0.97","2","2","TWNHSE","$289,000","134","1,330","$209.77","0.88","Townhouse","1",,"604-340-3816","3.255% ON 1ST $100,000/1.1625% ON BAL","HAWTHORNE GATE",,"1",,,,"2","V3C 6K7",,"COURT ORDERED SALE","BC",,,,
"N231494","Residential Detached","S","1350 ELM STREET","Telkwa","1993","House/Single Family","20","Smithers And Area (Zone 54)","Telkwa","12/4/2013","SANDRA HINCHLIFFE","2","$3,068.00","10/4/2013","008-605-360",,,"10/15/2013","$279,000","$125.22","1.00","3","4","R4","$279,000","11","2,228","$125.22","1.00","House/Single Family","1",,"250-847-0725","3% ON 1ST $100,000. 1.5% ON THE REMAINDER","COTTONWOOD NEIGHBOURHOOD","296","1","145.00",,,"4","V0J 2N0",,,"BC",,,,
"F1314429","Residential Detached","S","33505 SWITZER AVENUE","Central Abbotsford","9999","House/Single Family","999","Abbotsford","Abbotsford","6/30/2014","RICK EDEN","1","$2,481.00","6/12/2013","007-557-311",,,"10/10/2013","$279,000","$195.93","0.93","1","3","RML","$299,500","120","1,424","$195.93","0.87","House/Single Family","1",,"604-855-0800","S-3.22% 1ST 100K/1.15% BAL",,"190.00","1","60.00",,,"9","V2S 1Y8",,,"BC",,,,
"V1030566","Residential Attached","S","105 5665 IRMIN STREET","Metrotown","2010","Apartment/Condo","3","Burnaby South","Burnaby","4/3/2014","BOBBY BISLA","1","$1,842.00","10/3/2013","028-149-874",,"$187.46","10/13/2013","$279,800","$457.94","1.00","1","1","RES","$279,800","10","611","$457.94","1.00","Apartment/Condo","1",,"604-834-4689","3.22% ON THE FIRST $100,000 / 1.15% ON THE BALANCE","MACPHERSON WALK",,"1",,,,"2","V5J 0C4",,"UPON ACCEPTANCE OF OFFER","BC",,,,
"V1028065","Residential Attached","S","408 11566 224 STREET","East Central","2012","Apartment/Condo","1","Maple Ridge","Maple Ridge","5/30/2014","CHAD OR JIM","1",,"9/17/2013","029-112-923","4","$184.15","10/7/2013","$279,900","$330.46","1.00","1","2","STRATA","$279,900","20","847","$330.46","1.00","Apartment/Condo","1",,"604-318-5254","3.255% ON 1ST $100,000/1.1625% ON BAL","CASCADA",,"1",,,,"1","V2X 9C9",,"NEW CONSTRUCTION","BC",,,,
"F1318555","Residential Attached","S","210 15777 MARINE DRIVE","White Rock","2006","Apartment/Condo","7","South Surrey White Rock","White Rock","11/6/2013","Robert","1","$2,197.00","8/6/2013","026-978-610","3","$214.18","10/10/2013","$280,000","$327.10","0.97","1","2","CR-2","$289,900","65","856","$327.10","0.93","Apartment/Condo","1",,"604-767-3243","S-3.22% 1ST 100K/1.15% BAL","South Beach",,"1","0.00",,,"1","V4B 1E5",,"Seller doesn't live there","BC",,,,
"F1324009","Residential Attached","S","114 15282 19TH AVENUE","King George Corridor","1982","Apartment/Condo","31","South Surrey White Rock","Surrey","12/31/2013","Duncan or Colleen","2","$1,363.00","10/8/2013","000-904-511",,"$359.30","10/9/2013","$280,000","$224.00","0.97","2","2","MR45","$289,000","1","1,250","$224.00","0.97","Apartment/Condo","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL","Parkview",,"1","0.00",,,"1","V4A 1X6",,,"BC",,,,
"V1020697","Residential Attached","S","111 2477 KELLY AVENUE","Central Pt Coquitlam","2008","Apartment/Condo","5","Port Coquitlam","Port Coquitlam","12/31/2013","ANDREA JAUCK","2","$1,695.00","7/29/2013","027-623-084",,"$245.00","10/13/2013","$280,000","$281.97","0.97","2","2","CONDO","$289,900","76","993","$281.97","0.93","Apartment/Condo","1",,"604-783-3124","3.255% ON 1ST $100000 + 1.1625% ON BALANCE","SOUTH VERDE",,"1",,,,"1","V3C 0B3",,,"BC",,,,
"F1323403","Residential Attached","S","310 15155 22ND AVENUE","Sunnyside Park Surrey","1994","Apartment/Condo","19","South Surrey White Rock","Surrey","3/31/2014","L.R.","2","$1,478.00","10/7/2013","018-772-374","3","$256.33","10/12/2013","$280,000","$291.06","0.97","2","2","RM45","$289,900","5","962","$291.06","0.97","Apartment/Condo","1",,"604-531-4000","S-3.22% 1ST 100K/1.15% BAL","VILLA PACIFIC",,"1",,,,"1","V4A 9T4",,,"BC",,,,
"V1025318","Residential Attached","S","90 1935 PURCELL WAY","Lynnmour","1973","Apartment/Condo","40","North Vancouver","North Vancouver","3/4/2014","GAVIN OR VERONICA","1","$1,313.00","9/4/2013","003-526-542","3","$323.13","10/9/2013","$281,500","$340.39","0.97","1","1","MFD","$289,000","35","827","$340.39","0.97","Apartment/Condo","1",,"604-365-9120","3.22% 1ST 100K/1.15% ON BAL","LYNNMOUR SOUTH",,"0",,,,"1","V7J 3H4",,,"BC",,,,
"H1202563","Residential Attached","S","34 45290 SOOWAHLIE CRESCENT","Vedder S Watson-Promontory","2012","Townhouse","0","Sardis","Sardis","6/30/2014","WENDY","2","$0.00","6/13/2012","028-955-463",,"$146.96","10/16/2013","$282,000","$139.26","0.99","3","3","CD10","$284,900","490","2,025","$139.26","0.93","Townhouse","1",,"604-858-7179","3% 1ST 100K/1.5% BAL L 1/2 BF",,,"1",,,,"3","V2R 1A1",,"NEW CONSTRUCTION","BC",,,,
"H1202570","Residential Attached","S","29 45290 SOOWAHLIE CRESCENT","Vedder S Watson-Promontory","2012","Townhouse","0","Sardis","Sardis","6/30/2014","WENDY","2","$0.00","6/13/2012","028-955-412",,"$146.96","10/16/2013","$283,000","$139.75","0.99","3","3","CD10","$284,900","490","2,025","$139.75","0.94","Townhouse","1",,"604-858-7179","3% 1ST 100K/1.5% BAL L 1/2 BF",,,"1",,,,"3","V2R 1A1",,"NEW CONSTRUCTION","BC",,,,
"F1317695","Land Only","S","19578 72A AVENUE","Clayton",,,,"Cloverdale","Surrey","10/31/2013","ARVIND GREWAL",,"$0.00","7/22/2013","028-986-571",,,"10/12/2013","$283,000","$97.38","0.93",,,"RF-9C","$305,000","82",,"$97.38","0.93","Other",,"Road Access","604-572-1838","S-$2000",,"30.00",,"29.53","Yes",,,"N0N 0N0",,"Y","BC","At Lot Line",,"At Lot Line","City/Municipal"
"F1320569","Residential Attached","S","16 15550 89TH AVENUE","Fleetwood Tynehead","1988","Townhouse","25","Surrey","Surrey","11/17/2013","TOUCHBASE STEVE","2","$1,481.00","9/5/2013","008-088-047",,"$201.56","10/7/2013","$283,000","$174.69","0.98","3","3","RM","$289,000","32","1,620","$174.69","0.96","Townhouse","1",,"778-318-6083","S-3.22% 1ST 100K/1.15% BAL",,,"1","0.00",,,"3","V3R 1N2",,,"BC",,,,
"F1323218","Residential Attached","S","81 20540 66 AVENUE","Willoughby Heights","2003","Townhouse","10","Langley","Langley","4/30/2014","Bernadine or Touchbase","2","$2,563.00","10/7/2013","025-604-660","3","$220.00","10/17/2013","$283,000","$211.19","0.98","2","3","CD-36","$288,000","10","1,340","$211.19","0.98","Townhouse","1",,"604-835-3352","S-3.22% 1ST 100K/1.15% BAL*","Amberleigh","0","1","0.00",,,"2","V2Y 2Y7",,,"BC",,,,
"F1320150","Residential Attached","S","16 14877 58 AVENUE","Sullivan Station","1998","Townhouse","15","Surrey","Surrey","1/16/2014","Sandra Perry","2","$1,559.00","8/27/2013","023-874-091","3","$235.00","10/9/2013","$283,000","$195.71","0.99","3","3","MFD","$287,000","43","1,446","$195.71","0.99","Townhouse","1",,"604-531-4000","S-3.22% 1ST 100K/1.15% BAL","Redmill",,"1","0.00",,,"2","V3S 8Y9",,"Dated August 27, 2013","BC",,,,
"F1320520","Residential Attached","S","7 19180 65TH AVENUE","Clayton","2013","Townhouse","0","Cloverdale","Surrey","12/31/2013","Heather Forman","2","$0.00","8/30/2013","900-568-455","3","$135.54","10/11/2013","$283,745","$230.87","0.96","3","2","MF","$294,900","42","1,229","$230.87","0.90","Townhouse","1",,"604-575-2263","S-4.75% 1ST 100K/1.1625% BAL","LA RUE",,"0",,,,"2","V4N 6M5",,"BUILDER'S DISCLOSURE STATEMENT","BC",,,,
"F1319739","Residential Attached","S","303 15466 NORTH BLUFF ROAD","White Rock","1995","Apartment/Condo","18","South Surrey White Rock","White Rock","12/12/2013","Stewart Peddemors","1","$2,144.00","8/20/2013","023-206-861",,"$277.02","10/10/2013","$284,000","$268.18","1.00","2","2","MF RES","$284,000","51","1,059","$268.18","0.95","Apartment/Condo","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL","The Summit","0","1","0.00",,,"1","V4B 3G1",,,"BC",,,,
"V1024805","Residential Attached","S","201 683 E 27TH AVENUE","Fraser VE","2012","Apartment/Condo","1","Vancouver East","Vancouver","12/31/2013","MARK STEPHENSON","1","$1,191.00","8/28/2013","028-938-381","4","$171.00","10/13/2013","$285,000","$538.75","0.98","1","1","RES","$289,900","46","529","$538.75","0.95","Apartment/Condo","1",,"604-716-0082","3.22% OF 1ST $100K/1.15% OF BAL.","NOW DEVELOPMENTS",,"0",,,,,"V5V 4G1",,"DEVELOPER'S DISCLOSURE STATEMENT","BC",,,,
"V1031123","Residential Attached","S","1204 438 SEYMOUR STREET","Downtown VW","1996","Apartment/Condo","17","Vancouver West","Vancouver","3/31/2014","TEXT OR EMAIL ONLY","1","$1,231.00","10/7/2013","023-409-762",,"$341.82","10/17/2013","$285,000","$507.12","0.98","1","1","STRATA","$290,000","10","562","$507.12","0.98","Apartment/Condo","1",,"604-999-9426","3.125% 1ST 100K/1.1625% ON BAL","CONFERENCE PLAZA",,"0",,,,"1","V6B 6H4",,"UPON ACCEPTED OFFER","BC",,,,
"F1317776","Land Only","S","7291 196TH STREET","Clayton",,,,"Cloverdale","Surrey","10/31/2013","ARVIND GREWAL",,"$0.00","7/22/2013","028-986-768",,,"10/8/2013","$285,000","$98.07","0.93",,,"RF-9C","$305,000","78",,"$98.07","0.93","Other",,"Road Access","604-572-1838","S-$2000",,"30.00",,"29.53","Yes",,,"N0N 0N0",,,"BC","Nearby",,"At Lot Line","City/Municipal"
"F1317754","Land Only","S","7285 196TH STREET","Clayton",,,,"Cloverdale","Surrey","10/31/2013","ARVIND GREWAL",,"$0.00","7/22/2013","028-986-741",,,"10/8/2013","$285,000","$98.07","0.93",,,"RF-9C","$305,000","78",,"$98.07","0.93","Other",,"Road Access","604-572-1838","S-$2000",,"30.00",,"29.53","Yes",,,"N0N 0N0",,,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"V1025183","Residential Attached","S","2510 5380 OBEN STREET","Collingwood VE","2006","Apartment/Condo","7","Vancouver East","Vancouver","12/30/2013","TEXT HARRY","1","$1,168.00","9/3/2013","026-588-986","27","$184.57","10/7/2013","$285,500","$484.72","0.96","1","1","CD-1","$298,000","34","589","$484.72","0.96","Apartment/Condo","1",,"604-338-1316","3% 1ST 100K/1.16% ON BAL","URBA",,"0",,,,"1","V5R 6H7",,,"BC",,,,
"N230590","Residential Detached","S","866 BURDEN STREET","Central","1995","House/Single Family","18","PG City Central (Zone 72)","Prince George","12/1/2013","AARON SWITZER","3","$2,856.00","9/3/2013","005-386-632",,,"10/10/2013","$286,000","$134.02","0.99","4","3","RS2","$289,007","37","2,134","$134.02","0.93","House/Single Family","2",,"250-640-7355","3% ON 1ST $100,000/1% ON REMAINDER","CENTRAL","110","2","60.00",,,,"V2M 2H9",,,"BC",,,,
"V1014016","Residential Attached","S","204 2478 WELCHER AVENUE","Central Pt Coquitlam","2008","Apartment/Condo","5","Port Coquitlam","Port Coquitlam","10/31/2013","PHOEBE","2","$1,775.00","6/18/2013","027-509-061",,"$218.74","10/10/2013","$286,000","$294.85","0.99","2","2","APT","$289,000","114","970","$294.85","0.96","Apartment/Condo","1",,"604-719-7111","3.255%-1ST $100,000/1.1625% ON BAL","HARMONY",,"1",,,,"1","V3C 0A6",,"INVESTMENT PROPERTY-NEVER LIVE IN","BC",,,,
"F1317700","Land Only","S","19582 72A AVENUE","Clayton",,,,"Cloverdale","Surrey","10/31/2013","ARVIND GREWAL",,"$0.00","7/22/2013","028-986-563",,,"10/10/2013","$287,000","$98.76","0.94",,,"RF-9C","$305,000","80",,"$98.76","0.94","Other",,"Road Access","604-572-1838","S-$2000",,"30.00",,"29.53","Yes",,,"N0N 0N0",,,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"N231658","Residential Detached","S","8912 81A STREET","Fort St. John - City SE","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","12/31/2013","HOMEPROS","1","$2,220.00","10/16/2013","007-352-298",,,"10/17/2013","$287,500","$276.44","0.99","1","3","R2","$289,900","1","1,040","$276.44","0.99","House/Single Family","1",,"250-785-6601","2.5% ON 1ST $100,000/1.25% ON REMAINDER",,"120","0","50.00",,,"4","V1J 6S5",,,"BC",,,,
