"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1031675","Residential Attached","S","1209 989 NELSON STREET","Downtown VW","1995","Apartment/Condo","18","Vancouver West","Vancouver","12/9/2013","MARY STARK","1","$1,033.00","10/9/2013","019-178-450",,"$293.05","11/5/2013","$295,000","$595.96","0.96","1","1","CD-1","$309,000","27","495","$595.96","0.96","Apartment/Condo","1",,"604-328-8985","3.255% ON 1ST $100,000 / 1.1625% ON BAL","THE ELECTRA",,"0",,,,,"V6Z 2S1",,,"BC",,,,
"V1013130","Residential Attached","S","310 9333 ALBERTA ROAD","McLennan North","2003","Apartment/Condo","10","Richmond","Richmond","1/11/2014","DON","1","$1,179.00","6/11/2013","025-762-451",,"$217.72","11/11/2013","$295,000","$383.12","0.97","1","1","ZLR11","$305,000","153","770","$383.12","0.94","Apartment/Condo","1",,"604-724-6660","3.255% 1ST 100K/1.1625% ON BAL",,,"1",,,,"1","V6Y 1T7",,,"BC",,,,
"V1022253","Residential Attached","S","402 2368 MARPOLE AVENUE","Central Pt Coquitlam","2008","Apartment/Condo","5","Port Coquitlam","Port Coquitlam","8/31/2014","Mary Saleh","2","$2,130.00","8/10/2013","027-644-308",,"$275.60","11/8/2013","$295,000","$249.58","0.99","2","2","STRATA","$298,800","90","1,182","$249.58","0.92","Apartment/Condo","1",,"604-626-8461","3.225% ON THE FIRST 100K AND 1.1625% ON BAL",,,"1",,,,,"V3C 2A2",,,"BC",,,,
"V1035565","Residential Attached","S","302 6595 WILLINGDON AVENUE","Metrotown","1984","Apartment/Condo","29","Burnaby South","Burnaby","3/30/2014","JODI STEEVES","1","$1,794.00","11/7/2013","002-223-635","19","$196.04","11/13/2013","$295,800","$326.85","0.99","2","2","RM-5","$299,900","6","905","$326.85","0.99","Apartment/Condo","1",,"604-833-5634","4.22% ON 1ST $100,000/1.15% ON BAL","HUNTLEY MANOR",,"0",,,,"1","V5H 4E5",,,"BC",,,,
"V1023931","Residential Attached","S","91 211 BEGIN STREET","Maillardville","1992","Apartment/Condo","21","Coquitlam","Coquitlam","12/31/2013","Touchbase/Text Judy Sehling","2","$1,960.00","8/23/2013","018-295-673",,"$233.10","11/3/2013","$296,000","$257.84","0.99","2","2","RM2","$300,000","72","1,148","$257.84","0.99","Apartment/Condo","1",,"604-715-3900","3.255% ON 1ST $100,000 AND 1.1625% ON BALANCE","Place Fountainebleau",,"1",,,,"2","V3K 4V4",,,"BC",,,,
"V1024848","Residential Attached","S","104 131 W 3RD STREET","Lower Lonsdale","1996","Apartment/Condo","17","North Vancouver","North Vancouver","12/23/2013","Phil LeGree","1","$1,337.00","9/3/2013","023-642-998","4","$293.87","11/7/2013","$296,000","$441.79","0.99","1","0","CD 310","$299,900","65","670","$441.79","0.93","Apartment/Condo","1",,"604-518-1644","3.22% ON 1ST $100K & 1.15% ON BALANCE","Seascape",,"1",,,,"1","V7M 1E7",,,"BC",,,,
"V1029572","Residential Attached","S","108 2020 E KENT AVE SOUTH AVENUE","Fraserview VE","1994","Apartment/Condo","19","Vancouver East","Vancouver","1/27/2014","TEXT OR TOUCHBASE","1","$1,149.00","9/27/2013","018-591-710","4","$289.61","11/10/2013","$296,500","$433.48","0.99","1","1","CD-1","$299,500","44","684","$433.48","0.99","Apartment/Condo","1",,"604-908-4522","$3,000","TUGBOAT LANDING",,"1",,,,"1","V5P 4X1",,,"BC",,,,
"V1033958","Residential Attached","S","311 400 KLAHANIE DRIVE","Port Moody Centre","2007","Apartment/Condo","6","Port Moody","Port Moody","4/29/2014","TOUCHBASE","1","$1,666.00","10/29/2013","026-764-318","4","$232.07","11/3/2013","$297,000","$387.73","0.99","1","1","CONDO","$299,900","5","766","$387.73","0.99","Apartment/Condo","1",,"604-616-2678","3.255% ON 1ST $100,000/1.1625% ON BAL","KLANHANIE",,"1",,,,"1","V3H 5K9",,,"BC",,,,
"F1303742","Residential Attached","S","135 19433 68TH AVENUE","Clayton","2013","Townhouse","0","Cloverdale","Surrey","2/6/2014","ELISE","2",,"2/6/2013","900-565-658",,"$233.68","11/9/2013","$297,025","$243.06","0.94","2","3","MF","$314,900","276","1,222","$243.06","0.94","Townhouse","1",,"778-231-6469","S-3.25% 1ST 100K/1.15% BAL","THE GROVE",,"0",,,,"2","V4N 5T4",,"NEW CONST","BC",,,,
"F1325052","Residential Attached","S","143 20875 80 AVENUE","Willoughby Heights","2007","Townhouse","6","Langley","Langley","5/1/2014","Touchbase","2","$2,448.00","11/1/2013","027-377-521",,"$172.30","11/8/2013","$297,500","$240.50","0.99","2","2","CD-52","$299,900","7","1,237","$240.50","0.99","Townhouse","1",,"604-607-5266","S-3.22% 1ST 100K/1.15% BAL","Pepperwood",,"1",,,,"2","V2Y 0B2",,,"BC",,,,
"V1014014","Residential Attached","S","425 19673 MEADOW GARDENS WAY","North Meadows PI","2007","Apartment/Condo","6","Pitt Meadows","Pitt Meadows","11/22/2013","SAKHI HEDAYAT","1","$308.00","6/18/2013","027-118-924",,"$275.88","11/11/2013","$298,000","$282.73","0.93","2","2","STRATA","$319,900","146","1,054","$282.73","0.92","Apartment/Condo","1",,"604-250-3409","3.2% 1ST 100K/1.16% BAL PLUS $3,000","THE FAIRWAYS",,"1",,,,"1","V3Y 0A1",,,"BC",,,,
"V1021206","Residential Attached","S","701 9868 CAMERON STREET","Sullivan Heights","2009","Apartment/Condo","4","Burnaby North","Burnaby","11/6/2013","VIVIAN","1","$1,901.00","8/6/2013","027-910-741",,"$177.00","11/4/2013","$299,000","$474.60","1.00","1","1","CD","$299,000","90","630","$474.60","0.97","Apartment/Condo","1",,"604-364-8111","3.22% ON 1ST 100K/1.15% ON BAL + $2.000 BONUS",,,"1",,,,"1","V3J 0A5",,,"BC",,,,
"F1321904","Residential Detached","S","8064 WAXBERRY CRESCENT","Mission BC","1976","House/Single Family","37","Mission","Mission","3/16/2014","KIMIKO","2","$3,476.00","9/16/2013","006-212-387",,,"11/10/2013","$299,000","$139.72","0.94","3","4","RES","$319,900","55","2,140","$139.72","0.94","House/Single Family","2",,"604-679-1238","S-3% 1ST 100K",,,"1","70.00",,,"4","V2V 5K1",,,"BC",,,,
"N232112","Residential Attached","S","111 467 TABOR BOULEVARD","Heritage","2013","Townhouse","0","PG City West (Zone 71)","Prince George","12/31/2014","ROBIN","3","$0.00","11/8/2013","029-183-278",,"$156.00","11/13/2013","$299,000","$127.23","0.97","4","4","RM5","$309,000","5","2,350","$127.23","0.97","Townhouse","1",,"250-552-7355","5% ON 1ST $100,000/ 1% ON REMAINING BALANCE",,,"0","0.00",,,,"V2M 0B1",,,"BC",,,,
"F1322882","Residential Attached","S","156 16177 83RD AVENUE","Fleetwood Tynehead","2007","Townhouse","6","Surrey","Surrey","3/30/2014","Greg Holmes","2","$1,969.00","9/30/2013","027-281-116",,"$147.59","11/11/2013","$299,900","$239.73","0.97","2","3","RM-30","$309,900","42","1,251","$239.73","0.97","Townhouse","1",,"778-834-9929","S-3.22% 1ST 100K/1.15% BAL","VERANDA II",,"1",,,,"2","V4N 5T3",,"UPON ACCEPTED OFFER","BC",,,,
"N232026","Residential Detached","S","21672 CYPRESS CRK ROAD","Fort St. John - Rural W 100th","2003","House with Acreage","10","Fort St. John (Zone 60)","Fort St. John","11/4/2014","MIKE ELLERINGTON","0","$76.00","11/4/2013","014-690-985",,,"11/6/2013","$299,900","$292.87","1.00","1","2","A2","$299,900","2","1,024","$292.87","1.00","House with Acreage","1",,"250-794-1511","3% ON 1ST $100,000/ 1.5% ON BALANCE",,,"1","0.00",,,,"V0C 2B0",,,"BC",,,,
"F1321903","Land Only","S","27931 LEDUNNE AVENUE","Aberdeen",,,,"Abbotsford","Abbotsford","12/31/2013","Gary Tiwana",,"$2,204.00","9/18/2013","027-542-050",,,"11/6/2013","$299,999","$40.45","0.98",,,"RS3","$305,900","49",,"$40.45","1.05","House/Single Family",,"Road Access","604-807-6477","S-$2,000",,"101.6",,"73.00","No",,,"V4X 1H5","No","Land Only","BC","At Lot Line",,"At Lot Line","City/Municipal"
"F1323912","Residential Detached","S","7528 JAMES STREET","Mission BC","9999","House/Single Family","999","Mission","Mission","9/30/2014","Dario W. Castiglia","2","$3,291.00","10/10/2013","000-793-949",,,"11/11/2013","$300,000","$136.36","0.98","2","5","RS1","$305,000","32","2,200","$136.36","0.95","House/Single Family","1",,"604-852-2234","S-3.22% 1ST 100K/1.15% BAL","DOWNTOWN","100","0","60.00",,,"5","V2V 3W1",,,"BC",,,,
"V1026908","Residential Attached","S","1206 1295 RICHARDS STREET","Downtown VW","2002","Apartment/Condo","11","Vancouver West","Vancouver","11/30/2013","KIM MCALPINE","1","$1,111.00","9/9/2013","025-529-374","23","$167.45","11/3/2013","$300,000","$631.58","0.98","1","0","DD","$305,000","55","475","$631.58","0.98","Apartment/Condo","1",,"778-317-9909","3.1%-1ST $100K/1.1% BAL","OSCAR",,"0",,,,,"V6B 1B7",,,"BC",,,,
"H1303820","Residential Detached","S","9445 CARLETON STREET","Chilliwack E Young-Yale","1963","House/Single Family","50","Chilliwack","Chilliwack","12/31/2013","STACY OR ROB","2","$2,161.00","10/1/2013","009-280-251",,,"11/5/2013","$300,000","$126.48","0.98","2","3","R1A","$304,900","35","2,372","$126.48","0.97","House/Single Family","1",,"604-858-7179","2.5% 1ST 100K/1.2% L1/2BF***",,"160","0","71.00",,,"5","V2P 6E1",,,"BC",,,,
"V1032223","Residential Attached","S","841 WESTVIEW CRESCENT","Upper Lonsdale","1966","Townhouse","47","North Vancouver","North Vancouver","4/15/2014","CHARLES","2",,"10/15/2013","800-080-729",,"$595.00","11/10/2013","$300,000","$229.01","0.91","3","3","MF","$329,900","26","1,310","$229.01","0.91","Townhouse","1",,"604-880-4269","3% ON THE FIRST 100K AND 1.15% ON BAL","CYPRESS GARDENS",,"1",,,,"1","V7N 3X9",,,"BC",,,,
"V1028794","Residential Attached","S","2003 84 GRANT STREET","Port Moody Centre","2006","Apartment/Condo","7","Port Moody","Port Moody","12/31/2013","ELAINE BENSON","2","$1,599.00","9/21/2013","026-825-431","4","$214.00","11/10/2013","$300,000","$383.63","0.97","2","2","RES","$308,800","50","782","$383.63","0.97","Apartment/Condo","1",,"604-781-2222","3.255% ON 1ST $100,000 & 1.165% ON BALANCE",,,"1",,,,"1","V3H 0B5",,,"BC",,,,
"V1033493","Residential Attached","S","514 5933 COONEY ROAD","Brighouse","2003","Apartment/Condo","10","Richmond","Richmond","2/24/2014","GLORIA YU","1","$1,294.00","10/24/2013","025-718-053",,"$208.47","11/6/2013","$301,500","$437.59","0.97","1","1","CDT1","$309,900","13","689","$437.59","0.97","Apartment/Condo","1",,"604-726-3337","3.255% ON 1ST $100,000 / 1.1625% ON BAL","JADE",,"0",,,,"1","V6X 4H3",,,"BC",,,,
"V1034640","Residential Attached","S","110 701 KLAHANIE DRIVE","Port Moody Centre","2009","Apartment/Condo","4","Port Moody","Port Moody","2/28/2014","Touchbase","1","$1,728.00","11/4/2013","027-915-671","4","$207.10","11/9/2013","$301,750","$386.86","0.98","1","1","RES","$308,000","5","780","$386.86","0.98","Apartment/Condo","1",,"604-779-5067","3.255%-1ST $100K/1.1625% BAL","THE LODGE AT NAHANNI",,"1",,,,"1","V3H 5L6",,,"BC",,,,
"F1320130","Residential Attached","S","45 20760 DUNCAN WAY","Langley City","2004","Townhouse","9","Langley","Langley","12/31/2013","Lisa Rassak","2","$1,760.00","8/23/2013","025-880-454","3","$278.00","11/5/2013","$302,500","$183.33","0.95","3","3","RM","$319,800","74","1,650","$183.33","0.93","Townhouse","1",,"778-855-9634","S-3.22% 1ST 100K/1.15% BAL","WYNDTHAM LANE",,"2",,,,"2","V3A 9J6",,,"BC",,,,
"V1011132","Residential Attached","S","41 4325 NORTHLANDS BOULEVARD","Whistler Village","1995","Townhouse","18","Whistler","Whistler","12/31/2013","David","1","$506.00","6/4/2013","023-298-995",,"$320.41","11/13/2013","$302,500","$485.55","0.96","1","1","INRTA2","$315,000","162","623","$485.55","0.96","Townhouse","1",,"604-966-8874","3% OF THE 1ST $100K, & 1.5% OF THE BALANCE.","Sunpath",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"V1033492","Residential Attached","S","309 418 E BROADWAY","Mount Pleasant VE","1998","Apartment/Condo","15","Vancouver East","Vancouver","1/31/2014","Touchbase","1","$1,095.00","10/24/2013","024-263-648","4","$213.42","11/8/2013","$303,000","$481.72","0.98","1","2","C-2C","$309,900","15","629","$481.72","0.98","Apartment/Condo","1",,"000-000-0000","3.255% ON FIRST $100,000 + 1.1625% ON THE BALANCE","BROADWAY CREST",,"0",,,,"1","V5T 1X2",,"Oct 23, 2013","BC",,,,
"V1031153","Residential Attached","S","712 5933 COONEY ROAD","Brighouse","2003","Apartment/Condo","10","Richmond","Richmond","12/28/2013","Gloria Yu","1","$1,314.00","10/4/2013","025-718-355",,"$208.47","11/6/2013","$303,980","$441.19","0.95","1","1","CDT1","$319,900","33","689","$441.19","0.95","Apartment/Condo","1",,"604-726-3337","3.255% ON 1ST & 1.1625% ON BAL",,,"0",,,,"1","V6X 4H3",,,"BC",,,,
"V1034733","Residential Attached","S","407 212 LONSDALE AVENUE","Lower Lonsdale","1998","Apartment/Condo","15","North Vancouver","North Vancouver","1/4/2014","604-788-7792","1","$1,389.00","11/4/2013","024-166-693","5","$304.00","11/12/2013","$304,000","$432.43","1.01","1","1","APT","$299,900","8","703","$432.43","1.01","Apartment/Condo","1",,"604-788-7792","3.22/1.15","Two-One-Two",,"1",,,,"1","V7M 2G1",,,"BC",,,,
"F1325055","Residential Attached","S","27 7298 199A STREET","Willoughby Heights","2011","Townhouse","2","Langley","Langley","10/31/2014","Natalie Evaniew","2","$2,540.00","11/1/2013","028-720-105","3","$167.53","11/4/2013","$304,087","$224.09","1.00","3","3","MF","$304,900","3","1,357","$224.09","1.00","Townhouse","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL*","YORK",,"1","0.00",,,"2","V2Y 0H9",,,"BC",,,,
"V1033187","Residential Attached","S","1201 2789 SHAUGHNESSY STREET","Central Pt Coquitlam","2012","Apartment/Condo","1","Port Coquitlam","Port Coquitlam","10/22/2014","SHAUGHNESSY SALES TEAM","2","$17,121.00","10/22/2013","028-804-694","27","$221.25","11/4/2013","$304,250","$343.79","0.92","2","2","CD-1","$329,250","13","885","$343.79","0.92","Apartment/Condo","1",,"604-468-8252","5%-1ST $100K/1.1625% BAL","THE SHAUGHNESSY",,"0",,,,"1","V3C 0C3",,,"BC",,,,
"H1302565","Residential Detached","S","9619 MCNAUGHT ROAD","Chilliwack E Young-Yale","1961","House/Single Family","52","Chilliwack","Chilliwack","11/30/2013","Dennis","1","$2,033.00","6/26/2013","009-548-131",,,"11/5/2013","$305,000","$207.48","0.98","1","3","RS1","$309,900","132","1,470","$207.48","0.98","House/Single Family","1",,"604-792-0077","3% 1ST 100K/1.5% BAL L 1/2 BF",,"148","1","60.00",,,"1","V2P 6E9",,,"BC",,,,
"V1035010","Residential Attached","S","215 4113 FRASER STREET","Fraser VE","1994","Apartment/Condo","19","Vancouver East","Vancouver","2/5/2014","TOUCHBASE PLEASE","2","$1,048.00","11/5/2013","019-161-034",,"$213.77","11/7/2013","$305,000","$394.06","1.02","2","2","C-2","$299,900","2","774","$394.06","1.02","Apartment/Condo","1",,"604-507-0200","3.22%-1ST $100K/1.15% BAL, OTHERWISE $500 **","CAMBRIA TERRACE",,"0",,,,"1","V5V 4E9",,,"BC",,,,
"H1302652","Residential Detached","S","7561 SAPPHIRE DRIVE","Sardis West Vedder Rd","1991","House/Single Family","22","Sardis","Sardis","12/2/2013","STEVE MAINSE","2","$2,987.00","7/2/2013","015-498-921",,,"11/5/2013","$306,000","$143.39","0.94","3","4","R3","$324,900","126","2,134","$143.39","0.79","House/Single Family","1",,"604-792-0077","3% 1ST 100K/1.25% BAL L 1/2 BF",,".18 AC","1","50.00",,,,"V2R 3B3",,,"BC",,,,
"F1313828","Residential Attached","S","62 15168 36 AVENUE","Morgan Creek","2005","Townhouse","8","South Surrey White Rock","Surrey","12/7/2013","Dominic","1","$1,763.00","6/10/2013","026-264-765","3","$177.65","11/5/2013","$307,000","$292.38","0.97","1","2","MF","$317,000","148","1,050","$292.38","0.93","Townhouse","1",,"604-788-1476","S-3.4% 1ST 100K/1.2% BAL","SOLAY",,"1","0.00",,,"2","V3S 0Z6",,,"BC",,,,
"V1033732","Residential Attached","S","2601 9868 CAMERON STREET","Sullivan Heights","2009","Apartment/Condo","4","Burnaby North","Burnaby","10/25/2014","Ali Asi","1","$2,086.00","10/26/2013","027-912-183","29","$175.00","11/3/2013","$307,000","$487.30","1.02","1","1","MF","$299,900","8","630","$487.30","1.02","Apartment/Condo","1",,"604-785-8900","3.255% ON FIRST $100,000, 1.1625% ON REMAINDER","SILHOUETTE",,"1",,,,"1","V3J 0A5",,,"BC",,,,
"V1026349","Residential Attached","S","3509 898 CARNARVON STREET","Downtown NW","2008","Apartment/Condo","5","New Westminster","New Westminster","12/16/2013","Steve Hui","1","$1,681.00","9/9/2013","027-757-307",,"$173.00","11/7/2013","$307,500","$532.01","0.96","1","1","MFD","$319,900","59","578","$532.01","0.96","Apartment/Condo","1",,"604-518-5233","3.22% 1ST $100,000/1.15% ON BAL",,,"1",,,,"1","V3M 0C3",,,"BC",,,,
"V1018789","Residential Attached","S","6 8450 JELLICOE STREET","Fraserview VE","1995","Apartment/Condo","18","Vancouver East","Vancouver","1/16/2014","TIM","2","$1,208.00","7/17/2013","019-030-908","4","$354.55","11/6/2013","$308,000","$345.29","0.97","2","2","CD-1","$317,000","112","892","$345.29","0.94","Apartment/Condo","1",,"604-649-6809","3.255% ON 1ST $100,000/1.1625% ON BAL","BOARDWALK",,"1",,,,"1","V5S 4S9",,,"BC",,,,
"H1304041","Residential Detached","S","7179 MAITLAND AVENUE","Sardis West Vedder Rd","9999","House/Single Family","999","Sardis","Sardis","12/29/2013","Bonnie G","1","$2,690.00","10/21/2013","011-522-445",,,"11/6/2013","$308,000","$242.52","0.94","1","2","R1A","$329,000","16","1,270","$242.52","0.94","House/Single Family","1",,"604-793-3338","3% 1ST 100K/1.2% BAL L 1/2 BF",,"329.84/.5 acres","0","65.91",,,"5","V2R 1G8",,,"BC",,,,
"H1303437","Residential Detached","S","46008 RIVERSIDE DRIVE","Chilliwack N Yale-Well","9999","House/Single Family","999","Chilliwack","Chilliwack","1/31/2014","CRYSTAL OR JEN","1","$1,832.00","9/4/2013","011-247-134",,,"11/12/2013","$308,500","$203.09","0.97","1","3","R1A","$317,500","69","1,519","$203.09","0.95","House/Single Family","1",,"604-793-9900","3.5% 1ST 100K/1.25% BAL L 1/2 BF","RIVERSIDE","134","0","92.00",,,"12","V2P 3K8",,,"BC",,,,
"V1034778","Residential Attached","S","3021 WILLOW STREET","Fairview VW","1988","Townhouse","25","Vancouver West","Vancouver","2/4/2014","Teresa Comeau or Touchbase","1","$1,343.00","11/4/2013","008-171-726",,"$308.95","11/7/2013","$309,000","$468.89","1.00","1","1","RM-4","$309,900","3","659","$468.89","1.00","Townhouse","1",,"604-240-1879","3.22% ON 1ST $100,000 / 1.1625% ON BALANCE","Willow Gate",,"1",,,,"1","V5Z 3P4",,,"BC",,,,
"N231490","Residential Detached","S","6002 OLD SUMMIT LAKE ROAD","Old Summit Lake Road","1997","House with Acreage","16","PG City North (Zone 73)","Prince George","1/7/2014","TRACY LOFROTH","2","$3,763.00","10/7/2013","018-035-434",,,"11/6/2013","$309,000","$99.71","0.95","3","4","AR2","$324,900","30","3,099","$99.71","0.95","House with Acreage","1",,"250-961-5153","3% ON 1ST $100,000/1% ON BALANCE",,,"1","0.00",,,,"V2K 5R2",,,"BC",,,,
"H1304117","Residential Detached","S","5553 HIGHROAD CRESCENT","Promontory","1996","House/Single Family","17","Sardis","Sardis","3/27/2014","CORY","2","$2,738.00","10/30/2013","018-988-610",,,"11/11/2013","$309,000","$179.97","1.00","3","3","RS","$309,000","12","1,717","$179.97","1.00","House/Single Family","1",,"604-792-0077","3% 1ST 100K/1.25% BAL L1/2BF","PROMONTORY HEIGHTS","106/.158 AC","1","65.00",,,"4","V2R 4G1",,"SELLER NEVER LIVED IN HOME","BC",,,,
"V1035529","Residential Attached","S","5403 12655 190A STREET","Mid Meadows","2014","Apartment/Condo","0","Pitt Meadows","Pitt Meadows","12/31/2014","JEREMY","2",,"11/5/2013","800-081-532","4","$197.00","11/6/2013","$309,900","$305.32","1.00","2","2","RM-5","$309,900","1","1,015","$305.32","1.00","Apartment/Condo","1",,"778-846-3200","2.3% ON 1ST $100,000/1.15% ON BAL",,,"1",,,,"2","V0V 0V0",,"NEW CONSTRUCTION","BC",,,,
"F1321943","Residential Attached","S","10 19433 68TH AVENUE","Clayton","2013","Townhouse","0","Cloverdale","Surrey","9/10/2014","ELISE","2",,"9/17/2013","900-568-618",,"$225.30","11/12/2013","$309,980","$239.37","1.00","2","3","MF","$309,980","56","1,295","$239.37","1.00","Townhouse","1",,"778-231-6469","S-3.25% 1ST 100K/1.15% BAL","THE GROVE",,"0",,,,"2","V4N 5T4",,"NEW CONSTRUCTION","BC",,,,
"V1031835","Residential Attached","S","309 2733 CHANDLERY PLACE","Fraserview VE","2000","Apartment/Condo","13","Vancouver East","Vancouver","4/30/2014","JAY","2","$1,139.00","10/11/2013","024-660-124",,"$328.05","11/4/2013","$310,000","$405.23","1.00","2","2","CD1","$310,000","24","765","$405.23","1.00","Apartment/Condo","1",,"604-839-3004","3.2% ON 1ST $100,000./& 1.1625% ON BALANCE","RIVER DANCE",,"1",,,,"2","V5S 4V3",,,"BC",,,,
"V1034644","Residential Attached","S","1216 2012 FULLERTON AVENUE","Pemberton NV","1972","Apartment/Condo","41","North Vancouver","North Vancouver","2/17/2014","NIMA","1","$1,326.00","11/4/2013","002-965-992",,"$345.21","11/6/2013","$310,000","$371.70","0.97","1","2","APT","$319,900","2","834","$371.70","0.97","Apartment/Condo","1",,"604-317-6090","3.2% 1ST 100K/1.1% ON BAL","WOODCROFT (PEMBERTON BLDG)",,"0",,,,"1","V7P 3E3",,"SELLERS DO NOT RESIDE THERE","BC",,,,
"H1304087","Residential Detached","S","46195 FIRST AVENUE","Chilliwack E Young-Yale","1936","House/Single Family","77","Chilliwack","Chilliwack","4/30/2014","SHELLEY GOSSETT/TOUCHBASE PREF","2","$2,583.00","10/25/2013","005-825-440",,,"11/7/2013","$310,000","$162.13","1.03","2","4","RC","$299,999","13","1,912","$162.13","1.03","House/Single Family","2",,"604-308-1455","3.44% 1ST 100K/1.15% BAL L 1/2 BF",,"122","1","66.00",,,"6","V2P 1W4",,"NOT LIVING THERE","BC",,,,
"N232059","Residential Detached","S","4173 BROADWAY AVENUE","Smithers - Town","1966","House/Single Family","47","Smithers And Area (Zone 54)","Smithers","2/6/2014","RON LAPADAT","3","$3,252.00","11/7/2013","013-607-901",,,"11/9/2013","$310,000","$119.28","0.98","3","5","R-1","$314,900","2","2,599","$119.28","0.98","House/Single Family","1",,"250-847-0335","3.5% 1ST $100,000/ 1.5% BALANCE",,"125","0","99.00",,,"5","V0J 2N0",,,"BC",,,,
"V1019049","Residential Attached","S","109 18 SMOKEY SMITH PLACE","GlenBrooke North","2000","Apartment/Condo","13","New Westminster","New Westminster","12/31/2013","Patti","2","$1,810.00","7/21/2013","024-709-697",,"$240.21","11/10/2013","$310,000","$353.48","0.95","2","2","MULTI","$324,900","112","877","$353.48","0.94","Apartment/Condo","1",,"604-526-2888","3.255% ON 1ST 100K/ 1.1625% ON BAL.","THE CROFTON",,"1",,,,"2","V3L 5V3",,"SELLER HAS NEVER RESIDED IN SUITE","BC",,,,
"F1309873","Residential Attached","S","43 10038 155TH STREET","Guildford","1992","Townhouse","21","North Surrey","Surrey","12/31/2013","TOUCHBASE","2","$1,914.00","4/22/2013","017-877-130",,"$181.45","11/9/2013","$310,000","$219.08","0.93","3","3","TH","$333,800","201","1,415","$219.08","0.93","Townhouse","1",,"604-306-0870","S-3% 1ST 100K/1% BAL","Spring Meadows",,"1",,,,"2","V3R 0S2",,,"BC",,,,
"N231959","Residential Detached","S","9515 112TH AVENUE","Fort St. John - City NE","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","1/31/2014","TERRY ISENBECKER","1","$2,736.00","11/4/2013","012-582-905",,,"11/7/2013","$310,750","$155.38","0.99","1","4","R1","$315,000","3","2,000","$155.38","0.99","House/Single Family","1",,"250-261-6111","3% ON 1ST $100,000/1.5% ON REMAINDER",,"168","1","62.00",,,"2","V1J 2W1",,,"BC",,,,
"V1028942","Residential Attached","S","210 1220 LASALLE PLACE","Canyon Springs","1991","Apartment/Condo","22","Coquitlam","Coquitlam","3/20/2014","PATTY KLASSEN","2","$2,060.00","9/20/2013","017-497-345","5","$298.17","11/7/2013","$312,000","$263.96","0.98","2","2","STRATA","$319,000","48","1,182","$263.96","0.98","Apartment/Condo","1",,"604-318-2749","3.2 ON 1ST 100,000/1.15 ON BAL","MOUNTAINSIDE",,"1",,,,,"V3B 7L6",,"SELLER NOT AVAILABLE","BC",,,,
"V1035040","Residential Attached","S","312 4768 BRENTWOOD DRIVE","Brentwood Park","2009","Apartment/Condo","4","Burnaby North","Burnaby","2/28/2014","Lee Ann","1","$1,910.00","11/5/2013","027-782-671","4","$209.69","11/10/2013","$312,000","$452.17","0.99","1","1","STRATA","$314,900","5","690","$452.17","0.99","Apartment/Condo","1",,"604-763-4704","3.255% ON 1ST 100K / 1.1625% ON BAL","BRENTWOOD GATE - HARRIS HOUSE.",,"1",,,,"1","V5C 0C7",,,"BC",,,,
"V986551","Residential Detached","S","5732 EMILY WAY","Sechelt District","2006","House/Single Family","7","Sunshine Coast","Sechelt","12/31/2013","LEN ROBINSON","2","$2,934.00","1/19/2013","026-560-160",,"$20.00","11/7/2013","$313,000","$240.77","0.99","2","3","R1","$317,900","292","1,300","$240.77","0.95","House/Single Family","1",,"604-885-4313","3.2% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE",,"89","1","61.00",,,"4","V0N 3A7",,,"BC",,,,
"V1034840","Residential Attached","S","11 10995 BARNSTON VIEW ROAD","South Meadows","2013","Townhouse","0","Pitt Meadows","Pitt Meadows","1/30/2014","THE OSPREY TEAM","2","$0.00","11/4/2013","028-181-241",,"$202.60","11/4/2013","$313,400","$251.73","1.00","2","2","MC","$313,400","0","1,245","$251.73","1.00","Townhouse","1",,"604-465-8712","2.5575% ON 1ST $100,000/1.1625% ON BAL","OSPREY",,"0",,,,"2","V3Y 0B8",,,"BC",,,,
"V1028247","Residential Attached","S","207 1235 W 15TH AVENUE","Fairview VW","1971","Apartment/Condo","42","Vancouver West","Vancouver","12/17/2013","SHEILA O'BRIEN","1","$1,508.00","9/17/2013","003-163-504","3","$250.00","11/8/2013","$314,000","$387.65","0.98","1","1","RM-3","$319,900","52","810","$387.65","0.97","Apartment/Condo","1",,"604-263-1144","3.255% ON 1ST $100,000 / 1.1625% ON BAL","THE SHAUGHNESSY APTS.",,"0",,,,"2","V6H 1S1",,"CONTRACT SIGNED BY POA","BC",,,,
