"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"N231247","Residential Detached","S","4825 MILLS AVENUE","Terrace - City","9999","House/Single Family","999","Terrace (Zone 88)","Terrace","4/30/2014","DAVE MATERI","2","$2,480.00","9/27/2013","011-354-879",,,"9/29/2013","$258,000","$110.26","0.99","2","4","R2","$259,900","2","2,340","$110.26","0.99","House/Single Family","1",,"250-615-7225","3% ON 1ST $100,000/1.5% ON REMAINDER",,"182","0","60.00",,,"3","V8G 1C3",,,"BC",,,,
"V1019606","Residential Attached","S","103 8450 JELLICOE STREET","Fraserview VE","1995","Apartment/Condo","18","Vancouver East","Vancouver","9/30/2013","LORI","1","$993.00","7/23/2013","019-030-941","4","$277.66","9/22/2013","$258,000","$362.36","0.97","1","1","CD-1","$264,900","61","712","$362.36","0.97","Apartment/Condo","1",,"604-807-5711","3.2% 1ST 100K/1.15% ON BAL","BOARDWALK",,"1",,,,"1","V5S 4S9",,,"BC",,,,
"V1028342","Residential Detached","S","20392 LORNE AVENUE","Southwest Maple Ridge","1946","House/Single Family","67","Maple Ridge","Maple Ridge","3/16/2014","KELLY-RAE BROOKS","2","$2,727.00","9/16/2013","000-983-128",,,"9/22/2013","$259,000","$164.86","0.96","2","3","SFD","$269,000","6","1,571","$164.86","0.96","House/Single Family","1",,"778-836-3254","3.255% ON 1ST $100,000/1.1625% ON BAL",,"120.0","1","60.00",,,"6","V2X 1G5",,,"BC",,,,
"V1014363","Residential Attached","S","39808 NO NAME ROAD","Northyards","1975","Townhouse","38","Squamish","Squamish","12/21/2013","TARA HUNTER","1","$1,539.00","6/21/2013","003-756-025",,"$288.77","9/28/2013","$259,750","$203.73","0.97","2","3","TOWNHO","$269,000","99","1,275","$203.73","0.95","Townhouse","1",,"604-815-1921","3.185% ON THE 1ST $100K & 1.1375% ON THE BALANCE","MAMQUAM MEWS",,"1",,,,"1","V8B 0H6",,,"BC",,,,
"F1318710","Residential Attached","S","9 9340 128TH STREET","Queen Mary Park Surrey","1974","Townhouse","39","Surrey","Surrey","12/31/2013","Barry","1","$1,383.00","8/3/2013","001-138-626","2","$185.00","9/22/2013","$259,900","$155.54","0.96","2","3","RT","$269,900","50","1,671","$155.54","0.96","Townhouse","1",,"604-340-2700","S-3.15% 1ST 100K/1.15% BAL","Surrey Meadows",,"1",,,,"1","V3V 6A4",,,"BC",,,,
"F1322920","Residential Attached","S","8 31032 WESTRIDGE PLACE","Abbotsford West","2013","Townhouse","0","Abbotsford","Abbotsford","12/29/2013","JUDY ROHATYN","2",,"9/29/2013","029-124-727","3","$176.49","9/30/2013","$259,900","$212.86","1.00","2","2","RM60","$259,900","1","1,221","$212.86","1.00","Townhouse","1",,"604-607-7801","S-4.65% 1ST 100K/1.1625% BAL*",,,"0",,,,"2","V2T 0C6",,"NEW CONSTRUCTION","BC",,,,
"F1305657","Residential Attached","S","1908 9981 WHALLEY BOULEVARD","Whalley","2011","Apartment/Condo","2","North Surrey","Surrey","12/31/2013","TOUCHBAES ONLY PLEASE","1","$1,505.00","3/6/2013","028-702-379",,"$227.55","9/23/2013","$260,000","$339.43","0.98","2","2","CD","$264,900","201","766","$339.43","0.93","Apartment/Condo","1",,,"S-3.22% 1ST 100K/1.15% BAL","PARK PLACE BY CONCORD PACIFIC",,"0",,,,"1","V3T 0G6",,,"BC",,,,
"V1027183","Residential Attached","S","1107 3740 ALBERT STREET","Vancouver Heights","1982","Apartment/Condo","31","Burnaby North","Burnaby","12/31/2013","SERGE OR RANDI","1","$1,655.00","9/12/2013","002-434-911",,"$201.37","9/23/2013","$260,000","$374.10","0.97","1","1","RM5","$267,000","11","695","$374.10","0.97","Apartment/Condo","1",,"604-415-9800","4% 1ST 100K/1.1625% ON BAL","BOUNDARY VIEW TOWERS",,"0",,,,"1","V5C 5Y7",,"OWNERS OUT OF TOWN","BC",,,,
"V1011730","Residential Attached","S","1000 WAIN PLACE","Brackendale","1989","1/2 Duplex","24","Squamish","Squamish","12/31/2013","MARTIN","1","$1,651.00","6/5/2013","014-479-109",,,"9/30/2013","$260,000","$209.34","0.91","2","3","RS2","$284,900","117","1,242","$209.34","0.90","1/2 Duplex","1",,"604-905-8525","3.125% ON 1ST $100,000/1.25% ON BAL","BRACKENDALE - WAIN PLACE","0","1","62.34",,,"3","V0N 1H0",,,"BC",,,,
"N229221","Residential Detached","S","4913 PARK AVENUE","Terrace - City","1974","House/Single Family","39","Terrace (Zone 88)","Terrace","12/6/2013","Shelly","2","$2,803.00","7/6/2013","009-950-541",,,"9/25/2013","$261,000","$111.35","0.99","2","5","R5","$265,000","81","2,344","$111.35","0.99","House/Single Family","1",,"250-631-6856","3% ON THE 1ST $100,000 PLUS 1.5% ON BALANCE",,"132.00","1","70.00",,,,"V8G 1W6",,,"BC",,,,
"V854711","Land Only","S","LT 3 FRANCIS PENINSULA ROAD","Pender Harbour Egmont",,,,"Sunshine Coast","No City Value","10/31/2013","JOEL OR DENISE",,"$1,772.00","10/8/2010","027-693-309",,,"9/27/2013","$261,407","$9.60","0.77",,,"R2","$339,000","1085",,"$9.60","0.70","House/Single Family",,"Road Access","604-741-1837","3.255% 1ST $100,000/1.1625% BAL",,,,"125.00","Yes",,,"V0N 1S0",,,"BC","Septic",,"None","City/Municipal"
"V1028993","Residential Attached","S","509 500 ROYAL AVENUE","Queens Park","2014","Apartment/Condo","0","New Westminster","New Westminster","11/19/2013","LOUISE BARBOUR","1",,"9/19/2013","800-080-164","6","$221.47","9/22/2013","$261,900","$401.07","1.00","1","1","RM6","$261,900","3","653","$401.07","1.00","Apartment/Condo","1",,"604-525-8980","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BAL.","DOMINION",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"N231239","Residential Detached","S","9211 106TH AVENUE","Fort St. John - City NE","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","1/6/2014","TAMMY/KATHY","1","$1,953.00","9/27/2013","007-283-296",,,"9/29/2013","$262,000","$208.93","0.98","1","2","R-1","$267,000","2","1,254","$208.93","0.98","House/Single Family","1",,"250-785-5520","3% ON THE 1ST $100,000 & 1.5% ON THE BALANCE",,"122","0","50.00",,,,"V1J 2N5",,,"BC",,,,
"F1318310","Residential Attached","S","21 19219 67 AVENUE","Clayton","2007","Townhouse","6","Cloverdale","Surrey","12/31/2013","Touchbase/Dennis","2","$1,615.00","7/30/2013","026-782-910",,"$112.36","9/30/2013","$262,000","$260.96","0.98","3","2","MR","$267,900","62","1,004","$260.96","0.96","Townhouse","1",,"604-671-5371","S-3% 1ST 100K/1.15% BAL","Balmoral",,"1","0.00",,,"2","V4N 0C4",,,"BC",,,,
"F1321484","Residential Attached","S","208 19340 65 AVENUE","Clayton","2006","Apartment/Condo","7","Cloverdale","Surrey","3/10/2014","Touchbase/Jessica","2","$1,616.00","9/10/2013","026-737-914","4","$278.12","9/28/2013","$262,500","$241.49","0.98","2","2","MR 45","$269,000","18","1,087","$241.49","0.98","Apartment/Condo","1",,,"S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,"2","V4N 0A3",,"UPON OFFER","BC",,,,
"H1303015","Residential Attached","S","103B 45595 TAMIHI WAY","Vedder S Watson-Promontory","2009","Apartment/Condo","4","Sardis","Sardis","10/29/2013","Anna","2","$1,902.00","7/29/2013","027-392-597","4","$227.00","9/25/2013","$263,500","$212.50","0.96","2","2","CD10","$274,888","58","1,240","$212.50","0.96","Apartment/Condo","1",,"604-832-3553","3.22% 1ST 100K/1.15% BAL L 1/2 BF","The Hartford",,"1","0.00",,,"2","V2R 0G3",,"Upon accepted offer","BC",,,,
"V1022401","Residential Attached","S","701 4888 NANAIMO STREET","Collingwood VE","2013","Apartment/Condo","0","Vancouver East","Vancouver","2/13/2014","SAM","1","$447.00","8/12/2013","028-889-452","8","$172.00","9/24/2013","$263,800","$605.05","0.98","1","1","APT","$269,800","43","436","$605.05","0.98","Apartment/Condo","1",,"604-723-1223","2.75%-1ST $100,000/1.165% ON BAL",,,"0",,,,"1","V5R 2S1",,,"BC",,,,
"N230852","Residential Detached","S","4736 HAMER AVENUE","Terrace - City","1963","House/Single Family","50","Terrace (Zone 88)","Terrace","12/9/2013","SHELLY","3","$3,611.00","9/9/2013","012-340-251",,,"9/26/2013","$264,000","$88.32","0.93","3","6","R1","$284,900","17","2,989","$88.32","0.93","House/Single Family","2",,"250-631-6856","3% ON THE 1ST $100,000 PLUS 1.5% ON THE BALANCE",,"122.00","0","50.00",,,,"V8G 2E3",,,"BC",,,,
"V1019628","Residential Attached","S","332 1185 PACIFIC STREET","North Coquitlam","1998","Apartment/Condo","15","Coquitlam","Coquitlam","11/15/2013","JORDAN PARKER","2","$1,770.00","7/24/2013","024-145-416","4","$215.13","9/30/2013","$265,000","$284.95","0.97","2","2","MF","$273,800","68","930","$284.95","0.95","Apartment/Condo","1",,"604-531-1111","3.22%-1ST $100K/1.15% BAL","CENTREVILLE",,"1",,,,"1","V3B 7Z2",,,"BC",,,,
"N222681","Land Only","S","DL 5277 DAY ROAD","Horsefly",,,,"Williams Lake (Zone 27)","Williams Lake","5/1/2014","LINDA",,"$199.00","9/26/2012","015-210-049",,,"9/25/2013","$265,000",,"1.00",,,"RA","$265,000","364",,,"0.90","House/Single Family",,"Allowed Access","250-620-3440","3.5%/1.5%","HORSEFLY","1400",,"1,000.00","Yes",,,"V0L 1L0","Not Known",,"BC","Nearby",,"Nearby","None"
"N231040","Residential Detached","S","2796 ELLIOTT CRESCENT","Houston - Town","1993","House with Acreage","20","Houston (Zone 53)","Houston","3/18/2014","DAN MANSMA","2","$3,577.00","9/18/2013","005-316-081",,,"9/28/2013","$265,000","$91.28","0.98","2","4","R1","$270,000","10","2,903","$91.28","0.98","House with Acreage","1",,"250-845-8234","3% ON THE 1ST $100,000 AND 1.5% OF THE BALANCE","RUITER HIEGHTS",,"1","0.00",,,,"V0J 1Z0",,,"BC",,,,
"N230361","Residential Detached","S","19280 HOLM ROAD","Williams Lake - Rural West","9999","House with Acreage","999","Williams Lake (Zone 27)","Williams Lake","8/22/2014","LEON BARNETT","1","$1,287.00","8/22/2013","025-104-659",,,"9/23/2013","$265,000","$144.97","0.92","1","4","RR3","$289,000","32","1,828","$144.97","0.92","House with Acreage","1",,"250-982-2704","3.5% OF THE 1ST $100,000 AND 1.5% OF THE BALANCE",,,"0","0.00",,,,"V0L 1V0",,,"BC",,,,
"H1303536","Residential Attached","S","83 6887 SHEFFIELD WAY","Sardis East Vedder Rd","2003","Townhouse","10","Sardis","Sardis","12/31/2013","REECE","3","$2,025.00","9/9/2013","025-801-694",,"$132.00","9/27/2013","$265,500","$170.08","0.98","3","3","CD7","$269,900","18","1,561","$170.08","0.98","Townhouse","1",,"604-312-9313","3.22% 1ST 100K/1.15% BAL L 1/2 BF","PARKSFIELD",,"1",,,,"4","V2R 5V5",,,"BC",,,,
"N230976","Residential Detached","S","2825 CALHOUN CRESCENT","Charella/Starlane","1986","House/Single Family","27","PG City South (Zone 74)","Prince George","12/31/2013","NORM & KORY","3","$2,941.00","9/16/2013","006-590-110",,,"9/26/2013","$267,000","$113.14","0.95","3","3","RS2","$279,900","10","2,360","$113.14","0.95","House/Single Family","2",,"250-565-7998","3% ON THE 1ST $100,000 & 1.25% ON THE BALANCE","CHORELLA/STARLANE",,"2","0.00",,,"4","V2N 5J8",,,"BC",,,,
"F1316885","Residential Detached","S","31811 DOWNES ROAD","Abbotsford West","9999","House/Single Family","999","Abbotsford","Abbotsford","1/9/2014","Rodney Boss","1","$2,432.00","7/11/2013","011-253-312",,,"9/21/2013","$267,000","$197.78","0.92","2","2","A1","$289,000","72","1,350","$197.78","0.84","House/Single Family","1",,"604-730-1311","S-3% 1ST 100K/1.15% BAL",,"78","0","121.00",,,"8","V4X 2M8",,"NEVER LIVED IN","BC",,,,
"H1303492","Residential Detached","S","8760 ELM DRIVE","Chilliwack E Young-Yale","9999","House/Single Family","999","Chilliwack","Chilliwack","12/31/2013","DARRYL","1","$1,977.00","8/29/2013","010-435-565",,,"9/30/2013","$267,500","$119.53","0.96","1","3","RA-1","$279,900","32","2,238","$119.53","0.96","House/Single Family","1",,"877-513-2305","3.22% 1ST 100K/1.15% BAL L 1/2 BF",,"105","2","64.00",,,"6","V2P 4Y6",,,"BC",,,,
"F1311942","Residential Detached","S","111 2062 KING GEORGE BOULEVARD","King George Corridor","1990","Manufactured with Land","23","South Surrey White Rock","Surrey","10/5/2013","DIANE","2","$1,643.00","5/5/2013","002-276-712",,"$85.00","9/21/2013","$267,900","$214.32","0.96","2","2","MHR","$279,000","139","1,250","$214.32","0.96","Manufactured with Land","1",,"604-803-0424","S-3.22% 1ST 100K/1.15% BAL","Park Ave",,"0",,,,"3","V4A 5A2",,"SELLER NEVER LIVED IN THIS UNIT","BC",,,,
"F1320770","Residential Attached","S","102 6450 194TH STREET","Clayton","2012","Apartment/Condo","1","Cloverdale","Surrey","3/4/2014","Justine Pope","2","$1,483.00","9/4/2013","028-736-702",,"$312.09","9/21/2013","$268,000","$308.05","0.99","2","2","MF","$269,900","17","870","$308.05","0.99","Apartment/Condo","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*","WATERSTONE",,"0","0.00",,,"2","V4N 6J8",,,"BC",,,,
"F1224511","Residential Attached","S","15 6140 192ND STREET","Cloverdale BC","1989","Townhouse","23","Cloverdale","Surrey","11/30/2013","Touchbase Stephan please","2","$1,795.00","10/2/2012","011-391-472","2","$287.98","9/22/2013","$268,000","$187.94","0.97","3","3","RM-15","$277,500","355","1,426","$187.94","0.93","Townhouse","1",,"604-341-7455","S-3% 1ST 100K/1.25% BAL","Estates at manor Ridge","0","1","0.00",,,"1","V3S 7V7",,,"BC",,,,
"V1027014","Residential Attached","S","211 2190 W 7TH AVENUE","Kitsilano","1975","Apartment/Condo","38","Vancouver West","Vancouver","12/31/2013","ANNE","1","$992.00","9/12/2013","003-788-105","3","$200.23","9/26/2013","$270,000","$575.69","0.97","1","1","RM4","$279,000","14","469","$575.69","0.97","Apartment/Condo","1",,"604-838-0058","3.20% 1ST 100K/1.15% ON BAL","SUNSET WEST",,"0",,,,"1","V6K 4K7",,"POA","BC",,,,
"N228961","Residential Detached","S","3232 ATWOOD STREET","Terrace - City","9999","House/Single Family","999","Terrace (Zone 88)","Terrace","12/31/2013","LR","2","$3,098.00","7/2/2013","013-938-045",,,"9/27/2013","$271,000","$96.51","0.90","2","6","R5","$299,999","87","2,808","$96.51","0.90","House/Single Family","2",,"250-635-9184","$4500",,"100","1","198.00",,,"3","V8G 2L6",,,"BC",,,,
"N228411","Residential Detached","S","4112 ALFRED AVENUE","Smithers - Town","1989","House/Single Family","24","Smithers And Area (Zone 54)","Smithers","12/31/2013","LEO LUBBERS","0","$3,744.00","6/11/2013","013-708-503",,,"9/30/2013","$272,000","$119.82","0.91","1","3","R1","$298,000","111","2,270","$119.82","0.85","House/Single Family","1",,"250-847-1292","3% ON THE 1ST $100,000/1.5% ON THE BALANCE",,"75","0","99.00",,,,"V0J 2N0",,,"BC",,,,
"V1000662","Residential Detached","S","4836 ARTHUR WAY","Pender Harbour Egmont","1971","House/Single Family","42","Sunshine Coast","No City Value","10/31/2013","TERESA OR BILL","1","$1,454.00","4/8/2013","003-180-930",,,"9/23/2013","$272,000","$247.72","0.92","1","3","R2","$295,000","168","1,098","$247.72","0.92","House/Single Family","1",,"604-885-9525","3.22% OF THE FIRST $100,000/1.15% OF THE BAL",,"122","1","132.00",,,"6","V0N 2H1",,,"BC",,,,
"V1027676","Residential Attached","S","909 3455 ASCOT PLACE","Collingwood VE","1994","Apartment/Condo","19","Vancouver East","Vancouver","11/30/2013","VIC","1","$1,094.00","9/15/2013","018-666-621",,"$250.30","9/24/2013","$272,000","$383.10","0.95","1","2","MF","$286,888","9","710","$383.10","0.95","Apartment/Condo","1",,"604-889-7971","3% 1ST 100,000/1% ON BAL","QUEENS COURT",,"0",,,,"1","V5R 6B7",,,"BC",,,,
"V1022075","Residential Attached","S","7673 KINGSWAY STREET","Edmonds BE","1960","1/2 Duplex","53","Burnaby East","Burnaby","12/30/2013","AL","1","$1,803.00","8/10/2013","001-000-195","1","$0.00","9/27/2013","$272,500","$321.72","0.94","1","3","MF","$289,000","48","847","$321.72","0.94","1/2 Duplex","1",,"604-802-4663","3.255% 1ST 100K/1.1625% ON BAL",,,"0",,,,"1","V3N 3C8",,,"BC",,,,
"V1007814","Residential Attached","S","302 1211 VILLAGE GREEN WAY","Downtown SQ","2009","Apartment/Condo","4","Squamish","Squamish","11/30/2013","Candice Dyer","2","$1,985.00","5/13/2013","027-877-469","6","$333.87","9/30/2013","$273,000","$299.34","0.98","2","2","CD","$279,000","140","912","$299.34","0.98","Apartment/Condo","1",,"604-306-8911","3.185% - 1.1375%","Rockcliff",,"1",,,,"2","V8B 0R7",,,"BC",,,,
"V1026309","Residential Attached","S","304 10240 RYAN ROAD","South Arm","1976","Apartment/Condo","37","Richmond","Richmond","3/31/2014","RANDY","1","$1,165.00","9/9/2013","001-392-549","4","$371.00","9/23/2013","$275,000","$265.44","0.98","2","2","STRATA","$279,800","14","1,036","$265.44","0.95","Apartment/Condo","1",,"604-290-2650","3.255% ON 1ST 100K/1.1625% ON BAL","STORNOWAY",,"1",,,,"1","V7A 4R1",,,"BC",,,,
"V1021319","Residential Attached","S","703 12148 224TH STREET","East Central","2000","Apartment/Condo","13","Maple Ridge","Maple Ridge","11/4/2013","LYNDY","2","$2,220.00","8/4/2013","024-608-351","10","$211.11","9/21/2013","$275,000","$234.64","0.96","2","2","STRATA","$287,000","48","1,172","$234.64","0.94","Apartment/Condo","1",,"604-466-2838","3.255% ON 1ST $100,000 & 1.1625% ON BAL","THE PANORAMA - ECRA",,"1",,,,,"V2X 3N8",,,"BC",,,,
"V1027941","Residential Attached","S","206 6740 STATION HILL COURT","South Slope","1993","Apartment/Condo","20","Burnaby South","Burnaby","9/2/2014","JESSICA","2","$1,863.00","9/17/2013","018-022-138","4","$324.75","9/23/2013","$275,000","$313.57","0.98","2","2","CDRM3","$280,000","6","877","$313.57","0.98","Apartment/Condo","1",,"604-771-0007","3.255% ON 1ST 100K & 1.1625% ON BALANCE","WYNDAM COURT",,"1",,,,"1","V3N 4V2",,,"BC",,,,
"V1028651","Residential Attached","S","206 5556 14TH AVENUE","Cliff Drive","1994","Apartment/Condo","19","Tsawwassen","Tsawwassen","4/30/2014","RORY SUTTER","2","$1,810.00","9/20/2013","018-693-083",,"$364.34","9/23/2013","$275,000","$252.99","0.95","2","2","CD220","$290,000","3","1,087","$252.99","0.95","Apartment/Condo","1",,"604-780-7916","3.255% OF FIRST $100,000 AND 1.1625% OF BALANCE","WINDSOR WOODS",,"1",,,,"1","V4M 4E7",,,"BC",,,,
"F1315761","Residential Attached","S","7710 119A STREET","Scottsdale","1980","Townhouse","33","N. Delta","Delta","12/31/2013","Gary","1","$1,492.00","7/3/2013","001-625-659","2","$208.66","9/29/2013","$276,000","$184.00","0.95","2","3","MULTI","$289,900","88","1,500","$184.00","0.95","Townhouse","1",,"604-700-7496","S-3.22% 1ST 100K/1.15% BAL","Walden Glen",,"1",,,,"2","V4C 6N6",,"Upon Request","BC",,,,
"V1027680","Residential Attached","S","307 2355 W BROADWAY","Kitsilano","1990","Apartment/Condo","23","Vancouver West","Vancouver","12/13/2013","JACK HUNTER","1","$1,268.00","9/12/2013","015-902-021","3","$218.00","9/30/2013","$276,000","$408.89","0.92","1","1","RM4","$299,000","18","675","$408.89","0.92","Apartment/Condo","1",,"604-727-5928","3.2% 1ST 100K/1.15% ON BAL",,,"1",,,,"1","V6K 2E6",,"TRUSTEE SALE","BC",,,,
"V1028022","Residential Attached","S","110 3978 ALBERT STREET","Vancouver Heights","1994","Apartment/Condo","19","Burnaby North","Burnaby","12/14/2013","ROD","1","$1,906.00","9/18/2013","018-512-291",,"$223.54","9/26/2013","$276,000","$338.65","0.97","1","1","CDRM-3","$285,000","8","815","$338.65","0.97","Apartment/Condo","1",,"604-307-8485","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,"1","V5C 2E1",,"NEVER LIVED HERE","BC",,,,
"V1026888","Residential Attached","S","107 1413 BRUNETTE AVENUE","Maillardville","1998","Townhouse","15","Coquitlam","Coquitlam","3/31/2014","AL KASSAM","2","$1,723.00","9/11/2013","024-137-359",,"$223.00","9/30/2013","$278,500","$291.01","0.96","2","2","RM2","$289,800","19","957","$291.01","0.96","Townhouse","1",,"604-616-9686","3% ON 1ST $100,000/ 1.1% ON BAL","LA GALLERIE",,"1",,,,"1","V3K 7A2",,,"BC",,,,
"V1025827","Residential Attached","S","207 1955 WOODWAY PLACE","Brentwood Park","1980","Apartment/Condo","33","Burnaby North","Burnaby","9/3/2014","NICOL","1","$1,685.00","9/3/2013","000-919-861","4","$281.92","9/29/2013","$278,800","$289.81","1.00","1","2","MULTI","$278,800","26","962","$289.81","1.00","Apartment/Condo","1",,"604-313-5002","3% ON 1ST $100,000/1.15% ON BAL.","DOUGLAS VIEW",,"0",,,,"1","V5B 4S5",,,"BC",,,,
"H1303524","Residential Attached","S","61 6498 SOUTHDOWNE PLACE","Sardis East Vedder Rd","2009","Townhouse","4","Sardis","Sardis","12/10/2013","Cam VanKlei","2","$2,193.00","9/10/2013","028-139-895",,"$175.00","9/24/2013","$280,000","$145.99","0.98","3","3","CD-16","$284,900","14","1,918","$145.99","0.98","Townhouse","1",,"604-795-2955","2.5% 1ST 100K/1.25% BAL L 1/2 BF","Village Green / Higginson Gardens","0","1","0.00",,,"3","V2R 0K3",,,"BC",,,,
"V1011773","Residential Attached","S","212 530 RAVEN WOODS DRIVE","Roche Point","2005","Apartment/Condo","8","North Vancouver","North Vancouver","3/31/2014","RON","1","$2,404.00","6/6/2013","902-517-589",,"$223.52","9/28/2013","$280,000","$359.44","0.93","1","1","MULTI","$299,900","114","779","$359.44","0.93","Apartment/Condo","1",,"604-649-3636","3.25% ON 1ST $100,000/1.25% ON BAL","THE SEASONS",,"1","0.00",,,"1","V7G 2T5",,,"BC",,,,
"V1017887","Residential Attached","S","7 22388 124TH AVENUE","West Central","2012","Townhouse","1","Maple Ridge","Maple Ridge","3/31/2014","DANNY/CLAUDIO","2",,"7/15/2013","029-029-210","3","$198.63","9/23/2013","$280,000","$211.32","0.97","3","3","RM-1","$289,000","70","1,325","$211.32","0.82","Townhouse","1",,,"2.55% ON 1ST $100,000 + 1.1625% ON BAL.","ALEXA",,"1",,,,"2","V2X 4J7",,"NEW CONSTRUCTION","BC",,,,
"V1021784","Residential Attached","S","704 1135 QUAYSIDE DRIVE","Quay","1989","Apartment/Condo","24","New Westminster","New Westminster","11/6/2013","DAVID GERING","2","$1,547.00","8/6/2013","015-033-341","18","$413.81","9/30/2013","$280,000","$248.89","0.95","2","2","VNWQY","$294,900","55","1,125","$248.89","0.95","Apartment/Condo","1",,"778-822-0775","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","ANCHOR POINTE",,"1",,,,"1","V3M 6J4",,"NEVER LIVED IN THE PROPERTY","BC",,,,
"V1024275","Residential Attached","S","203 2627 SHAUGHNESSY STREET","Central Pt Coquitlam","2008","Apartment/Condo","5","Port Coquitlam","Port Coquitlam","12/31/2013","HARRIS JOHNSON TEAM","2","$1,887.00","8/27/2013","027-624-609",,"$283.47","9/27/2013","$282,500","$265.51","0.94","2","2","STRATA","$299,900","31","1,064","$265.51","0.88","Apartment/Condo","1",,"604-942-0606","3.255% 1ST $100,000/1.1625% BAL","VILLAGIO",,"1",,,,"1","V3C 0E1",,,"BC",,,,
"F1318936","Residential Attached","S","53 20540 66TH AVENUE","Willoughby Heights","2002","Townhouse","11","Langley","Langley","8/6/2014","Leigh Turnbull","2","$2,403.00","8/6/2013","025-604-767",,"$192.40","9/22/2013","$283,000","$236.82","0.98","2","2","CD36","$289,900","47","1,195","$236.82","0.98","Townhouse","1",,"604-530-4111","S-3.22% 1ST 100K/1.15% BAL","AMBERLEIGH",,"1",,,,"2","V2Y 2Y7",,,"BC",,,,
"H1302928","Residential Detached","S","45507 WELLINGTON AVENUE","Chilliwack W Young-Well","1982","House/Single Family","31","Chilliwack","Chilliwack","1/19/2014","Dennis Muxlow","3","$1,973.00","7/19/2013","004-047-117",,,"9/25/2013","$284,000","$141.93","0.96","3","3","R 4","$294,900","68","2,001","$141.93","0.96","House/Single Family","1",,"604-792-0077","3% 1ST 100K/1.25% BAL L 1/2 BF",,"100","1","39.00",,,,"V2P 2E8",,,"BC",,,,
"V1015122","Residential Attached","S","210 8460 JELLICOE STREET","Fraserview VE","1995","Apartment/Condo","18","Vancouver East","Vancouver","6/15/2014","KEN","1","$1,172.00","6/26/2013","019-084-544",,"$307.56","9/29/2013","$284,500","$364.28","0.95","1","1","RM3","$298,800","95","781","$364.28","0.95","Apartment/Condo","1",,"778-881-6729","3.2% ON 1ST 100K / 1.1625% ON BAL","THE BOARDWALK",,"1",,,,"1","V5S 4S8",,"OWNER NEVER LIVED IN","BC",,,,
"N230531","Residential Detached","S","1012 ESTATES DRIVE","Houston - Town","1980","House with Acreage","33","Houston (Zone 53)","Houston","11/28/2013","LIA","2","$3,212.00","8/28/2013","009-884-483",,,"9/22/2013","$285,000","$131.22","0.92","3","4","A-2","$309,900","25","2,172","$131.22","0.92","House with Acreage","1",,"250-845-1147","3%/1.5%",,,"2","0.00",,,,"V0J 1Z0",,,"BC",,,,
"H1303255","Residential Detached","S","6600 SUMAS PRAIRIE ROAD","Greendale Chilliwack","1966","House/Single Family","47","Sardis","Chilliwack","2/28/2014","Kristen","1","$2,202.00","8/19/2013","010-116-737",,,"9/22/2013","$285,000","$298.74","0.95","1","2","R1","$299,900","34","954","$298.74","0.95","House/Single Family","1",,"604-845-7179","3% 1ST 100K/1.5% BAL L 1/2 BF",,"140/.19 acres","1","60.00",,,"3","V2R 4K1",,,"BC",,,,
"V1011828","Land Only","S","LOT 1 SUNSHINE COAST HIGHWAY","Sechelt District",,,,"Sunshine Coast","Sechelt","12/31/2013","Krista",,"$2,086.00","6/7/2013","011-409-045",,,"9/25/2013","$285,000",,"0.83",,,"R-3","$345,000","110",,,"0.83","Other",,"Road Access","604-740-2050","3.25%ON 1ST 100,000 1.16% ON BALANCE",,,,"228.00","Yes",,,"V0N 3A0","Not Known","Not Developed","BC","None",,"At Lot Line","City/Municipal"
"F1317782","Residential Attached","S","1 8844 208TH STREET","Walnut Grove","1997","Townhouse","16","Langley","Langley","1/31/2014","Touchbase please","2","$2,516.00","7/25/2013","023-688-955",,"$234.12","9/24/2013","$285,000","$188.99","0.95","3","3","CD-10","$299,900","61","1,508","$188.99","0.91","Townhouse","1",,,"S-3.22% 1ST 100K/1.15% BAL","Mayberry - Walnut Grove",,"1","0.00",,,"3","V1M 3X7",,,"BC",,,,
